K,seed,R_mean,R_std,cluster_mean,cluster_std,dominant_cluster,dominant_fraction,switching_rate,n_switches,Kij_mean_final,Kij_std_final,Kij_min_final,Kij_max_final,Kij_density_weak,Kij_density_strong,Kij_mean_time,Kij_std_time
0.7,1,0.8362622117117666,0.0317241131610408,11.4568,2.554708155543408,12,0.152,0.6872,1718,1.9278355836868288,0.9893661141395568,0.0,2.5,0.0588721804511278,0.7504761904761905,1.7743663883209229,0.9972601628303528
0.7,2,0.5009502726875782,0.1283889804581255,2.584,2.056925861571097,2,0.2088,0.4828,1207,1.2594317197799685,1.0063799619674685,0.0,2.5,0.0894987468671679,0.5162406015037594,0.8436140966415405,0.8687931096553803
0.7,3,0.7393770806638997,0.0729969900641119,7.2344,2.9114011472141725,9,0.1352,0.6872,1718,1.7040481567382812,1.0774407386779783,0.0,2.5,0.0691979949874686,0.6605137844611528,1.3862114119529725,1.003760495185852
0.7,4,0.6935752582286913,0.0858317402687332,5.7948,2.843218767523878,8,0.1252,0.6316,1579,1.5989965200424194,1.1030139923095703,0.0,2.5,0.1128070175438596,0.6216791979949875,1.2673798084259034,1.0093147206306456
0.7,5,0.7074651615128555,0.1124229854270594,6.7136,3.359579592746688,8,0.1256,0.628,1570,1.738576889038086,1.0387694835662842,0.0,2.5,0.0522556390977443,0.6790852130325814,1.2916094493865966,0.9669565343856812
0.7,6,0.624222883210997,0.0745614909960599,3.6984,2.0185731198051755,3,0.2056,0.566,1415,1.3957198858261108,1.0761202573776243,0.0,2.5,0.1001754385964912,0.5138095238095238,1.09386816740036,0.999192271232605
0.7,7,0.8132833215991974,0.0323379212440936,10.4712,2.6079053970571864,10,0.1444,0.6896,1724,1.8316128253936768,1.0396524667739868,0.0,2.5,0.0645363408521303,0.7116290726817043,1.691361770629883,1.0204014205932617
0.7,8,0.5136618608394545,0.1611706293523502,2.4216,2.1804250594780825,0,0.2556,0.4208,1052,1.3171236515045166,1.0651700496673584,0.0,2.5,0.1011278195488721,0.5053508771929824,0.8527796441316604,0.8595924198627471
0.7,9,0.6160234521954328,0.1086602984079188,4.1136,2.690407969063428,3,0.1304,0.5384,1346,1.489305853843689,1.056916117668152,0.0,2.5,0.078734335839599,0.5671929824561404,1.095645786523819,0.9856549537181856
0.7,10,0.7391342082951519,0.0474171757069649,7.2604,2.675629241879375,9,0.1448,0.6672,1668,1.6369085311889648,1.1051595211029053,0.0,2.5,0.1178070175438596,0.6258395989974938,1.4273933851718903,1.053617706298828
0.7,11,0.6298097872270502,0.1827123447512836,5.0644,3.3581323142485022,0,0.126,0.5632,1408,1.6391704082489014,1.0601446628570557,0.0,2.5,0.0675187969924812,0.63765664160401,1.1233955323696136,0.9298943269252776
0.7,12,0.7388263979151485,0.0595676034188433,7.2104,2.6859135950361472,8,0.1348,0.6744,1686,1.6456636190414429,1.0866200923919678,0.0,2.5,0.0594611528822055,0.6224561403508772,1.385287653207779,1.0264312434196472
0.7,13,0.6629349031049239,0.0727868308039019,4.4668,2.470323412025236,4,0.1524,0.6152,1538,1.4782017469406128,1.1216248273849487,0.0,2.5,0.1321553884711779,0.5644110275689223,1.19368922829628,1.027971295118332
0.7,14,0.7365026904725764,0.0675384841860669,7.2428,2.6541756083575176,8,0.1644,0.6544,1636,1.6914207935333252,1.0670591592788696,0.0,2.5,0.0884210526315789,0.6629573934837093,1.3937710452079772,1.0119778203964234
0.7,15,0.6390559969146985,0.0985095932746494,4.604,2.7520145348453373,2,0.1316,0.5976,1494,1.478655219078064,1.096135497093201,0.0,2.5,0.0957268170426065,0.5571428571428572,1.1244995975494383,0.9913389372825624
0.7,16,0.7064767936647353,0.0848579290864861,6.4532,3.10840952256938,8,0.1156,0.6628,1657,1.6633206605911257,1.084636092185974,0.0,2.5,0.1042857142857142,0.6433834586466165,1.3025219523906708,1.0006838285923003
0.7,17,0.7369757345151055,0.0417923263676846,7.266,2.2905117332159644,7,0.1648,0.6884,1721,1.5912011861801147,1.10731303691864,0.0,2.5,0.0943358395989975,0.598421052631579,1.4115138030052186,1.069109834432602
0.7,18,0.7072930301495091,0.0464976607554623,5.9804,2.1925363942247347,6,0.1676,0.6524,1631,1.5216766595840454,1.1246287822723389,0.0,2.5,0.1224310776942355,0.5788345864661654,1.332240082025528,1.070539977550507
0.7,19,0.6589897075803861,0.1141711096613463,5.3232,2.9260795888013704,6,0.138,0.5756,1439,1.5792661905288696,1.0747848749160769,0.0,2.5,0.0966040100250626,0.5987218045112782,1.1899502599239349,0.9779330003261566
0.75,0,0.6521127465818406,0.1081862707177926,5.1976,2.912345144381071,6,0.122,0.582,1455,1.605857253074646,1.0552233457565308,0.0,2.5,0.080250626566416,0.6345112781954887,1.148542025089264,0.9564825773239136
0.75,1,0.8475306169888439,0.0257137663975613,12.1764,2.240643443299268,12,0.1684,0.7068,1767,1.9560261964797967,0.964059054851532,0.0,2.5,0.0456516290726817,0.7632080200501253,1.8245325207710263,0.9872942650318146
0.75,2,0.5202318988233081,0.1283266463533613,2.7964,2.004930682093523,2,0.2052,0.4944,1236,1.290138602256775,1.0650643110275269,0.0,2.5,0.1017293233082706,0.4930952380952381,0.88380850315094,0.8829691958427429
0.75,3,0.750441923759934,0.0681634046701956,7.8712,2.955302109768137,9,0.1316,0.7008,1752,1.7112891674041748,1.083139419555664,0.0,2.5,0.082907268170426,0.6603007518796993,1.4118591058254242,0.9985693395137788
0.75,4,0.7065141036508705,0.0726372216037484,6.1072,2.680094804293311,7,0.1296,0.6624,1656,1.5947871208190918,1.1121015548706057,0.0,2.5,0.1163157894736842,0.6115914786967419,1.3064365243911744,1.020062540769577
0.75,5,0.7256829992754247,0.0950801071974519,7.0,3.2639852940845184,8,0.1272,0.6292,1573,1.741766095161438,1.050010085105896,0.0,2.5,0.0591478696741854,0.6695488721804511,1.3581502771377565,0.9925205600261688
0.75,6,0.6246913024382579,0.0667718601296841,3.8256,2.107316929177953,3,0.1812,0.5988,1497,1.3759697675704956,1.083492875099182,0.0,2.5,0.1018546365914787,0.502468671679198,1.1003387093544006,1.009540581703186
0.75,7,0.8173818167511571,0.0264318665547563,10.4468,2.480800225733624,12,0.156,0.6968,1742,1.8339983224868768,1.032867193222046,0.0,2.5,0.0695238095238095,0.7129949874686716,1.7109212064743042,1.020716326236725
0.75,8,0.5472518894200542,0.1337302118288622,2.866,2.3392400475368063,0,0.196,0.4716,1179,1.3113702535629272,1.0730491876602173,0.0,2.5,0.1052380952380952,0.4965413533834587,0.9138916456699372,0.9018279123306274
0.75,9,0.6309343667930843,0.1068955125850595,4.4444,2.653546426953936,5,0.1448,0.5456,1364,1.5214893817901611,1.0436089038848877,0.0,2.5,0.0625187969924812,0.5839724310776943,1.125206550359726,0.9928807175159454
0.75,10,0.7462827065178668,0.0527820107600723,7.4528,2.772106087436049,9,0.1356,0.6656,1664,1.6701358556747437,1.0973007678985596,0.0,2.5,0.1070300751879699,0.6449248120300752,1.4461128103733063,1.0512835955619813
0.75,11,0.7384943222557587,0.0709715871453589,7.1392,2.94302962268476,9,0.1256,0.656,1640,1.6977035999298096,1.0810993909835815,0.0,2.5,0.0877318295739348,0.6529448621553885,1.394808180332184,1.0213431775569917
0.75,12,0.7437649081045492,0.0495208874207547,7.3988,2.627043692061477,6,0.1344,0.6936,1734,1.6390420198440552,1.0941897630691528,0.0,2.5,0.0693483709273183,0.6222431077694236,1.408266007900238,1.0353892815113068
0.75,13,0.6944572735124124,0.0574127226756156,5.5508,2.416489056461874,5,0.1584,0.6676,1669,1.512568473815918,1.1251410245895386,0.0,2.5,0.1108521303258145,0.5764786967418546,1.2866745591163635,1.049298579692841
0.75,14,0.7409887991964393,0.0635581174002527,7.3936,2.6069674029415864,8,0.162,0.6424,1606,1.6996675729751587,1.0693747997283936,0.0,2.5,0.0803634085213032,0.6546992481203008,1.4158205127716064,1.020450028181076
0.75,15,0.6265618815492251,0.1111175153930953,4.5332,2.827595756115078,2,0.1188,0.554,1385,1.4911850690841677,1.0913289785385132,0.0,2.5,0.0961528822055137,0.5625062656641604,1.1060616445541382,0.9883171796798706
0.75,16,0.6898225063913184,0.0949499066554473,6.0308,3.067939269281581,8,0.1128,0.6244,1561,1.635099172592163,1.0979732275009155,0.0,2.5,0.1122431077694235,0.631578947368421,1.2686629366874695,1.0052436482906342
0.75,17,0.7402160516157,0.0379006683911206,7.312,2.2818098080252,7,0.1768,0.7176,1794,1.5925148725509644,1.1119821071624756,0.0,2.5,0.0947368421052631,0.6016666666666667,1.429365381002426,1.0763102447986603
0.75,18,0.7213544306129128,0.0410523368960428,6.5664,2.3364911812373697,7,0.1568,0.7012,1753,1.5418686866760254,1.134355545043945,0.0,2.5,0.111265664160401,0.5919298245614035,1.375123484134674,1.079210968017578
0.75,19,0.683902109581356,0.0916286491558905,5.8208,2.926275339061586,7,0.1356,0.6056,1514,1.6027867794036863,1.0767115354537964,0.0,2.5,0.0750250626566416,0.6107769423558898,1.2583229744434357,1.0055945825576782
0.8,0,0.7014303486020406,0.1029960183409671,6.3348,3.0582852973520964,8,0.1136,0.6184,1546,1.684051513671875,1.0637286901474,0.0,2.5,0.079235588972431,0.6500501253132832,1.2732097291946411,0.970627393722534
0.8,1,0.8565095179736821,0.0256323012393553,12.4216,2.4752885569161425,12,0.1772,0.6952,1738,1.9716451168060305,0.9601888060569764,0.0,2.5,0.0414661654135338,0.7672305764411027,1.8598970437049869,0.9729738652706146
0.8,2,0.552084408299754,0.1491836690302873,3.3944,2.4175294496655053,1,0.1684,0.4836,1209,1.4330734014511108,1.0906133651733398,0.0,2.5,0.0994486215538847,0.5463032581453634,0.93819877743721,0.8847763800621032
0.8,3,0.7500456241771136,0.0691175693077603,8.2168,3.084444481588216,9,0.1372,0.6988,1747,1.7168776988983154,1.082313895225525,0.0,2.5,0.0903508771929824,0.6602130325814536,1.39324542760849,0.9856235945224762
0.8,4,0.7101150472472731,0.0654281252107867,6.3832,2.5806118964307667,7,0.1364,0.674,1685,1.598760962486267,1.1101654767990112,0.0,2.5,0.1136215538847117,0.6136967418546366,1.3219458889961242,1.0293609535694122
0.8,5,0.7486467038020636,0.0784725273771763,7.8968,3.33834536260106,10,0.118,0.6536,1634,1.7740222215652466,1.0452731847763062,0.0,2.5,0.0708145363408521,0.6817669172932331,1.431227058172226,1.009240322113037
0.8,6,0.6513999060840413,0.06063439011122,4.544,2.233039184609173,4,0.1696,0.602,1505,1.430588722229004,1.0955986976623535,0.0,2.5,0.1052631578947368,0.555187969924812,1.1703711032867432,1.0280300641059876
0.8,7,0.816006640439104,0.0300114658912371,10.382,2.5095170850185498,10,0.1492,0.6868,1717,1.8399046659469604,1.0373687744140625,0.0,2.5,0.0742731829573934,0.7128320802005013,1.7043285942077635,1.021677268743515
0.8,8,0.5965618780886687,0.1168212285071377,3.564,2.434646586262573,4,0.1424,0.5244,1311,1.3876057863235474,1.1008301973342896,0.0,2.5,0.0894736842105263,0.5171428571428571,1.0137677693367004,0.9442539370059968
0.8,9,0.6672421087648354,0.1095895748225213,5.4108,3.037308571745716,6,0.112,0.58,1450,1.6257061958312988,1.0439201593399048,0.0,2.5,0.0550125313283208,0.6289598997493734,1.2021888613700866,0.9932732713222504
0.8,10,0.7418802411807063,0.0540030823386496,6.9052,2.673614213008302,6,0.14,0.6632,1658,1.6611117124557495,1.0875604152679443,0.0,2.5,0.096641604010025,0.6507017543859649,1.4368184423446655,1.0551756143569946
0.8,11,0.7763108767656216,0.0360525525693317,8.7672,2.7620651983615447,9,0.1336,0.7144,1786,1.711381912231445,1.0834927558898926,0.0,2.5,0.0919423558897243,0.6567794486215539,1.5485667133331298,1.0533270013332368
0.8,12,0.7548877777518004,0.0411188768042492,7.8988,2.418048502408502,8,0.1584,0.7044,1761,1.645627737045288,1.094462275505066,0.0,2.5,0.0749498746867168,0.6260275689223057,1.4439360511302948,1.0398271894454956
0.8,13,0.7096758281619996,0.0474194135849896,5.938,2.3038567663811045,5,0.154,0.6892,1723,1.526585340499878,1.1234437227249146,0.0,2.5,0.1009398496240601,0.5820676691729323,1.3321796405315398,1.0610882699489594
0.8,14,0.7455594958695135,0.0728721389104213,7.7492,2.90363554186816,8,0.14,0.662,1655,1.7388790845870972,1.0639140605926514,0.0,2.5,0.1033333333333333,0.6802255639097744,1.4267691826820377,1.0154986381530762
0.8,15,0.6541697359753177,0.0915284385209281,5.1376,2.7509028045352677,3,0.128,0.5936,1484,1.486775279045105,1.095535397529602,0.0,2.5,0.0806265664160401,0.5513408521303258,1.1794869375228882,1.0162826931476594
0.8,16,0.7411546614605297,0.0551958546971589,7.5948,2.9020360025333938,10,0.1244,0.6804,1701,1.6782817840576172,1.0947345495224,0.0,2.5,0.1163157894736842,0.6520050125313284,1.4431220817565915,1.047113274335861
0.8,17,0.7384459400015528,0.0429049384033275,7.1852,2.318038170522651,8,0.1664,0.6996,1749,1.6067136526107788,1.100688934326172,0.0,2.5,0.0796741854636591,0.6060651629072682,1.4235050511360168,1.0794403517246247
0.8,18,0.7507903182135538,0.0290213886552106,7.6504,2.08752960218532,8,0.1916,0.7328,1832,1.591545343399048,1.11768901348114,0.0,2.5,0.109110275689223,0.6071428571428571,1.4934169960021972,1.0994520902633669
0.8,19,0.7028050990426602,0.0759803810522303,6.198,2.953302558154176,7,0.1324,0.6328,1582,1.6009234189987185,1.0986696481704712,0.0,2.5,0.1011654135338345,0.6123308270676692,1.3128192806243897,1.0199896836280822
0.85,0,0.6977899584410525,0.11263221297178,6.3864,3.1944162283584774,8,0.124,0.6364,1591,1.6916418075561523,1.0649875402450562,0.0,2.5,0.0832080200501253,0.6503258145363409,1.2760323524475097,0.974980126619339
0.85,1,0.8560654242044722,0.0227911405770134,12.7044,2.203138815417676,12,0.1792,0.72,1800,1.9652020931243896,0.9629411101341248,0.0,2.5,0.0513408521303258,0.7670175438596492,1.870916073322296,0.97696857213974
0.85,2,0.5884809485039693,0.1159305025350988,3.5564,2.320779834452204,3,0.16,0.5408,1352,1.400694489479065,1.091791033744812,0.0,2.5,0.1461654135338345,0.5451629072681704,1.0090969359874726,0.9276731753349304
0.85,3,0.7411906288561984,0.0768504047831287,7.5756,3.178849578070658,8,0.1224,0.6844,1711,1.717191457748413,1.076871395111084,0.0,2.5,0.0796365914786967,0.663233082706767,1.3962112295627591,1.0156846964359283
0.85,4,0.7223374687027468,0.0640471323616084,6.678,2.6211287644829664,8,0.1484,0.672,1680,1.6266850233078003,1.1004301309585571,0.0,2.5,0.0953383458646616,0.62234335839599,1.361400785446167,1.0429532527923584
0.85,5,0.7746584037045632,0.0540622185594229,8.6948,2.7782103880016,9,0.1428,0.6732,1683,1.7742972373962402,1.0541012287139893,0.0,2.5,0.0734586466165413,0.6851002506265664,1.527440003156662,1.0243302989006042
0.85,6,0.6830189917974311,0.0496153675230705,5.3508,2.098127584299868,5,0.1844,0.6444,1611,1.4829446077346802,1.0973541736602783,0.0,2.5,0.1020676691729323,0.5670050125313283,1.2739560103416443,1.0627309799194335
0.85,7,0.8046081614333372,0.0311452521438208,9.9628,2.480930502855733,11,0.1524,0.702,1755,1.8045330047607424,1.0468496084213257,0.0,2.5,0.0736340852130325,0.6993358395989975,1.668318407535553,1.0319116854667665
0.85,8,0.6044615523350502,0.1046761485725274,3.6544,2.35825372680719,4,0.1544,0.55,1375,1.3689401149749756,1.1261601448059082,0.0,2.5,0.1562907268170426,0.5245989974937343,1.0446719419956207,0.9664993262290956
0.85,9,0.678420043791196,0.1046301012304389,5.7648,3.0929405037924678,6,0.1276,0.6304,1576,1.638989806175232,1.0601680278778076,0.0,2.5,0.067907268170426,0.6360150375939849,1.2315113401412965,0.9977368652820588
0.85,10,0.7483296190661082,0.0480765640214029,7.3896,2.6326055230512604,8,0.1484,0.6828,1707,1.6610291004180908,1.099899172782898,0.0,2.5,0.1158145363408521,0.6411779448621554,1.4540761852264403,1.0518393623828888
0.85,11,0.7990330380219991,0.0230810046868262,9.844,2.1558441502112347,10,0.1736,0.716,1790,1.756067156791687,1.073561429977417,0.0,2.5,0.1035338345864661,0.6764536340852131,1.6442507362365724,1.0525141942501068
0.85,12,0.7526677876439004,0.0434915661166287,7.9072,2.575458825141648,9,0.156,0.684,1710,1.6446739435195925,1.0943524837493896,0.0,2.5,0.0744486215538847,0.6270676691729323,1.4435192716121674,1.0448440408706663
0.85,13,0.7136821871872772,0.0551275335065556,6.1436,2.452056084187309,7,0.162,0.6912,1728,1.5505508184432983,1.1219297647476196,0.0,2.5,0.1021804511278195,0.593796992481203,1.3533741772174834,1.0713735222816467
0.85,14,0.7470914988913678,0.0740542425959579,7.6184,2.950386659405848,8,0.1364,0.674,1685,1.746222972869873,1.0669867992401123,0.0,2.5,0.1023433583959899,0.6811278195488721,1.444506447315216,1.0232497239112854
0.85,15,0.6730160635625488,0.0835884567044207,5.3184,2.671969580665169,5,0.1388,0.6068,1517,1.5215219259262085,1.0889157056808472,0.0,2.5,0.0664661654135338,0.5820551378446115,1.2287292540073396,1.0300054681301116
0.85,16,0.759403799294385,0.0471086423323117,8.2172,2.7502043851321307,10,0.1364,0.7084,1771,1.7075951099395752,1.092301845550537,0.0,2.5,0.102719298245614,0.6598997493734335,1.4993188667297364,1.0486135685443878
0.85,17,0.7440559163950685,0.0373764081865411,7.6972,2.129580277895154,7,0.1772,0.7048,1762,1.5973453521728516,1.1013150215148926,0.0,2.5,0.0845989974937343,0.6024310776942355,1.4516964745521546,1.0851297330856324
0.85,18,0.7613317038694336,0.0265394030923515,8.8112,2.0255257490340624,9,0.196,0.734,1835,1.59308922290802,1.1309581995010376,0.0,2.5,0.1092105263157894,0.6089473684210527,1.55826922416687,1.1075417876243592
0.85,19,0.7580919280610986,0.0394748433214729,8.1488,2.573452653537655,9,0.16,0.6596,1649,1.677009105682373,1.0800031423568726,0.0,2.5,0.0913408521303258,0.6423684210526316,1.511581301689148,1.0563299238681794
0.9,0,0.6645477428880111,0.1428461721277913,5.698,3.167269486482008,7,0.12,0.5932,1483,1.65666925907135,1.0647655725479126,0.0,2.5,0.0908395989974937,0.6447243107769424,1.2133406138420104,0.9712240266799926
0.9,1,0.8686277115103805,0.0175584335380118,13.322,1.9823006835492945,13,0.198,0.6936,1734,1.984352827072144,0.9475409984588624,0.0,2.5,0.021578947368421,0.7714285714285715,1.9305030751228327,0.956680496931076
0.9,2,0.5728328280135512,0.1686736639067801,3.732,2.794597645458108,0,0.1584,0.4932,1233,1.5079677104949951,1.086537480354309,0.0,2.5,0.1271553884711779,0.5867042606516291,0.9979528284072876,0.9087600994110108
0.9,3,0.7784099778597745,0.042072377852657,8.82,2.608524487138275,10,0.1456,0.7176,1794,1.732172608375549,1.0768226385116575,0.0,2.5,0.0920802005012531,0.6675814536340852,1.5544591069221496,1.0514195883274078
0.9,4,0.7361142302052452,0.0457234354226939,7.2844,2.438096929984532,8,0.1716,0.6884,1721,1.61828875541687,1.0994651317596436,0.0,2.5,0.0766666666666666,0.6179323308270677,1.4277021527290343,1.0667156434059144
0.9,5,0.7935484164272705,0.0386024323872291,9.5468,2.6455641666759853,9,0.1612,0.72,1800,1.7726134061813354,1.0720888376235962,0.0,2.5,0.1063408521303258,0.6863784461152882,1.6148767852783203,1.0309008002281188
0.9,6,0.74574138593305,0.0391434094929722,7.5824,2.027414668981163,7,0.1892,0.6956,1739,1.602790594100952,1.088024020195007,0.0,2.5,0.0668796992481203,0.5974185463659147,1.4898461961746217,1.0914949870109558
0.9,7,0.7939647534349511,0.0468254973001431,9.3856,2.769424604498198,10,0.1576,0.6832,1708,1.8158341646194456,1.0447195768356323,0.0,2.5,0.0772932330827067,0.7048872180451128,1.6078715705871582,1.0285969281196594
0.9,8,0.6361268522602839,0.0886984708519961,4.4092,2.613073929302422,5,0.126,0.6136,1534,1.4034309387207031,1.136709690093994,0.0,2.5,0.1429573934837092,0.5322932330827068,1.1250954699516296,0.9992595720291138
0.9,9,0.6563572151231707,0.0665892026407563,4.8016,2.2650027461352003,4,0.1612,0.63,1575,1.4834598302841189,1.0848153829574585,0.0,2.5,0.0851629072681704,0.5646741854636591,1.1983416891098022,1.027624348402023
0.9,10,0.7533690454729394,0.0514512828996528,7.6056,2.6881310682330946,8,0.146,0.6912,1728,1.685146689414978,1.0825461149215698,0.0,2.5,0.0747117794486215,0.6509273182957394,1.465471841096878,1.04838191986084
0.9,11,0.8040185737632591,0.0189831794151547,10.2112,2.1759123511759384,10,0.1728,0.7052,1763,1.7573167085647583,1.0719331502914429,0.0,2.5,0.1017919799498746,0.6762907268170426,1.6702786517143249,1.0577035999298097
0.9,12,0.7615774829099908,0.0375119417574064,8.226,2.47607027363926,9,0.1556,0.6856,1714,1.6414965391159058,1.1016981601715088,0.0,2.5,0.0759273182957393,0.627781954887218,1.4797004902362825,1.0514358484745026
0.9,13,0.7493694540011293,0.021570908891734,7.6124,2.0297207295586257,8,0.2008,0.714,1785,1.5629702806472778,1.1320384740829468,0.0,2.5,0.1086591478696741,0.5943107769423559,1.4986511778831482,1.098784327507019
0.9,14,0.7788744224872992,0.0450193250759306,8.856,2.563135579714815,10,0.1564,0.6676,1669,1.7672029733657837,1.0690728425979614,0.0,2.5,0.1043859649122807,0.6857142857142857,1.5569125461578368,1.034657551050186
0.9,15,0.6926019399098895,0.0653398697425732,5.9616,2.553140309501223,5,0.1372,0.6372,1593,1.516039490699768,1.1292049884796145,0.0,2.5,0.1301127819548872,0.5840977443609022,1.2975156342983245,1.048301148414612
0.9,16,0.7684996216929083,0.0438554129488903,8.6208,2.8169855093699008,10,0.1288,0.6944,1736,1.7274316549301147,1.0820714235305786,0.0,2.5,0.0935964912280701,0.6712781954887218,1.5345419192314147,1.0558633267879487
0.9,17,0.7479127632369322,0.0316940649734327,7.9468,2.1233863897086653,9,0.1852,0.7188,1797,1.5738801956176758,1.1215351819992063,0.0,2.5,0.0984586466165413,0.5981077694235589,1.4846184587478637,1.0941127848625185
0.9,18,0.786590833163293,0.0224524944181306,10.2868,1.969300830244074,10,0.1936,0.7484,1871,1.6737912893295288,1.109532117843628,0.0,2.5,0.0919924812030075,0.6439473684210526,1.6567753458023071,1.0980819439888
0.9,19,0.8087876913028115,0.0224396622139335,10.45,2.1777740929674043,10,0.1864,0.6948,1737,1.788503885269165,1.0498368740081787,0.0,2.5,0.0756265664160401,0.6864035087719298,1.7138345336914065,1.0410843539237975
0.95,0,0.6876822885054981,0.0849285219665762,5.61,2.754686915059496,4,0.1232,0.6036,1509,1.623756766319275,1.080872654914856,0.0,2.5,0.1062781954887218,0.6273057644110276,1.2893496572971344,1.0301824402809143
0.95,1,0.8748308571630903,0.018675148628377,13.4384,2.095663484436373,14,0.1936,0.7004,1751,2.0135207176208496,0.9168495535850524,0.0,2.5,0.0128195488721804,0.7804135338345864,1.9631736159324649,0.9463668739795684
0.95,2,0.5926991109502593,0.1185746664604978,3.8372,2.7153445748191887,0,0.1348,0.522,1305,1.454977035522461,1.069502830505371,0.0,2.5,0.0889097744360902,0.5669423558897243,1.0469428384304047,0.9630467295646667
0.95,3,0.7943024120514302,0.0304963854130576,9.666,2.2694589663618068,10,0.1824,0.7492,1873,1.7353678941726685,1.076061487197876,0.0,2.5,0.0855137844611528,0.6676065162907269,1.6364750909805297,1.0599740266799926
0.95,4,0.7653890272257088,0.0271317828547463,8.5948,2.18582088927707,9,0.1896,0.7224,1806,1.650209665298462,1.0955936908721924,0.0,2.5,0.0715037593984962,0.6252130325814537,1.5448817110061646,1.0807691705226898
0.95,5,0.8107539029993214,0.0270761638404718,10.7396,2.3016063607837025,11,0.1804,0.7088,1772,1.8029178380966189,1.0552048683166504,0.0,2.5,0.090250626566416,0.6978696741854636,1.688134598731995,1.0297410929203032
0.95,6,0.7665722910785785,0.034921584043288,8.8204,2.0926881850863497,9,0.178,0.7056,1764,1.6512935161590576,1.0889437198638916,0.0,2.5,0.0681954887218045,0.6249498746867168,1.579936661720276,1.093249156475067
0.95,7,0.7977855238489591,0.0461376183739014,9.7368,2.8235307258820472,11,0.1448,0.6936,1734,1.8299884796142576,1.0310689210891724,0.0,2.5,0.0578947368421052,0.7116416040100251,1.628154184818268,1.0249407756328583
0.95,8,0.6286120928123431,0.0896427660043235,3.9912,2.2664338860862454,4,0.158,0.5768,1442,1.399933934211731,1.1250110864639282,0.0,2.5,0.1286591478696742,0.5357017543859649,1.1044004726409913,0.9980886340141296
0.95,9,0.6885552211177295,0.0773931924543185,5.7136,2.7894757643686385,7,0.1304,0.6312,1578,1.5981844663619995,1.0750101804733276,0.0,2.5,0.0851629072681704,0.6218421052631579,1.2671399569511417,1.0262375175952911
0.95,10,0.7711285873142977,0.0339363589589307,8.2824,2.4969281607607376,9,0.158,0.698,1745,1.6997969150543213,1.077380895614624,0.0,2.5,0.0596992481203007,0.6528320802005012,1.5500192975997924,1.0605682408809662
0.95,11,0.8182719172908962,0.0181622414295287,11.0748,2.0685272442005687,11,0.1968,0.72,1800,1.7801110744476318,1.07905113697052,0.0,2.5,0.0977318295739348,0.6923433583959899,1.745533936023712,1.0502153325080872
0.95,12,0.7624505818577463,0.0411938991629515,8.0344,2.37276561000028,8,0.178,0.6932,1733,1.6625027656555176,1.09469473361969,0.0,2.5,0.062781954887218,0.637406015037594,1.488469544649124,1.0552247297763824
0.95,13,0.7611408789152869,0.0157916000480852,8.5668,1.9178993091400809,9,0.2036,0.7292,1823,1.5961931943893433,1.1228810548782349,0.0,2.5,0.1138220551378446,0.6090601503759399,1.5564322876930237,1.1061369633674625
0.95,14,0.7930816278371818,0.0348596261537074,9.3916,2.4815820437777187,10,0.1508,0.6816,1704,1.7824994325637815,1.057256102561951,0.0,2.5,0.0968922305764411,0.6889724310776942,1.6369019317626954,1.0458809053897855
0.95,15,0.7027154947585595,0.0489309963546778,6.3264,2.0670420992326206,6,0.1972,0.6584,1646,1.4798266887664795,1.1474921703338623,0.0,2.5,0.1637844611528822,0.570062656641604,1.3393829309940335,1.0665826725959775
0.95,16,0.8074163942166449,0.0182400892146221,10.7096,2.045597184198297,11,0.2032,0.7132,1783,1.7746504545211792,1.0547879934310913,0.0,2.5,0.0583458646616541,0.6804511278195489,1.6981945896148682,1.0572562408447266
0.95,17,0.7625403960790734,0.0307054798028808,8.6888,2.0922606338599405,9,0.1856,0.7216,1804,1.595561146736145,1.1277958154678345,0.0,2.5,0.100250626566416,0.6092982456140351,1.542410809993744,1.0916522634029389
0.95,18,0.8099965209458114,0.0193362745552611,11.2272,1.892189250577225,12,0.204,0.7448,1862,1.7483296394348145,1.0903105735778809,0.0,2.5,0.1096115288220551,0.6797117794486216,1.7330739903450012,1.076894724369049
0.95,19,0.8477997425587455,0.0162890992147602,12.3456,1.993329034555008,13,0.1964,0.7104,1776,1.9095004796981807,1.0012434720993042,0.0,2.5,0.065125313283208,0.741516290726817,1.8670170283317569,0.9983389115333556
1.0,0,0.7978166517940898,0.0252232140207328,9.966,2.367286209988137,10,0.168,0.7004,1751,1.7598031759262085,1.0726102590560913,0.0,2.5,0.0883834586466165,0.6806140350877193,1.6576376914978028,1.0500227200984955
1.0,1,0.8767439417183023,0.019444059634873,13.2044,1.9886227998290675,13,0.2016,0.7068,1767,2.0054357051849365,0.9444289803504944,0.0,2.5,0.039298245614035,0.7849248120300751,1.9787321448326112,0.9404625535011292
1.0,2,0.6902655163659676,0.0800444324294584,5.5804,2.7044289304768205,6,0.1292,0.6284,1571,1.5816742181777954,1.0811148881912231,0.0,2.5,0.0728070175438596,0.5949248120300752,1.2798935985565183,1.02420863032341
1.0,3,0.8063688761026957,0.0253408823206112,10.456,2.205825015725409,11,0.2008,0.7436,1859,1.7647777795791626,1.0717947483062744,0.0,2.5,0.0806892230576441,0.6807518796992481,1.6884001636505126,1.0587703788280487
