topology,K,seed,R_mean,R_std,cluster_mean,cluster_std,dominant_cluster,dominant_fraction,switching_rate,memory_score,reorganization_score
scale_free,0.75,12,0.6503890644360988,0.003785790528895518,4.5975,1.2415690677525757,4,0.3065,0.154,0.0995,0.13259833572793547
scale_free,0.75,13,0.5331421589173947,0.03513159775189317,3.9825,1.573910337344539,4,0.252,0.476,0.0995,0.5603876289681333
scale_free,0.75,14,0.476961193878867,0.07309586795603853,2.805,1.8782904461238152,2,0.196,0.406,0.0995,0.6131190820956659
scale_free,0.75,15,0.3656632059558515,0.08945769823269023,1.7345,1.654391051112161,0,0.2805,0.303,0.0995,0.3606713126567199
scale_free,0.75,16,0.41076960826108555,0.055518671777707,2.6425,1.6098738304600146,2,0.251,0.3765,0.0995,0.45398200658477394
scale_free,0.75,17,0.41321359482957165,0.11782786772037727,2.182,1.7730978540396467,0,0.233,0.3155,0.0995,0.42906929141223915
scale_free,0.75,18,0.4879008345585571,0.02458163979780444,3.3815,1.3593960975374322,4,0.2705,0.4245,0.0995,0.4209679288553644
scale_free,0.75,19,0.4123437814215997,0.16684956767618334,2.77,2.215874545185264,0,0.2655,0.251,0.1005,0.4085175248406425
scale_free,0.8,0,0.7125853573290143,0.003483389194826074,4.5075,0.9148462985660488,4,0.399,0.13,0.0995,0.07147694185678802
scale_free,0.8,1,0.7837606032286137,0.0025055133152754403,3.291,1.0565599840993412,3,0.335,0.0705,0.0995,0.049534174157149745
scale_free,0.8,2,0.6237527633066009,0.009957607254494053,4.7065,1.5291689736585685,5,0.2515,0.2105,0.0995,0.24093471775749675
scale_free,0.8,3,0.6275930503584551,0.004126824236651849,4.0435,0.9631239536009891,4,0.3865,0.131,0.0995,0.07740482805585763
scale_free,0.8,4,0.5587990145647448,0.011096953851014744,4.0855,1.3035297273173327,4,0.297,0.279,0.0995,0.2556704110432212
scale_free,0.8,5,0.6820583434142136,0.008137913544464803,4.33,1.2938701635017325,5,0.296,0.1385,0.0995,0.12615751733295752
scale_free,0.8,6,0.5715653278938703,0.012882483422173333,4.4565,1.2381872838952916,5,0.2875,0.297,0.0995,0.26201590749550085
scale_free,0.8,7,0.7109011257996898,0.002874548170738609,6.028,1.0036015145464856,6,0.437,0.1325,0.0995,0.07486616454640911
scale_free,0.8,8,0.303985052617,0.13124089160612162,1.236,1.5133750361361191,0,0.47,0.225,0.138,0.180469973861321
scale_free,0.8,9,0.6566266453358477,0.004880284816330302,4.7195,0.9725326472669182,5,0.3625,0.151,0.0995,0.09361842457752127
scale_free,0.8,10,0.6948952407927375,0.0029161824310052465,5.3155,1.517550575763457,4,0.2665,0.0655,0.0995,0.07290958036274682
scale_free,0.8,11,0.739313965327673,0.00012776424311391704,1.008,0.08908422980528036,1,0.992,0.001,0.9005,7.126745511160819e-07
scale_free,0.8,12,0.7331417753687083,0.0015012130072198007,3.5045,0.9088342808235175,4,0.5125,0.059,0.0995,0.026140346445243132
scale_free,0.8,13,0.5963831583673884,0.014238858375319628,4.7745,1.3147812555706748,5,0.2785,0.3405,0.0995,0.32300329809060413
scale_free,0.8,14,0.5418242556369579,0.018076905664281176,4.0695,1.3578180106332365,4,0.287,0.377,0.0995,0.3649828400443489
scale_free,0.8,15,0.4403228295021453,0.0594949425234226,3.093,1.532106719520543,3,0.249,0.327,0.0995,0.37625017301030855
scale_free,0.8,16,0.5235982948228193,0.015338179108652747,4.6525,1.2376363561240433,5,0.2915,0.29,0.0995,0.25429095478789193
scale_free,0.8,17,0.4842825344193147,0.03321021304836028,3.188,1.366622113094911,3,0.281,0.388,0.0995,0.38124930511691485
scale_free,0.8,18,0.5793682941476376,0.011738601775178504,4.098,1.2698015592997198,4,0.276,0.2465,0.0995,0.2266164060013201
scale_free,0.8,19,0.6522604363298637,0.006107350109203468,4.5985,1.4196118307481098,4,0.273,0.127,0.0995,0.13107134175320004
scale_free,0.85,0,0.7668876744654199,0.0004052804471387015,2.923,0.26659144772479104,3,0.923,0.013,0.473,0.00026685805970005715
scale_free,0.85,1,0.8183672380075091,0.00029069513651677894,2.499,0.6228956573937565,3,0.568,0.0235,0.0995,0.006323636982952341
scale_free,0.85,2,0.7086144404747756,0.0005305252441671337,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,0.85,3,0.7039808440751052,0.002186836123830539,3.327,0.4920071137697096,3,0.684,0.0245,0.0995,0.003809119230279339
scale_free,0.85,4,0.6832193212032929,0.0020382703995271588,2.431,0.6026931225756603,2,0.598,0.024,0.0995,0.0058147834888926065
scale_free,0.85,5,0.7542149289616455,0.0019501560944354427,6.206,1.2155509039114734,6,0.3235,0.074,0.0995,0.06085169462303245
scale_free,0.85,6,0.695610627027196,0.0037719316648813224,3.3895,1.0216602908990837,3,0.351,0.049,0.0995,0.03248981957393929
scale_free,0.85,7,0.769024256872651,0.00044027603901294475,3.367,0.5179874515854607,3,0.603,0.0145,0.0995,0.002981794970692723
scale_free,0.85,8,0.3754890435492144,0.21445461091723364,2.13,2.0216577356219325,0,0.359,0.1675,0.1695,0.21706033822527046
scale_free,0.85,9,0.7387488313993344,0.0013536037812300749,5.1475,0.4204090270201153,5,0.8015,0.027,0.0995,0.0022531822637654997
scale_free,0.85,10,0.7533616842184953,0.0002309626654399229,4.0,0.0,4,1.0,0.0,1.0,0.0
scale_free,0.85,11,0.7879903243733047,1.6885578633458807e-05,1.0,0.0,1,1.0,0.0,1.0,0.0
scale_free,0.85,12,0.7820542108866989,2.8530295328425353e-05,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,0.85,13,0.66571090797297,0.005525446250732351,4.8395,0.8858553775871093,5,0.4835,0.1585,0.0995,0.07252077240755739
scale_free,0.85,14,0.6645533019916874,0.004571054807683036,3.8075,0.8027725393908289,3,0.41,0.0785,0.0995,0.03718041063552205
scale_free,0.85,15,0.6205317438695108,0.00878518029392475,4.0965,0.9105974686984365,4,0.402,0.054,0.0995,0.029405014003747194
scale_free,0.85,16,0.676435061900981,0.0041379872113541365,3.4315,0.5525466043692605,3,0.5985,0.046,0.0995,0.010204983457943333
scale_free,0.85,17,0.6611811692056403,0.010608952328619171,4.89,1.6213882940245992,5,0.2385,0.1665,0.0995,0.20557541768699264
scale_free,0.85,18,0.669796178934133,0.00405296391259063,2.8155,1.0814156231532814,3,0.3635,0.086,0.0995,0.05919561048410852
scale_free,0.85,19,0.7497113090464529,0.00018288015066368743,3.582,0.4932301693935602,4,0.582,0.01,0.0995,0.0020617023142352926
scale_free,0.9,0,0.8040747126365803,1.99397228577065e-05,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,0.9,1,0.8443898381105187,1.2043388901393756e-05,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,0.9,2,0.7667136364806031,7.967311669451265e-05,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,0.9,3,0.753894218481545,0.0014919062333677148,3.475,0.4993746088859544,3,0.525,0.0085,0.0995,0.00201622522057998
scale_free,0.9,4,0.7488019312166189,6.387854059630195e-05,1.928,0.2584879107424562,2,0.928,0.0005,0.932,9.305583397857992e-06
scale_free,0.9,5,0.8010813615992486,9.679058806992425e-05,4.1815,0.3854319005998335,4,0.8185,0.005,0.5125,0.00034977951975023893
scale_free,0.9,6,0.7638433211067557,0.00013261329297428658,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,0.9,7,0.8122267447695244,2.8329884723243518e-05,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,0.9,8,0.46012582868207313,0.22893549543628414,2.5785,1.915943044560563,0,0.2595,0.1115,0.0995,0.1581912758501821
scale_free,0.9,9,0.7872438087514165,7.753631383812211e-05,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,0.9,10,0.7929108765248902,6.846825818277221e-05,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,0.9,11,0.8210018112295835,3.495790221049542e-06,1.0,0.0,1,1.0,0.0,1.0,0.0
scale_free,0.9,12,0.8155808108179822,6.445661094514926e-06,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,0.9,13,0.7248696098205964,0.00027186872707476203,3.8285,0.37694528780712994,4,0.8285,0.0055,0.555,0.0003555537073701922
scale_free,0.9,14,0.7440486972910926,0.0023669477468422676,4.124,0.49358281979825835,4,0.741,0.0245,0.0995,0.003132029910867799
scale_free,0.9,15,0.7476861830730709,0.0003353158076012783,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,0.9,16,0.7525905803129715,0.0005446732748236647,5.0,0.0,5,1.0,0.0,1.0,0.0
scale_free,0.9,17,0.7273882148781103,0.003309757133463318,3.4605,0.7172445538308395,3,0.467,0.029,0.131,0.011086449450854631
scale_free,0.9,18,0.7367319546496851,0.00032389039188288694,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,0.9,19,0.7955532842423766,1.4496708888326e-05,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,0.95,0,0.8313840594871457,2.073730700335264e-06,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,0.95,1,0.8645554947325591,5.944899333768604e-07,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,0.95,2,0.8057873736577453,1.7774859445981484e-05,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,0.95,3,0.7899906021118827,3.969230823849124e-05,2.017,0.12927103310486848,2,0.983,0.001,0.915,2.1976097603903286e-06
scale_free,0.95,4,0.7915184977943975,1.503694648289721e-06,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,0.95,5,0.8331909338415244,4.5787346742044866e-06,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,0.95,6,0.8050653030931687,1.7607411179163345e-05,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,0.95,7,0.8406833202664653,3.5625336092367055e-06,4.0,0.0,4,1.0,0.0,1.0,0.0
scale_free,0.95,8,0.6085373994927621,0.02385167108123111,2.8305,0.37519295036021133,3,0.8305,0.001,0.817,6.35952686812609e-05
scale_free,0.95,9,0.8201237007894024,2.3194868091270476e-05,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,0.95,10,0.8220238156420757,2.3464923740287313e-05,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,0.95,11,0.8453342200465823,8.755296031979596e-07,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,0.95,12,0.8406645299172326,2.2466307538879873e-06,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,0.95,13,0.7686048196956293,9.947910585924969e-06,2.0105,0.10193012312363803,2,0.9895,0.001,0.9785,1.0702673630644874e-06
scale_free,0.95,14,0.7896156274794297,0.0011622887203032806,1.885,0.31902194281898544,2,0.885,0.015,0.232,0.0005503128880502731
scale_free,0.95,15,0.7984842122995556,2.497864292158393e-05,1.019,0.13652472303579302,1,0.981,0.0005,0.985,1.2969874628097725e-06
scale_free,0.95,16,0.7950767316498573,7.900834801750515e-05,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,0.95,17,0.7796303128645502,1.253234547232925e-05,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,0.95,18,0.7837853715502231,5.4004851414314234e-05,1.0,0.0,1,1.0,0.0,1.0,0.0
scale_free,0.95,19,0.8262050241354647,3.0197033537765317e-06,4.0,0.0,4,1.0,0.0,1.0,0.0
scale_free,1.0,0,0.8525162648827291,7.072254596111192e-07,4.0,0.0,4,1.0,0.0,1.0,0.0
scale_free,1.0,1,0.8806974300731524,8.912005719868812e-08,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.0,2,0.8338194065974088,4.207406084024412e-06,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.0,3,0.8176644840739727,6.479691630203503e-07,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.0,4,0.8218366559728519,3.0062231574511417e-07,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.0,5,0.8566736220744071,1.1267146893404462e-06,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.0,6,0.833645636250809,3.7304962315431536e-06,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.0,7,0.8618405444628461,7.643258700627686e-07,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.0,8,0.7505145223164945,9.731326112674786e-05,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.0,9,0.8444518520412096,1.031375033544212e-05,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,1.0,10,0.8444792099090032,8.186254037369817e-06,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.0,11,0.8642416789185986,2.5321170261774066e-07,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.0,12,0.860337134335827,9.023817576822691e-07,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.0,13,0.8010992465457775,5.955267680065175e-06,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.0,14,0.8210789263094688,9.230326852849699e-06,1.0,0.0,1,1.0,0.0,1.0,0.0
scale_free,1.0,15,0.8302698382036068,4.164996013614575e-06,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.0,16,0.8246516945884409,2.0725744520178028e-05,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,1.0,17,0.8146215984166174,3.9722381332948694e-07,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.0,18,0.8157626879880415,1.1774244010114304e-05,1.0,0.0,1,1.0,0.0,1.0,0.0
scale_free,1.0,19,0.8490210673471714,8.545181940849005e-07,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,1.05,0,0.8694399610231842,2.654256979054989e-07,4.0,0.0,4,1.0,0.0,1.0,0.0
scale_free,1.05,1,0.893911888289563,6.390713981301532e-09,1.0,0.0,1,1.0,0.0,1.0,0.0
scale_free,1.05,2,0.8551031675420642,1.178585002855331e-06,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.05,3,0.8394919755324473,6.287833635284768e-07,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.05,4,0.8446804070651409,2.3726516674530124e-07,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.05,5,0.8747620657571281,3.355162570641694e-07,1.0,0.0,1,1.0,0.0,1.0,0.0
scale_free,1.05,6,0.8551459840564766,1.0115583618546666e-06,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,1.05,7,0.8784058132541125,2.0827316929360222e-07,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,1.05,8,0.7968548650531186,7.222802288402964e-06,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.05,9,0.8634013717402008,4.683925332898499e-06,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.05,10,0.8623881372401797,2.5334966135947296e-06,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.05,11,0.8794464151831439,8.020720162372892e-08,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.05,12,0.8762096591776795,3.871346859933708e-07,1.0,0.0,1,1.0,0.0,1.0,0.0
scale_free,1.05,13,0.8263470852054072,2.17240078256002e-06,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.05,14,0.8448760222878511,1.5546332336745921e-06,1.0,0.0,1,1.0,0.0,1.0,0.0
scale_free,1.05,15,0.8532247589571547,1.0789524391720105e-06,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.05,16,0.8470129694358965,6.4932746333671066e-06,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,1.05,17,0.8399767980871187,1.115059017477023e-07,1.0,0.0,1,1.0,0.0,1.0,0.0
scale_free,1.05,18,0.8395608998512846,3.0122274658622776e-06,1.0,0.0,1,1.0,0.0,1.0,0.0
scale_free,1.05,19,0.8669228759393067,2.926902520166829e-07,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,1.1,0,0.8833236720897234,1.0773143092518729e-07,4.0,0.0,4,1.0,0.0,1.0,0.0
scale_free,1.1,1,0.9049125977139585,1.655603102406291e-08,1.0,0.0,1,1.0,0.0,1.0,0.0
scale_free,1.1,2,0.8719303980254098,3.8071877225001906e-07,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.1,3,0.8571983401199872,3.3475826068537894e-07,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.1,4,0.8626713962433773,1.1971717107626126e-07,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.1,5,0.889165601875465,1.1364713287318324e-07,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.1,6,0.8720744055775094,3.2096107559096284e-07,4.0,0.0,4,1.0,0.0,1.0,0.0
scale_free,1.1,7,0.8917895312439195,6.513846876142334e-08,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,1.1,8,0.8267541454765305,9.413845583521509e-07,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.1,9,0.8786546330975296,2.207166375728439e-06,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.1,10,0.8770344136807757,6.079825299230189e-07,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.1,11,0.8919700780811999,2.6755130120608643e-08,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.1,12,0.8892841641059592,1.7270850140887938e-07,1.0,0.0,1,1.0,0.0,1.0,0.0
scale_free,1.1,13,0.8465439004328753,6.973933367430897e-07,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.1,14,0.863598476956341,4.794483035818773e-07,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.1,15,0.8709246604334071,3.595825296575921e-07,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.1,16,0.864701207072053,2.2506922708490726e-06,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,1.1,17,0.8594666033191457,7.209950739524576e-08,1.0,0.0,1,1.0,0.0,1.0,0.0
scale_free,1.1,18,0.8582445760061385,8.735569091884311e-07,1.0,0.0,1,1.0,0.0,1.0,0.0
scale_free,1.1,19,0.8814262670160352,1.12346330373566e-07,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,1.15,0,0.8949213566994288,4.67175000297016e-08,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,1.15,1,0.914193427695871,1.2177933549568722e-08,1.0,0.0,1,1.0,0.0,1.0,0.0
scale_free,1.15,2,0.8856180776374986,1.3516052080838332e-07,1.0,0.0,1,1.0,0.0,1.0,0.0
scale_free,1.15,3,0.8718573404651202,1.6350153711172557e-07,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.15,4,0.8772828351025813,5.6464263801557154e-08,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.15,5,0.9009261464186088,4.2070091647654446e-08,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.15,6,0.8858119830636131,1.1362294167070763e-07,4.0,0.0,4,1.0,0.0,1.0,0.0
scale_free,1.15,7,0.9028484515342609,2.2328610955799643e-08,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,1.15,8,0.8487127557356803,1.1282709743615568e-07,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.15,9,0.8912211697963719,1.0801810626950748e-06,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.15,10,0.8892438672857663,8.050510055436128e-08,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,1.15,11,0.9024713775359243,9.131056877548941e-09,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.15,12,0.9002313290706063,7.919280384709059e-08,1.0,0.0,1,1.0,0.0,1.0,0.0
scale_free,1.15,13,0.8630593735459257,2.1442057179344783e-07,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.15,14,0.8787270896455136,1.6221588932620353e-07,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.15,15,0.8851111464942478,1.3956105884449268e-07,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.15,16,0.8791069427714262,8.390169345283815e-07,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,1.15,17,0.8750456986211427,3.4835606082255e-08,1.0,0.0,1,1.0,0.0,1.0,0.0
scale_free,1.15,18,0.8734016490332542,2.883091468612311e-07,1.0,0.0,1,1.0,0.0,1.0,0.0
scale_free,1.15,19,0.8934398010761111,4.631352099621945e-08,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,1.2,0,0.9047485414142474,2.1247330146440596e-08,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,1.2,1,0.9221108970311735,7.301737602843995e-09,1.0,0.0,1,1.0,0.0,1.0,0.0
scale_free,1.2,2,0.8969879564445892,5.11553423977818e-08,1.0,0.0,1,1.0,0.0,1.0,0.0
scale_free,1.2,3,0.8841852646878192,7.837948735349448e-08,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.2,4,0.889415338492334,2.640623634037341e-08,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.2,5,0.9107179212217784,1.6596402590468846e-08,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.2,6,0.897205680640204,4.354809138089815e-08,4.0,0.0,4,1.0,0.0,1.0,0.0
scale_free,1.2,7,0.9121442678425922,8.176160746944852e-09,4.0,0.0,4,1.0,0.0,1.0,0.0
scale_free,1.2,8,0.8658549255661818,1.0023997945779107e-08,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.2,9,0.9017574924157706,5.507007924819137e-07,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.2,10,0.899576128328266,1.3342369099755158e-08,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,1.2,11,0.9114009851151975,3.106147111320522e-09,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.2,12,0.9095205795787034,3.7093459302955406e-08,1.0,0.0,1,1.0,0.0,1.0,0.0
scale_free,1.2,13,0.876803177649724,6.473687859141986e-08,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.2,14,0.8912015156782459,5.8165597291430176e-08,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.2,15,0.8967829939160444,5.923737903615704e-08,2.0,0.0,2,1.0,0.0,1.0,0.0
scale_free,1.2,16,0.8910868656677043,3.306500334577999e-07,3.0,0.0,3,1.0,0.0,1.0,0.0
scale_free,1.2,17,0.8878364000619383,1.6168843680806338e-08,1.0,0.0,1,1.0,0.0,1.0,0.0
scale_free,1.2,18,0.8859780151046275,1.088578661162743e-07,1.0,0.0,1,1.0,0.0,1.0,0.0
scale_free,1.2,19,0.9035580877082807,2.0024876813123207e-08,3.0,0.0,3,1.0,0.0,1.0,0.0
modular,0.4,0,0.06974764367399101,0.031066062152947133,0.0355,0.18503986057063487,0,0.9645,0.02,0.7465,0.00013137830757406572
modular,0.4,1,0.04841157574538817,0.026198310739250753,0.0165,0.12738818626544612,0,0.9835,0.015,0.876,3.152857820260291e-05
modular,0.4,2,0.10168608772562783,0.051116407017678854,0.0615,0.24024518725668575,0,0.9385,0.0395,0.5225,0.0005836156359183828
modular,0.4,3,0.07675771571129736,0.041628214859960315,0.0455,0.21547563667384767,0,0.956,0.029,0.617,0.00027494692187675785
modular,0.4,4,0.06690786010850577,0.023747997355688267,0.0185,0.1347506957310425,0,0.9815,0.016,0.978,3.9886208429276365e-05
modular,0.4,5,0.10768225281359585,0.06255890089117132,0.0465,0.2152620496046621,0,0.9545,0.0385,0.5345,0.00037708530518939
modular,0.4,6,0.08947296966755093,0.04764428836918409,0.0285,0.16639636414297038,0,0.9715,0.022,0.6985,0.00010433052505993868
modular,0.4,7,0.1043929232169479,0.04725561456208595,0.044,0.20509509989270833,0,0.956,0.034,0.6095,0.0003068222784636764
modular,0.4,8,0.07598052427029023,0.036280111147932975,0.0395,0.1947812876022746,0,0.9605,0.028,0.7015,0.00021542811178197645
modular,0.4,9,0.09361712284490192,0.051191140406326004,0.0465,0.21292663055616132,0,0.954,0.033,0.5925,0.0003232226349788782
modular,0.4,10,0.08361370187895521,0.03565064304032854,0.0435,0.2064164479880419,0,0.957,0.025,0.699,0.00022189769046305252
modular,0.4,11,0.17429941973221363,0.07199460294472708,0.159,0.38564102478859796,0,0.8485,0.084,0.252,0.004907667739884312
modular,0.4,12,0.09761703129123661,0.04780072480276093,0.052,0.22426769718352219,0,0.9485,0.0275,0.49,0.0003176191376859496
modular,0.4,13,0.10263636499760766,0.042223272609051545,0.07,0.26664583251946766,0,0.933,0.0455,0.3865,0.0008128698383008672
modular,0.4,14,0.10530522528094309,0.04395550238410457,0.0545,0.23136497141961657,0,0.9465,0.034,0.569,0.0004208528953903085
modular,0.4,15,0.09612248904071197,0.037766566627850155,0.036,0.18629009635512025,0,0.964,0.026,0.7325,0.00017436753689483619
modular,0.4,16,0.06260062450211246,0.032501710625116705,0.041,0.19829019138626097,0,0.959,0.021,0.664,0.0001707278629134687
modular,0.4,17,0.06899780563087975,0.041052204290387945,0.0305,0.1719585705918725,0,0.9695,0.02,0.77,0.00010489473330577853
modular,0.4,18,0.06263136136964151,0.03185584577304179,0.0325,0.1882651056356435,0,0.9695,0.022,0.7575,0.0001263258916236024
modular,0.4,19,0.08323104877473832,0.04521439414283444,0.037,0.18876175460087244,0,0.963,0.025,0.711,0.00017460462998999208
modular,0.45,0,0.0960568458369334,0.04854901922950652,0.033,0.18414939587193874,0,0.968,0.028,0.659,0.00016499786459403792
modular,0.45,1,0.09971790302501628,0.06557933572934316,0.07,0.27037011669191546,0,0.934,0.0355,0.6515,0.000633477201253585
modular,0.45,2,0.1008253249162272,0.06147585595018865,0.039,0.19616064844917291,0,0.9615,0.025,0.572,0.0001888046316845138
modular,0.45,3,0.07514005018975922,0.035280933890581845,0.0385,0.19239997401247227,0,0.9615,0.025,0.683,0.00018518498239440345
modular,0.45,4,0.11153411967032105,0.05281506241869485,0.0545,0.22700165197636776,0,0.9455,0.0355,0.569,0.00043919145853286745
modular,0.45,5,0.13304793363249842,0.060011709480515645,0.079,0.2770541463324453,0,0.923,0.0505,0.4015,0.0010773250693468823
modular,0.45,6,0.1419081972176431,0.06293965405774328,0.053,0.23492764843670486,0,0.949,0.0365,0.495,0.0004373178295462365
modular,0.45,7,0.14969700148807924,0.05221964155786324,0.0785,0.2798888172114063,0,0.9245,0.0465,0.4355,0.0009826196861565505
modular,0.45,8,0.0713598391604828,0.04045672190043566,0.0255,0.16077857444323854,0,0.975,0.0165,0.861,6.632116597730031e-05
modular,0.45,9,0.08131103031024708,0.041804508955468486,0.035,0.19176808910765106,0,0.9665,0.0195,0.608,0.00012527251063380393
modular,0.45,10,0.11240933857527219,0.04295527918774414,0.029,0.17076006558911833,0,0.9715,0.026,0.6905,0.0001265332134681984
modular,0.45,11,0.18671003351212548,0.06861107256700452,0.1675,0.4188600601632961,0,0.8495,0.0865,0.2665,0.005452825041259266
modular,0.45,12,0.1136769975052983,0.05059475090098723,0.0685,0.2603992127484259,0,0.9335,0.039,0.515,0.0006753453755795903
modular,0.45,13,0.09603316832367026,0.04397341572749723,0.037,0.18876175460087244,0,0.963,0.027,0.7045,0.00018857299983045665
modular,0.45,14,0.12203153852119343,0.06188190553892649,0.0585,0.24099325716708342,0,0.943,0.0415,0.579,0.000570069563565352
modular,0.45,15,0.11620344801890482,0.04769014773697992,0.078,0.27187497126436627,0,0.923,0.044,0.3385,0.0009211124235780451
modular,0.45,16,0.08800209937729807,0.03849154595715798,0.04,0.1984943324127921,0,0.9605,0.028,0.5455,0.0002195347394890741
modular,0.45,17,0.08949196688147848,0.04828215011482292,0.076,0.28848570155208736,0,0.9305,0.041,0.4185,0.0008220400266224293
modular,0.45,18,0.07416805865505877,0.04696236826759209,0.044,0.21923503369671557,0,0.959,0.0265,0.7125,0.00023819887310011804
