seed,K,R_mean,R_std,R_var,R_ac1,recovery_proxy,R_min,R_max,R_range,rolling_var_mean,rolling_var_max,rolling_ac1_mean
3,0.45,0.2781343106707404,0.05764455864482157,0.0033228951413562732,0.9999724396281453,0.007570001239355848,0.19775788291903673,0.38985228910566594,0.1920944061866292,0.00023894052593952578,0.0012458820967520803,0.9998246260378353
3,0.475,0.352299853879044,0.06590025106466468,0.0043428430903858384,0.9999725373891665,0.007689126978916894,0.24993415374273625,0.46925635075971167,0.21932219701697542,0.0002765242994073581,0.001054381510887978,0.999812248825979
3,0.5,0.4032820523880304,0.027598736389835045,0.0007616902503156051,0.9999170097067274,0.012353112467122705,0.354166281219599,0.44850418228300204,0.09433790106340306,0.00016387314107774325,0.0006800243855923028,0.9997059753763622
3,0.525,0.4330778468772496,0.028324038662781124,0.0008022511661707199,0.9999149232986602,0.012625990796855039,0.37692489416272756,0.48837243270192077,0.1114475385391932,0.0001538332270590022,0.0009419177914160343,0.9997154517807002
3,0.55,0.48408787945487713,0.032120372069892406,0.0010317183019083243,0.9999418589912052,0.011568226143955232,0.4172051844211235,0.5452764816410466,0.1280712972199231,0.00014441242145148272,0.0004182805749518472,0.9996672800938495
3,0.575,0.5176565433036582,0.03416906961052527,0.0011675253180489218,0.9999399996289927,0.009939315423660748,0.4599191509190438,0.5701255761612362,0.11020642524219237,0.00013926192199302542,0.0005992827958520799,0.9995213338357157
3,0.6,0.533861297315518,0.04606556225252993,0.0021220360256417104,0.9999453451949559,0.010257612405179512,0.45911823248043,0.6144176649888544,0.15529943250842443,0.0002678748367504095,0.0009750987777779334,0.9995676698506154
3,0.625,0.5360265942774836,0.04567127727558289,0.002085865567983174,0.9999175563122729,0.011530943098949782,0.4658649067264599,0.6392842410006744,0.17341933427421447,0.0003111812463927436,0.0011240668258836485,0.9992615701244448
3,0.65,0.5481434689606747,0.06281142446227303,0.0039452750429798305,0.9999328669622226,0.010704161816348746,0.44675807118930316,0.6725362206678696,0.2257781494785664,0.0005015759873417407,0.0032348453094335782,0.9991353817888909
3,0.675,0.554983264377471,0.08380571896989582,0.0070233985320611566,0.9999318091414994,0.010358566458456137,0.4084392064834912,0.7133488378813362,0.304909631397845,0.0008696147864373639,0.007819503510662186,0.9981505203308367
3,0.7,0.5428445432292224,0.06497552505289392,0.004221818855899245,0.9998847989087413,0.011932268823218186,0.4086264306155803,0.7000237649725427,0.2913973343569624,0.0009619196686600941,0.010191591947389542,0.9987008391810075
3,0.725,0.5732181352793411,0.03845835058024356,0.0014790447293529202,0.9998199012744824,0.017193579827786833,0.5109822783437065,0.6552998321236284,0.14431755377992195,0.0004298594278849122,0.0017785047862487052,0.9994035247401832
3,0.75,0.6247230326593887,0.014063557367347216,0.00019778364582466614,0.9995296600608687,0.02875881278559078,0.5953796811214864,0.6623283199763106,0.06694863885482416,6.10207875187473e-05,0.00025625101032631205,0.9974997131695645
3,0.775,0.7000866889470873,0.004591266175952445,2.1079725098444994e-05,0.9968653168927822,0.0444667568842616,0.6899088458671645,0.7075281558243848,0.017619309957220275,1.6342906339681674e-05,3.748937812450008e-05,0.9956349418020561
3,0.8,0.7392285112666629,0.002483989099154853,6.170201844720137e-06,0.9977719580904186,0.04765621967203199,0.7340785464528218,0.7441220822330811,0.010043535780259294,5.3559965473176995e-06,1.1252754074239447e-05,0.9970049108965318
3,0.825,0.7719773035742571,0.001113697361099726,1.2403218121204933e-06,0.9986554539437498,0.04156974855778336,0.7695483876953395,0.7740798140333686,0.004531426338029054,1.0750126843507605e-06,2.7356885994607403e-06,0.9982032237307087
3,0.85,0.797133319468654,0.00037859005772498055,1.433304318082041e-07,0.9992239942120275,0.03850828192033264,0.796558972024512,0.7976896544743435,0.0011306824498314993,1.350996163784119e-07,1.937450598777851e-07,0.9991830177245944
3,0.875,0.8172573568536149,4.052331029484754e-05,1.6421386772524966e-09,0.9993008568815244,0.037490732075570986,0.8171778164672349,0.8173474909399427,0.00016967447270788139,1.4693246573744234e-09,4.294024752773382e-09,0.9992411086693641
3,0.9,0.8344352238223891,3.282196960093629e-06,1.077281688484786e-11,0.9992871475413571,0.03757589536296236,0.8344274269296177,0.8344450787734233,1.7651843805643885e-05,8.85529513021729e-12,4.7002250483802656e-11,0.9992485143901538
