seed,branch,K,R_mean,R_std,cluster_mean,cluster_std,cluster_final
10,down,1.05,0.9214798734725052,1.7438888717340726e-07,1.272,0.44498988752554813,2
10,down,1.025,0.9168072607006066,2.735574511800343e-07,1.314,0.4641163647190218,2
10,down,1.0,0.9116642786514533,4.333348260600176e-07,1.372,0.5741219382674729,3
10,down,0.975,0.9059790815080173,6.938373133817824e-07,1.358,0.47941214002150584,2
10,down,0.95,0.8996640800488342,1.124136127724132e-06,1.306,0.46082968654373824,2
10,down,0.925,0.8926111490479746,1.845265397687984e-06,1.0,0.0,1
10,down,0.9,0.8846848527746687,3.073785836682268e-06,1.0,0.0,1
10,down,0.875,0.8757126012929711,5.2074201562949896e-06,1.044,0.2933666647729425,1
10,down,0.85,0.8654698831358251,9.001802966694221e-06,1.0,0.0,1
10,down,0.825,0.8536572796100641,1.5957248379856718e-05,1.0,0.0,1
10,down,0.8,0.839863130103671,2.9217345232496113e-05,1.0,0.0,1
10,down,0.775,0.8234998029326821,5.575980022458134e-05,1.0,0.0,1
10,down,0.75,0.8036882896114339,0.00011193386231514182,1.0,0.0,1
10,down,0.725,0.779034343445674,0.00024102041291460658,1.0,0.0,1
10,down,0.7,0.7471906185299372,0.0007282474209415311,1.0,0.0,1
10,down,0.675,0.7037784221661231,0.002205455978064458,1.0,0.0,1
10,down,0.65,0.6382845969323655,0.0036867321190408434,1.334,0.4800458311453189,1
10,down,0.625,0.535540574068708,0.008314423210231339,2.562,0.9623699912195932,3
10,down,0.6,0.42929265812195266,0.050655215461013973,1.248,1.3793099724137428,0
10,down,0.575,0.3291543071190643,0.06848622178039275,0.292,0.5610133688246653,1
10,down,0.55,0.4039387361363502,0.021952099811987712,0.196,0.4069201395851525,0
10,down,0.525,0.31208333861899584,0.05949877086458155,0.058,0.23374344910606584,1
10,down,0.5,0.1734879201006588,0.017352554834502838,0.0,0.0,0
10,down,0.475,0.2291549810795559,0.017734755900443485,0.0,0.0,0
10,down,0.45,0.21057250219855558,0.02537096530780491,0.0,0.0,0
10,down,0.425,0.09741259980823377,0.01708744049618102,0.0,0.0,0
10,down,0.4,0.04693677393908846,0.01027964856543081,0.0,0.0,0
11,up,0.4,0.10462803537749095,0.04004181271143016,0.0,0.0,0
11,up,0.425,0.24361044286169162,0.005575413809535016,0.02,0.13999999999999999,0
11,up,0.45,0.23474519778476893,0.02354626930750886,0.002,0.044676615807377355,0
11,up,0.475,0.24696998930539885,0.015811418338443493,0.0,0.0,0
11,up,0.5,0.3399519914719476,0.03260778180518091,0.066,0.24828209762284514,0
11,up,0.525,0.42435539262575217,0.045138974339675876,0.536,0.6990736727985113,0
11,up,0.55,0.4136231131902102,0.058730197357593536,0.372,0.7054190244103147,1
11,up,0.575,0.46925997684880383,0.0324657699640651,1.31,0.8354040938372279,1
11,up,0.6,0.5234901566247894,0.011238963092627941,2.322,0.9624531157412292,4
11,up,0.625,0.5968608717877862,0.009405156901473059,2.464,0.9427109843424971,1
11,up,0.65,0.6723120433592384,0.0035996554369290713,1.31,0.49183330509431744,1
11,up,0.675,0.724274989023831,0.0036841111520241063,1.494,0.6371530428397874,1
11,up,0.7,0.7626148956975013,0.0017574396462336583,1.042,0.20058913230780975,1
11,up,0.725,0.7901713877463363,0.001445177185737623,1.0,0.0,1
11,up,0.75,0.8127064545303788,0.0006276331322324107,1.0,0.0,1
11,up,0.775,0.8307691236599754,0.00019034980379942148,1.032,0.176,1
11,up,0.8,0.8459907808993629,2.785129101405283e-05,1.13,0.3363034344160047,1
11,up,0.825,0.8588896536084546,1.3705815402476649e-05,1.13,0.33630343441600474,1
11,up,0.85,0.8700019479966697,7.409790471870971e-06,1.148,0.35509998591945907,1
11,up,0.875,0.8796829064425972,4.258758725042992e-06,1.064,0.24475293665245368,1
11,up,0.9,0.8881965412699512,2.5328854899759544e-06,1.278,0.44801339265696066,1
11,up,0.925,0.89574279317054,1.543599578558198e-06,1.248,0.4318518264405049,1
11,up,0.95,0.9024767752254093,9.572297718889035e-07,1.208,0.4058768286069063,1
11,up,0.975,0.908521175095186,6.013505309186707e-07,1.188,0.3907121702737195,1
11,up,1.0,0.9139746100608694,3.816620662763038e-07,1.166,0.37208063642173045,1
11,up,1.025,0.9189174385127791,2.4431197009262903e-07,1.146,0.3531062163145815,1
11,up,1.05,0.9234159130042763,1.5757010549580574e-07,1.124,0.3295815528818323,1
11,up,1.075,0.9275252171013567,1.0232204842903881e-07,1.1,0.3,1
11,up,1.1,0.9312917301319289,6.68677715550257e-08,1.078,0.2681715868618449,1
11,up,1.125,0.934754745078912,4.3958765540182455e-08,1.068,0.25174590364095306,2
11,up,1.15,0.9379477911284251,2.906066203602572e-08,1.07,0.2551470164434615,2
11,up,1.175,0.9408996652512891,1.9313377859504895e-08,1.036,0.18629009635512025,1
11,up,1.2,0.9436352462473099,1.2899451268762828e-08,1.0,0.0,1
11,down,1.2,0.9436352525387094,1.5271116694792219e-16,1.0,0.0,1
11,down,1.175,0.9408996838998198,1.819874097561315e-08,1.016,0.12547509713086502,1
11,down,1.15,0.9379478197356923,2.7321091962597156e-08,1.038,0.19119623427254004,1
11,down,1.125,0.934754789251197,4.122452125443907e-08,1.11,0.31288975694324034,1
11,down,1.1,0.9312917988254603,6.253634954727476e-08,1.078,0.2681715868618449,1
11,down,1.075,0.9275253247645044,9.540024646837574e-08,1.1,0.29999999999999993,1
11,down,1.05,0.9234160832020939,1.4639819194902357e-07,1.2,0.4,2
11,down,1.025,0.918917710161046,2.2607051779358438e-07,1.144,0.35108973211986705,1
11,down,1.0,0.9139750483562022,3.5146524910906336e-07,1.166,0.37208063642173045,1
11,down,0.975,0.9085218911152373,5.505247822983344e-07,1.234,0.42337217669563504,1
11,down,0.95,0.9024779620106712,8.699292732092974e-07,1.208,0.4058768286069064,1
11,down,0.925,0.8957447941727835,1.389905481775303e-06,1.37,0.4828043081829324,2
11,down,0.9,0.8881999846406213,2.2542088185825155e-06,1.276,0.4470167782086037,1
11,down,0.875,0.8796889783861053,3.735722985016773e-06,1.064,0.2447529366524537,1
11,down,0.85,0.8700129711730608,6.390900786030794e-06,1.152,0.35902089075707005,1
11,down,0.825,0.8589104823081127,1.1445749505424124e-05,1.12,0.32496153618543844,1
11,down,0.8,0.8460281550851014,2.1800400606527505e-05,1.148,0.355099985919459,1
11,down,0.775,0.8308723354520889,4.4613748950828616e-05,1.068,0.251745903640953,1
11,down,0.75,0.8127246632999369,9.653124427212919e-05,1.0,0.0,1
11,down,0.725,0.7904876566047023,0.0002056758448062061,1.0,0.0,1
11,down,0.7,0.7623690206177351,0.0004536405247814686,1.0,0.0,1
11,down,0.675,0.7252433088875535,0.00177161930968559,1.0,0.0,1
11,down,0.65,0.6748879753078019,0.00362887901951685,1.16,0.3773592452822641,1
11,down,0.625,0.6019186500288577,0.008853685468220546,1.558,0.7229356817864229,2
11,down,0.6,0.4965391332636197,0.0253056189453196,2.258,1.0234432079993496,2
11,down,0.575,0.5443354921894825,0.060886810741403286,2.18,1.2710625476348518,1
11,down,0.55,0.44844259567461486,0.0332141281080044,1.166,0.9931988723312164,0
11,down,0.525,0.4453757472652079,0.048246856294385465,0.828,0.9002310814452033,0
11,down,0.5,0.2183261324154576,0.023959672126123613,0.008,0.08908422980528033,0
11,down,0.475,0.28267219550284906,0.03480875302506746,0.018,0.132951118836962,0
11,down,0.45,0.19259741569651442,0.039214357359080555,0.002,0.044676615807377355,0
11,down,0.425,0.27318826214201214,0.028445856277926316,0.052,0.22202702538204672,0
11,down,0.4,0.15267941570764337,0.027744848201736238,0.0,0.0,0
12,up,0.4,0.13916520247166075,0.024063136852917465,0.0,0.0,0
12,up,0.425,0.10576504772672846,0.00870578650121771,0.0,0.0,0
12,up,0.45,0.07955796872725597,0.020147278049454185,0.0,0.0,0
12,up,0.475,0.07303143055217791,0.030601679756879035,0.0,0.0,0
12,up,0.5,0.07188070803377636,0.019400995844312756,0.0,0.0,0
12,up,0.525,0.18019705464342473,0.09290087914267334,0.006,0.07722693830523131,0
12,up,0.55,0.3646911524061441,0.07277731263586973,0.352,0.609996721302664,0
12,up,0.575,0.4285189233796808,0.03267841229560703,0.644,0.721986149451636,0
12,up,0.6,0.3445876083131816,0.022937377953770616,0.25,0.48528342234203714,0
12,up,0.625,0.5606361396882598,0.02410932796127613,2.706,0.9937625470906015,2
12,up,0.65,0.598743850288495,0.006364129243024727,2.928,0.8092070192478561,3
12,up,0.675,0.6690596140728439,0.0025178684233483728,1.904,0.8756620352624636,3
12,up,0.7,0.7194297744602173,0.0025213335027177443,1.202,0.4014922166119787,1
12,up,0.725,0.7567410482929183,0.0007932313719544189,1.0,0.0,1
12,up,0.75,0.7851648872560855,0.00030032736997636115,1.0,0.0,1
12,up,0.775,0.8077470163510031,9.914037808748506e-05,1.0,0.0,1
12,up,0.8,0.8262411510045053,4.723275364007752e-05,1.0,0.0,1
12,up,0.825,0.8417271113853257,2.4869528476562508e-05,1.026,0.15913516267626082,1
12,up,0.85,0.8549143417428877,1.3561290314509458e-05,1.086,0.2803640490505157,1
12,up,0.875,0.8662919046466473,7.611773172089021e-06,1.05,0.21794494717703367,1
12,up,0.9,0.876213091697858,4.37829948007134e-06,1.048,0.2137662274541982,1
12,up,0.925,0.8849416104849119,2.5720997371656133e-06,1.042,0.20058913230780978,1
12,up,0.95,0.8926793579710376,1.5389704358008792e-06,1.032,0.176,1
12,up,0.975,0.8995841010584701,9.356848669367945e-07,1.014,0.11749042514179613,1
12,up,1.0,0.905781231578963,5.769578433287088e-07,1.002,0.044676615807377355,1
12,up,1.025,0.911371854610645,3.6021857936386673e-07,1.0,0.0,1
12,up,1.05,0.9164385115284498,2.2740452488983078e-07,1.0,0.0,1
12,up,1.075,0.921049324908017,1.449898442450117e-07,1.0,0.0,1
12,up,1.1,0.9252610605489674,9.327180669974287e-08,1.0,0.0,1
12,up,1.125,0.9291214286260935,6.048766941693915e-08,1.0,0.0,1
12,up,1.15,0.9326708392012797,3.951533259995901e-08,1.0,0.0,1
12,up,1.175,0.9359437594140287,2.598758105069084e-08,1.0,0.0,1
12,up,1.2,0.938969775286982,1.71957021038608e-08,1.0,0.0,1
12,down,1.2,0.9389697837690555,3.260730882514218e-16,1.0,0.0,1
12,down,1.175,0.9359437847717818,2.441343797446009e-08,1.0,0.0,1
12,down,1.15,0.9326708785186362,3.70223866886911e-08,1.0,0.0,1
12,down,1.125,0.9291214900579239,5.65048201288522e-08,1.0,0.0,1
12,down,1.1,0.9252611573471548,8.68469132149929e-08,1.0,0.0,1
12,down,1.075,0.9210494788588804,1.3451464286956676e-07,1.0,0.0,1
12,down,1.05,0.9164387589127926,2.101230145354994e-07,1.0,0.0,1
12,down,1.025,0.9113722567176021,3.3133175796218444e-07,1.0,0.0,1
12,down,1.0,0.9057818936129145,5.27959191472876e-07,1.002,0.044676615807377355,1
12,down,0.975,0.8995852068779029,8.511937568755447e-07,1.028,0.16497272501841023,1
12,down,0.95,0.8926812354778693,1.3905523275057882e-06,1.032,0.17599999999999996,1
12,down,0.925,0.8849448581218449,2.3058552490843687e-06,1.086,0.2803640490505157,1
12,down,0.9,0.8762188309390184,3.889107006033077e-06,1.048,0.2137662274541982,1
12,down,0.875,0.8663023026093947,6.687709558828862e-06,1.052,0.2220270253820467,1
12,down,0.85,0.8549337404863611,1.1757699234036436e-05,1.068,0.251745903640953,1
12,down,0.825,0.8417646000168892,2.1203851552382435e-05,1.056,0.22992172581119863,1
12,down,0.8,0.8263168380552559,3.9386565476762365e-05,1.0,0.0,1
12,down,0.775,0.8079103616639224,7.579762915863602e-05,1.0,0.0,1
12,down,0.75,0.7855299794200746,0.0001526326961416819,1.0,0.0,1
12,down,0.725,0.7575581154418216,0.00032884948346267884,1.0,0.0,1
12,down,0.7,0.721169021335183,0.0008218729167310481,1.0,0.0,1
12,down,0.675,0.6712993312019688,0.0025420879254574934,1.192,0.43259218670706484,1
12,down,0.65,0.5996229605626557,0.004781238177257286,2.426,0.9739219681268104,2
12,down,0.625,0.4918671749318618,0.021718450180170722,2.564,1.1687189568069818,5
12,down,0.6,0.4903225359843342,0.035766866199603266,1.796,1.0150783221013047,0
12,down,0.575,0.3466703341245415,0.03066768402948125,0.088,0.28329489935401236,0
12,down,0.55,0.06724056181124753,0.04335847821543087,0.0,0.0,0
12,down,0.525,0.2176550837506909,0.06990613438246722,0.002,0.044676615807377355,0
12,down,0.5,0.11490780414793568,0.012592135835111025,0.0,0.0,0
12,down,0.475,0.10974700268055614,0.016553442876568493,0.002,0.044676615807377355,0
12,down,0.45,0.08644078786990607,0.020905884111972122,0.0,0.0,0
12,down,0.425,0.11683002093285275,0.02139855073266801,0.0,0.0,0
12,down,0.4,0.04458183938946028,0.027698242810410938,0.0,0.0,0
13,up,0.4,0.08308530113178701,0.02748961645230552,0.0,0.0,0
13,up,0.425,0.07081989799495175,0.016704694580433357,0.0,0.0,0
13,up,0.45,0.11689381728941971,0.019485207894568285,0.006,0.07722693830523131,0
13,up,0.475,0.12116830105051746,0.03813806527948233,0.0,0.0,0
13,up,0.5,0.21046829216599333,0.031346947721874824,0.0,0.0,0
13,up,0.525,0.2676346081345266,0.015087325330942104,0.016,0.125475097130865,0
13,up,0.55,0.33442252017436686,0.016921471835591305,0.056,0.22992172581119863,0
13,up,0.575,0.3881935465288867,0.0338479077890828,0.254,0.4443917190947644,0
13,up,0.6,0.41558031405423707,0.010514898448249066,0.532,0.6549625943517692,2
13,up,0.625,0.4816122326279564,0.07196323469046216,1.126,0.9581878730186476,2
13,up,0.65,0.5101385440119914,0.010699092771111869,2.404,0.9781533622086058,3
13,up,0.675,0.5990856022982641,0.011695080238684303,2.552,1.1778353025784207,2
13,up,0.7,0.6714962896029361,0.005525040891127216,1.604,0.6412363058966639,2
13,up,0.725,0.715838638840363,0.002355887533837502,1.09,0.28618176042508364,1
13,up,0.75,0.7508603540783929,0.0006667082457593574,1.0,0.0,1
13,up,0.775,0.7780449040463179,0.000203296674494981,1.0,0.0,1
13,up,0.8,0.7999872004548295,7.715737314848397e-05,1.0,0.0,1
13,up,0.825,0.8181896955221781,3.895294773071519e-05,1.0,0.0,1
13,up,0.85,0.8336122746030812,2.0564313957337008e-05,1.0,0.0,1
13,up,0.875,0.8468772185966389,1.1265952749467785e-05,1.0,0.0,1
13,up,0.9,0.858418782973168,6.356682563553445e-06,1.0,0.0,1
13,up,0.925,0.8685548582585113,3.6744700510988746e-06,1.0,0.0,1
13,up,0.95,0.8775262284810021,2.1677778467600902e-06,1.0,0.0,1
13,up,0.975,0.8855199778803734,1.3014974627394518e-06,1.0,0.0,1
13,up,1.0,0.8926843622235615,7.93401418263505e-07,1.0,0.0,1
13,up,1.025,0.8991387405238294,4.901846425762687e-07,1.0,0.0,1
13,up,1.05,0.9049804732320865,3.064621848624241e-07,1.0,0.0,1
13,up,1.075,0.9102898645241824,1.936354634135893e-07,1.0,0.0,1
13,up,1.1,0.915133792437925,1.2351199080558283e-07,1.0,0.0,1
13,up,1.125,0.9195684298387087,7.945905024309309e-08,1.0,0.0,1
13,up,1.15,0.9236413185816291,5.151537335111246e-08,1.0,0.0,1
13,up,1.175,0.927392973384837,3.363441646596169e-08,1.0,0.0,1
13,up,1.2,0.930858137460272,2.2101196282634655e-08,1.0,0.0,1
13,down,1.2,0.9308581484728734,1.34515787227771e-16,1.0,0.0,1
13,down,1.175,0.9273930065367915,3.154724130530828e-08,1.0,0.0,1
13,down,1.15,0.9236413703975245,4.8182991320454914e-08,1.0,0.0,1
13,down,1.125,0.9195685114859354,7.40894042107187e-08,1.0,0.0,1
13,down,1.1,0.9151339222467855,1.1477138478957401e-07,1.0,0.0,1
13,down,1.075,0.9102900729566825,1.7924699863663754e-07,1.0,0.0,1
13,down,1.05,0.9049808116120773,2.8247869346266443e-07,1.0,0.0,1
13,down,1.025,0.899139296664036,4.496451757110769e-07,1.0,0.0,1
13,down,1.0,0.8926852889902691,7.237908911300953e-07,1.0,0.0,1
13,down,0.975,0.8855215466636293,1.1798151998074594e-06,1.0,0.0,1
13,down,0.95,0.8775289320565901,1.950666086830661e-06,1.0,0.0,1
13,down,0.925,0.8685596150599391,3.2777173246101565e-06,1.0,0.0,1
13,down,0.9,0.8584273583092662,5.610724024367333e-06,1.0,0.0,1
13,down,0.875,0.8468931334723926,9.813739298528369e-06,1.0,0.0,1
13,down,0.85,0.8336428784058919,1.760964976764182e-05,1.0,0.0,1
13,down,0.825,0.8182512281961599,3.2598358776574024e-05,1.0,0.0,1
13,down,0.8,0.8001184952851311,6.276731358728878e-05,1.0,0.0,1
13,down,0.775,0.7783526207239493,0.00012725750934962143,1.0,0.0,1
13,down,0.75,0.7515273783334822,0.0002765461888755801,1.0,0.0,1
13,down,0.725,0.7171337302368139,0.0006583789273055952,1.0,0.0,1
13,down,0.7,0.6703950172383938,0.0018611627635944036,1.0,0.0,1
13,down,0.675,0.6012135315133018,0.005034799639879169,1.894,0.6802675944067893,2
13,down,0.65,0.49958798142011734,0.01052055092636441,2.796,0.8014886150158342,3
13,down,0.625,0.3525064592170665,0.06495817135806459,0.99,1.110810514894417,0
13,down,0.6,0.4422143971528966,0.08646070722393577,1.334,1.2768884054607121,0
13,down,0.575,0.3147519673938808,0.02771844175228155,0.096,0.2945912422323515,0
13,down,0.55,0.39080119778492006,0.0585847452665685,0.436,0.6081973363966666,0
13,down,0.525,0.3118011416840512,0.0286882935244102,0.026,0.15913516267626085,0
13,down,0.5,0.19995879944325418,0.025217990617972016,0.0,0.0,0
13,down,0.475,0.14124021869126577,0.04933964613730592,0.008,0.08908422980528034,0
13,down,0.45,0.19183879163281164,0.014635974503596131,0.0,0.0,0
13,down,0.425,0.03900989152769172,0.016752781735016306,0.0,0.0,0
13,down,0.4,0.11135190627821602,0.03172103771570686,0.0,0.0,0
14,up,0.4,0.08471207341443864,0.06912940128950473,0.0,0.0,0
14,up,0.425,0.16427703583486686,0.019092370305757857,0.0,0.0,0
14,up,0.45,0.047055874909109556,0.03583604802191962,0.0,0.0,0
14,up,0.475,0.10687472834071339,0.028690807781852175,0.0,0.0,0
14,up,0.5,0.15122552391437302,0.016216034132136896,0.0,0.0,0
14,up,0.525,0.2347669086658691,0.06394678704893164,0.03,0.1705872210923198,0
14,up,0.55,0.3363016070360076,0.02907783959716168,0.044,0.20509509989270833,0
14,up,0.575,0.361699797896772,0.04727766645858206,0.256,0.6086575391794634,0
14,up,0.6,0.4446719811545818,0.03645018736953984,1.208,0.8489617188071558,1
14,up,0.625,0.467186833389128,0.021128931471432456,2.132,0.906959756549319,3
14,up,0.65,0.5731091990170294,0.01335496298710451,3.014,0.8377374290313165,3
14,up,0.675,0.6841671590904986,0.004629697441254902,1.19,0.3923009049186606,1
14,up,0.7,0.7414465987030651,0.001875009201717362,1.0,0.0,1
14,up,0.725,0.7771540930684087,0.0006871243083845532,1.0,0.0,1
14,up,0.75,0.803583409551671,0.00016359700983029375,1.0,0.0,1
14,up,0.775,0.8242979595247937,8.417249275784246e-05,1.0,0.0,1
14,up,0.8,0.8411679386515898,4.2214851027047463e-05,1.0,0.0,1
14,up,0.825,0.8552547140556757,2.2035859011709985e-05,1.0,0.0,1
14,up,0.85,0.867232683078518,1.1959214787040174e-05,1.0,0.0,1
14,up,0.875,0.8775609626297673,6.6972285947254085e-06,1.0,0.0,1
14,up,0.9,0.8865672284946867,3.84993112712177e-06,1.0,0.0,1
14,up,0.925,0.8944937935076687,2.2628595856923624e-06,1.0,0.0,1
14,up,0.95,0.9015248693776827,1.3556364909642335e-06,1.0,0.0,1
14,up,0.975,0.9078036563798132,8.256605481914419e-07,1.0,0.0,1
14,up,1.0,0.9134435463756315,5.101791602982274e-07,1.0,0.0,1
14,up,1.025,0.91853573540896,3.192670430447039e-07,1.0,0.0,1
14,up,1.05,0.9231545522176866,2.020543513446943e-07,1.0,0.0,1
14,up,1.075,0.9273612823436811,1.2916291645637393e-07,1.0,0.0,1
14,up,1.1,0.9312069719271997,8.331365719582937e-08,1.0,0.0,1
14,up,1.125,0.9347345219057515,5.4177791223925104e-08,1.0,0.0,1
14,up,1.15,0.9379802778292907,3.5491445402682715e-08,1.0,0.0,1
14,up,1.175,0.9409752542270428,2.340651779739957e-08,1.0,0.0,1
14,up,1.2,0.9437460896655068,1.553135534528505e-08,1.0,0.0,1
14,down,1.2,0.9437460972946352,1.9255249296071852e-16,1.0,0.0,1
14,down,1.175,0.940975276969767,2.1998615672813613e-08,1.0,0.0,1
14,down,1.15,0.9379803129830987,3.326746102406381e-08,1.0,0.0,1
14,down,1.125,0.934734576661893,5.063336339080665e-08,1.0,0.0,1
14,down,1.1,0.9312070579386635,7.760929596403202e-08,1.0,0.0,1
14,down,1.075,0.9273614187156277,1.198825575124339e-07,1.0,0.0,1
14,down,1.05,0.9231547706825493,1.867737322322202e-07,1.0,0.0,1
14,down,1.025,0.9185360894412367,2.937668753957295e-07,1.0,0.0,1
14,down,1.0,0.91344412756468,4.6697927001874777e-07,1.0,0.0,1
14,down,0.975,0.9078046244980934,7.512219221441232e-07,1.0,0.0,1
14,down,0.95,0.9015265089996346,1.2248732187693877e-06,1.0,0.0,1
14,down,0.925,0.8944966237082124,2.028036549817273e-06,1.0,0.0,1
14,down,0.9,0.8865722224840556,3.417390371989999e-06,1.0,0.0,1
14,down,0.875,0.8775700046824384,5.876511590097445e-06,1.0,0.0,1
14,down,0.85,0.8672495634533366,1.0346027559437013e-05,1.0,0.0,1
14,down,0.825,0.8552874190891689,1.872480503633881e-05,1.0,0.0,1
14,down,0.8,0.8412343065058867,3.502015792776989e-05,1.0,0.0,1
14,down,0.775,0.8244405927439329,6.816893149447067e-05,1.0,0.0,1
14,down,0.75,0.803915510000974,0.00013959138432225612,1.0,0.0,1
14,down,0.725,0.7780321786893146,0.00030626119889016936,1.0,0.0,1
14,down,0.7,0.7438116985439612,0.0007533684408096535,1.0,0.0,1
14,down,0.675,0.6949153519061915,0.0024620330816077876,1.0,0.0,1
14,down,0.65,0.6140760770555174,0.006900244138991278,1.664,0.7092982447461715,3
14,down,0.625,0.43740822054041845,0.022905368735925073,2.42,1.0989085494252924,2
14,down,0.6,0.6035497346801355,0.09975467944874734,2.39,1.499966666296288,3
14,down,0.575,0.44203927243456986,0.03465662065556017,1.08,1.0146920715172656,2
14,down,0.55,0.49039430382152305,0.07759548937653939,1.168,1.2048966760681181,1
14,down,0.525,0.36609814473521124,0.02467976431756485,0.136,0.35426543720775244,0
14,down,0.5,0.23445868748767162,0.018571016865861194,0.02,0.13999999999999999,0
14,down,0.475,0.07965953852388556,0.0296045449997001,0.0,0.0,0
14,down,0.45,0.17685943206931934,0.03272514833774038,0.0,0.0,0
14,down,0.425,0.032392954097100884,0.019393442776706064,0.0,0.0,0
14,down,0.4,0.07778140316562514,0.04526827405984069,0.0,0.0,0
15,up,0.4,0.04599226915592889,0.015645919457576186,0.0,0.0,0
15,up,0.425,0.05376397874261019,0.02647291895609178,0.0,0.0,0
15,up,0.45,0.19596630557189426,0.02598402009165033,0.006,0.0772269383052313,0
15,up,0.475,0.18679865748360375,0.02434315739550067,0.002,0.044676615807377355,0
15,up,0.5,0.16219855393337138,0.017059540221898952,0.0,0.0,0
15,up,0.525,0.21341066043400594,0.02011785271024003,0.012,0.1088852607105296,0
15,up,0.55,0.2721214990712187,0.034373800417014475,0.03,0.17058722109231983,0
15,up,0.575,0.2604918118233056,0.1000675364550346,0.08,0.29933259094191533,0
15,up,0.6,0.5001997040945801,0.08554404551666714,1.706,1.3459435352198101,1
15,up,0.625,0.29107888982933344,0.07295678925423618,0.416,0.6774540574828674,0
15,up,0.65,0.6120229908425486,0.06659526762192088,1.772,0.6663452558546509,1
15,up,0.675,0.5170862362715705,0.0068532356081744805,3.21,0.9929249719893242,4
15,up,0.7,0.6358572389500823,0.009660318038579885,1.224,0.5672953375447395,3
15,up,0.725,0.7196575105500607,0.0026706259037840288,1.008,0.08908422980528036,1
15,up,0.75,0.7630156242911202,0.000644794054396119,1.0,0.0,1
15,up,0.775,0.792718767579409,0.00021814554666351723,1.0,0.0,1
15,up,0.8,0.8153467795776018,0.00010321723726438803,1.0,0.0,1
15,up,0.825,0.8334794923654091,4.944765123564505e-05,1.0,0.0,1
15,up,0.85,0.8484618964567189,2.512415915561889e-05,1.0,0.0,1
15,up,0.875,0.8611108354388876,1.3341936428333657e-05,1.0,0.0,1
15,up,0.9,0.8719635875973998,7.338821590908815e-06,1.0,0.0,1
15,up,0.925,0.8813939986119044,4.155332249541475e-06,1.0,0.0,1
15,up,0.95,0.8896731626219816,2.410662011041888e-06,1.0,0.0,1
15,up,0.975,0.897004026924854,1.427735813406068e-06,1.0,0.0,1
15,up,1.0,0.9035424386374851,8.607763749110527e-07,1.0,0.0,1
15,up,1.025,0.9094105980169964,5.270509165843447e-07,1.0,0.0,1
15,up,1.05,0.9147060078053576,3.271194191495858e-07,1.0,0.0,1
15,up,1.075,0.9195076252478587,2.0547820672633527e-07,1.0,0.0,1
15,up,1.1,0.923880209565082,1.3045389765214163e-07,1.0,0.0,1
15,up,1.125,0.927877467506562,8.36171290464651e-08,1.0,0.0,1
15,up,1.15,0.9315443761481628,5.405881879045392e-08,1.0,0.0,1
15,up,1.175,0.9349189289476053,3.522205027872953e-08,1.0,0.0,1
15,up,1.2,0.9380334690088087,2.311159830046969e-08,1.0,0.0,1
15,down,1.2,0.9380334805274652,2.0507595424523858e-16,1.0,0.0,1
15,down,1.175,0.9349189636547084,3.299468885152797e-08,1.0,0.0,1
15,down,1.15,0.9315444305079912,5.0485369543201184e-08,1.0,0.0,1
15,down,1.125,0.9278775534064743,7.782459340003604e-08,1.0,0.0,1
15,down,1.1,0.9238803466455953,1.2095613414519786e-07,1.0,0.0,1
15,down,1.075,0.919507846408472,1.8970528123655465e-07,1.0,0.0,1
15,down,1.05,0.914706369009571,3.005485728437298e-07,1.0,0.0,1
15,down,1.025,0.9094111961236738,4.815641777237551e-07,1.0,0.0,1
15,down,1.0,0.9035434446066233,7.814743446253983e-07,1.0,0.0,1
15,down,0.975,0.8970057493441627,1.2865706804156175e-06,1.0,0.0,1
15,down,0.95,0.8896761730618619,2.153276442877022e-06,1.0,0.0,1
15,down,0.925,0.8813993880323162,3.672765504128344e-06,1.0,0.0,1
15,down,0.9,0.8719735134718328,6.403793607537252e-06,1.0,0.0,1
15,down,0.875,0.8611297499837621,1.145704311705211e-05,1.0,0.0,1
15,down,0.85,0.8484994814410052,2.1133621590511555e-05,1.0,0.0,1
15,down,0.825,0.8335582516420035,4.04452943343138e-05,1.0,0.0,1
15,down,0.8,0.8155238221906276,8.101534723818104e-05,1.0,0.0,1
15,down,0.775,0.7931540326810321,0.0001721292256824001,1.0,0.0,1
15,down,0.75,0.7642967842025853,0.00039654140868498975,1.0,0.0,1
15,down,0.725,0.7247105219277133,0.0010318493306954708,1.0,0.0,1
15,down,0.7,0.6641536592633013,0.003376159758015507,1.018,0.132951118836962,1
15,down,0.675,0.5497205147678362,0.013334619291038513,1.802,1.0013970241617458,3
15,down,0.65,0.29243864532518676,0.09349177514803261,1.156,1.3782829898101479,0
15,down,0.625,0.4576452192767814,0.07556504258981109,1.68,1.3585286158193355,1
15,down,0.6,0.27953075610973277,0.15066548033960292,0.272,0.7470046853936058,4
15,down,0.575,0.2613680413854818,0.019115244492646826,0.064,0.24475293665245365,0
15,down,0.55,0.2660256755552997,0.026429398826580547,0.016,0.125475097130865,0
15,down,0.525,0.2400134295448617,0.03098969870457625,0.012,0.10888526071052959,0
15,down,0.5,0.21678033989635498,0.01289994987318288,0.006,0.0772269383052313,0
15,down,0.475,0.18709344132221525,0.014077738943876907,0.0,0.0,0
15,down,0.45,0.12399365514149156,0.07165945406845024,0.0,0.0,0
