topology,K,R_mean_mean,R_mean_std,R_std_mean,R_std_std,cluster_mean_mean,cluster_mean_std,cluster_std_mean,cluster_std_std,dominant_fraction_mean,dominant_fraction_std,switching_rate_mean,switching_rate_std,memory_score_mean,memory_score_std,reorganization_score_mean,reorganization_score_std
all_to_all,1.2,0.9265637365931733,0.008090047584300052,0.001999926325399305,0.0006321755078902807,3.8323913043478255,1.0839752203718778,0.6982849086547891,0.19480988580098202,0.5493913043478261,0.13700634014554078,0.027760869565217332,0.02387755844373762,0.21758695652173907,0.18016836635437014,0.012540797410747184,0.014142723765269516
all_to_all,1.3,0.9411787151860865,0.005908791275430604,0.0008882373272625459,0.0007248252430728692,3.0465652173913043,1.0701781550070917,0.3459676878629476,0.27544670311014036,0.7751521739130435,0.19762525450908122,0.008543478260869534,0.010219241275629372,0.5929565217391304,0.35451614258549097,0.00203390300151642,0.003105712609567779
all_to_all,1.4,0.9517167453285131,0.004432740759554406,0.00021143806717006637,0.0005174745319653344,2.521152173913044,1.0075385167822228,0.07279266040962115,0.17798295534553565,0.9604565217391304,0.09915988512311864,0.0022173913043478147,0.005769595308759769,0.8936739130434782,0.2627890281690566,0.000308595531238065,0.0008765944816090938
all_to_all,1.5,0.9592900773926972,0.003564547093014177,5.847860592309641e-05,0.00026150870599688376,1.8880434782608695,0.8840688342607003,0.029014206806276015,0.12975547746414048,0.9919130434782609,0.036165969027387876,0.00060869565217391,0.0027221697117388605,0.975,0.11180339887498947,5.7128923047015e-05,0.0002554883108289599
all_to_all,1.6,0.9650960981750438,0.002967102759045144,8.454354420411784e-12,3.737022183423595e-11,1.65,0.670820393249937,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
all_to_all,1.7,0.9696501594081713,0.0025250544407647607,5.831447850993058e-16,1.1982487508901218e-15,1.6,0.6805570473787206,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
all_to_all,1.8,0.9733184250722641,0.0021843109911364174,1.9233408755733615e-16,8.477147465315133e-17,1.55,0.6048053188292994,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
all_to_all,1.9,0.976331328465523,0.0019132923357199532,1.545531541945656e-16,5.2208757684299827e-17,1.4,0.5026246899500346,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
all_to_all,2.0,0.9788433420648401,0.0016928968576774483,1.4894116849862464e-16,5.932343307026376e-17,1.35,0.4893604849295929,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
all_to_all,2.1,0.9809637235563737,0.0015105416747853604,1.778765781140592e-16,7.727957512709964e-17,1.25,0.44426165831931924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
all_to_all,2.2,0.9827723471171739,0.0013575210642720117,1.8511364183037998e-16,5.3483823696041727e-17,1.25,0.44426165831931924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
