seed,K,init_kind,R_mean,R_std,cluster_mean,cluster_std,cluster_final,single_cluster_fraction,multi_cluster_fraction
18,0.675,two_clusters,0.6052463625596867,0.005184536681926054,1.8685,0.7363475741794766,3,0.327,0.673
18,0.7,two_clusters,0.6715029003745261,0.0037426172697569014,1.257,0.47005425218797886,2,0.758,0.242
18,0.725,two_clusters,0.716072646499512,0.0013694497272481526,1.1385,0.345424014799203,1,0.8615,0.1385
18,0.75,two_clusters,0.7505820911224335,6.291316882586907e-05,1.0,0.0,1,1.0,0.0
18,0.775,two_clusters,0.7778686694957533,1.9002651910666808e-06,1.0,0.0,1,1.0,0.0
18,0.8,two_clusters,0.7999119430535749,6.584902316622273e-08,1.0,0.0,1,1.0,0.0
18,0.825,two_clusters,0.8181985844626477,2.3653025022200813e-09,1.0,0.0,1,1.0,0.0
18,0.85,two_clusters,0.8336668673514563,7.663836987309594e-11,1.0,0.0,1,1.0,0.0
18,0.875,two_clusters,0.8469482902674763,4.930365615141465e-12,1.0,0.0,1,1.0,0.0
18,0.9,two_clusters,0.8584886095905073,1.1644291136553894e-12,1.0,0.0,1,1.0,0.0
18,0.925,two_clusters,0.8686142370624617,2.3970937034474973e-13,1.0,0.0,1,1.0,0.0
18,0.95,two_clusters,0.8775713274084288,4.8584724864099853e-14,1.0,0.0,1,1.0,0.0
18,0.975,two_clusters,0.8855500335013594,1.0119349736166771e-14,1.0,0.0,1,1.0,0.0
18,1.0,two_clusters,0.8927002064764079,2.181672991591533e-15,1.0,0.0,1,1.0,0.0
18,1.025,two_clusters,0.8991419260858214,5.606241530404776e-16,1.0,0.0,1,1.0,0.0
18,1.05,two_clusters,0.9049727842736194,1.8653729249464587e-16,1.0,0.0,1,1.0,0.0
18,1.075,two_clusters,0.9102730603875808,3.170167925047386e-16,1.0,0.0,1,1.0,0.0
18,1.1,two_clusters,0.9151094859536322,8.892186446356281e-17,1.0,0.0,1,1.0,0.0
18,1.125,two_clusters,0.9195380403529021,2.2183634043813166e-16,1.0,0.0,1,1.0,0.0
18,1.15,two_clusters,0.9236060644754448,2.03097998948557e-16,1.0,0.0,1,1.0,0.0
18,1.175,two_clusters,0.9273538839889284,1.1088343773967379e-16,1.0,0.0,1,1.0,0.0
18,1.2,two_clusters,0.9308160732352398,2.0249019271072487e-16,1.0,0.0,1,1.0,0.0
19,0.4,two_clusters,0.09914477879431097,0.0460415669178418,0.006,0.0772269383052313,0,1.0,0.0
19,0.425,two_clusters,0.10545188622439859,0.04747640911696536,0.0,0.0,0,1.0,0.0
19,0.45,two_clusters,0.10919976906330078,0.04993164551438389,0.0,0.0,0,1.0,0.0
19,0.475,two_clusters,0.11314349206567445,0.05146849617898767,0.0015,0.038700775186034715,0,1.0,0.0
19,0.5,two_clusters,0.11420216067925762,0.05256066521434405,0.0055,0.07395775821372631,0,1.0,0.0
19,0.525,two_clusters,0.1707923643613687,0.04829275013180599,0.0135,0.11540255629751016,0,1.0,0.0
19,0.55,two_clusters,0.2385465444246863,0.06219101498414751,0.039,0.19359493795035035,0,1.0,0.0
19,0.575,two_clusters,0.25665230489023694,0.13464255352919133,0.213,0.5211823097535064,0,0.956,0.044
19,0.6,two_clusters,0.2854887078307484,0.16781913953056418,0.604,1.0100415833023906,0,0.819,0.181
19,0.625,two_clusters,0.39601061628237244,0.12252845067270114,1.202,1.2574561622577545,1,0.627,0.373
19,0.65,two_clusters,0.366244876351308,0.1377180173403334,1.5785,1.343070269941227,0,0.482,0.518
19,0.675,two_clusters,0.6259301918275074,0.00459736469581826,2.1545,1.1969251229713578,2,0.4025,0.5975
19,0.7,two_clusters,0.7137661742051379,0.0012383174460711337,1.289,0.5034669800493375,1,0.735,0.265
19,0.725,two_clusters,0.7581210487600508,1.1762476285746857e-05,1.0,0.0,1,1.0,0.0
19,0.75,two_clusters,0.7888498990238927,2.4614735540284834e-07,1.0,0.0,1,1.0,0.0
19,0.775,two_clusters,0.8120911294658881,1.1338468279359188e-08,1.0035,0.059057175685940155,1,0.9965,0.0035
19,0.8,two_clusters,0.8306555663058431,1.1074480986690051e-09,1.023,0.14990330216509573,1,0.977,0.023
19,0.825,two_clusters,0.8459838008305256,1.607830409996043e-10,1.007,0.08337265738837883,1,0.993,0.007
19,0.85,two_clusters,0.8589279962289106,2.5895474631810614e-11,1.0065,0.08036012692872005,1,0.9935,0.0065
19,0.875,two_clusters,0.8700401625865705,4.45481697713617e-12,1.028,0.16497272501841023,1,0.972,0.028
19,0.9,two_clusters,0.8797010571464997,8.150175715666872e-13,1.039,0.19359493795035032,1,0.961,0.039
19,0.925,two_clusters,0.888185675300452,1.5767115991859773e-13,1.0505,0.21897431356211622,2,0.9495,0.0505
19,0.95,two_clusters,0.8956997025950734,3.2038794423399474e-14,1.0415,0.19944360105052256,1,0.9585,0.0415
19,0.975,two_clusters,0.9024012547704476,6.794645637227374e-15,1.035,0.1837797594948911,1,0.965,0.035
19,1.0,two_clusters,0.9084145722792861,1.517977780197969e-15,1.025,0.15612494995995996,1,0.975,0.025
19,1.025,two_clusters,0.9138390399915277,3.554101186636567e-16,1.012,0.10888526071052962,1,0.988,0.012
19,1.05,two_clusters,0.9187553515714028,3.0886356656191107e-16,1.015,0.12155245781143217,1,0.985,0.015
19,1.075,two_clusters,0.9232298547952578,1.0382217832788177e-16,1.032,0.17600000000000002,1,0.968,0.032
19,1.1,two_clusters,0.9273176954861042,2.222388090271854e-16,1.0355,0.18503986057063485,1,0.9645,0.0355
19,1.125,two_clusters,0.9310651430536653,3.0488713374594307e-16,1.0245,0.15459543977750442,1,0.9755,0.0245
19,1.15,two_clusters,0.9345113434630636,1.5669491272853753e-16,1.0055,0.0739577582137263,1,0.9945,0.0055
19,1.175,two_clusters,0.9376896622802701,2.243090158935384e-16,1.0,0.0,1,1.0,0.0
19,1.2,two_clusters,0.9406287283198721,1.15484543030194e-16,1.0,0.0,1,1.0,0.0
0,0.4,three_clusters,0.07218002864642172,0.052455236242096505,0.0,0.0,0,1.0,0.0
0,0.425,three_clusters,0.07959531688738947,0.056800534127405024,0.0,0.0,0,1.0,0.0
0,0.45,three_clusters,0.08592487730871039,0.061748845785874855,0.0005,0.022355088906108163,0,1.0,0.0
0,0.475,three_clusters,0.104862171195107,0.05586734484233462,0.0,0.0,0,1.0,0.0
0,0.5,three_clusters,0.12035899045233288,0.06039900861932219,0.0,0.0,0,1.0,0.0
0,0.525,three_clusters,0.14966044258223787,0.059980359084785974,0.008,0.08908422980528034,0,1.0,0.0
0,0.55,three_clusters,0.11815743949337988,0.06436462697758663,0.0015,0.03870077518603471,0,1.0,0.0
0,0.575,three_clusters,0.17234368281463983,0.0762613651194074,0.009,0.09444045743218316,0,1.0,0.0
0,0.6,three_clusters,0.37369396319657716,0.14105834968629677,0.9665,1.1744691353969248,1,0.6825,0.3175
0,0.625,three_clusters,0.43687735165762404,0.10113526187944884,1.7845,1.3546437723623137,2,0.4175,0.5825
0,0.65,three_clusters,0.41125708577656184,0.08519398386417479,2.03,1.195031380341119,3,0.345,0.655
0,0.675,three_clusters,0.6554789036931478,0.005933359230190489,2.362,1.0779406291628495,3,0.257,0.743
0,0.7,three_clusters,0.7217288873289375,0.0035628577910066664,1.3275,0.7044457040822948,1,0.7745,0.2255
0,0.725,three_clusters,0.7610791969515901,0.0018112655294410542,1.006,0.07722693830523128,1,0.994,0.006
0,0.75,three_clusters,0.7897750460433371,0.000998756538290089,1.0,0.0,1,1.0,0.0
0,0.775,three_clusters,0.8120243156018608,0.00020021796501739963,1.0,0.0,1,1.0,0.0
0,0.8,three_clusters,0.8300845934449064,1.6663951618122162e-05,1.0,0.0,1,1.0,0.0
0,0.825,three_clusters,0.8450939020172119,1.3640582575275153e-06,1.008,0.08908422980528033,1,0.992,0.008
0,0.85,three_clusters,0.8578263022291289,1.1185187015461804e-07,1.0975,0.29663740492392393,1,0.9025,0.0975
0,0.875,three_clusters,0.8687956224563632,9.168532345364491e-09,1.1805,0.384603367119946,1,0.8195,0.1805
0,0.9,three_clusters,0.8783608364975803,7.53038605383419e-10,1.198,0.3984921580156879,1,0.802,0.198
0,0.925,three_clusters,0.8867834981984886,6.222381922958489e-11,1.252,0.43416126036301306,1,0.748,0.252
0,0.95,three_clusters,0.8942603945580553,5.1976450671411635e-12,1.346,0.4756931784249171,1,0.654,0.346
0,0.975,three_clusters,0.9009434082047337,4.4117921980682905e-13,1.3315,0.4707523234143407,2,0.6685,0.3315
0,1.0,three_clusters,0.9069522289792075,3.826589756014702e-14,1.2905,0.4539931166879074,1,0.7095,0.2905
0,1.025,three_clusters,0.9123828239354272,3.4181051659805994e-15,1.269,0.44343996211437686,1,0.731,0.269
0,1.05,three_clusters,0.9173132720332993,3.9805792089170473e-16,1.2085,0.40623607668448153,1,0.7915,0.2085
0,1.075,three_clusters,0.9218078978394951,2.1889983329448753e-16,1.1025,0.3033047147671793,1,0.8975,0.1025
0,1.1,three_clusters,0.925920271289137,3.581222233492845e-16,1.051,0.21999772726098782,1,0.949,0.051
0,1.125,three_clusters,0.9296954302212639,1.7877693534987968e-16,1.0125,0.11110243021644485,1,0.9875,0.0125
0,1.15,three_clusters,0.933171557128428,2.5461410540665233e-16,1.0,0.0,1,1.0,0.0
0,1.175,three_clusters,0.9363812644028269,1.5519313616435817e-16,1.0,0.0,1,1.0,0.0
0,1.2,three_clusters,0.9393525934192689,3.4466122347865693e-16,1.0,0.0,1,1.0,0.0
1,0.4,three_clusters,0.08033887165952032,0.048601369903417097,0.001,0.03160696125855822,0,1.0,0.0
1,0.425,three_clusters,0.10234668307923477,0.05304928388740783,0.0045,0.06693093455196934,0,1.0,0.0
1,0.45,three_clusters,0.18749460102671237,0.06274785369451177,0.002,0.044676615807377355,0,1.0,0.0
1,0.475,three_clusters,0.27175726901376085,0.065662608402188,0.043,0.2053070870671541,0,0.9995,0.0005
1,0.5,three_clusters,0.29271333623510426,0.09053710576048779,0.1085,0.3474589903859159,0,0.989,0.011
1,0.525,three_clusters,0.35641194990102837,0.08213688116720233,0.273,0.5171759855213697,0,0.9685,0.0315
1,0.55,three_clusters,0.44004511595134205,0.09961372305749598,0.9805,1.126108231920893,0,0.7215,0.2785
1,0.575,three_clusters,0.4617309327085885,0.0546274736850907,1.58,1.1079711187571635,2,0.5065,0.4935
1,0.6,three_clusters,0.6060679145132665,0.007096857528615226,2.818,1.1080956637402748,3,0.1305,0.8695
1,0.625,three_clusters,0.6915858432129142,0.003455235928370008,1.361,0.5382183571748551,1,0.6685,0.3315
1,0.65,three_clusters,0.7410493634338235,0.003100118937546892,1.103,0.3039588787977742,1,0.897,0.103
1,0.675,three_clusters,0.775715059699654,0.002030867508956948,1.0425,0.20172691937369192,1,0.9575,0.0425
1,0.7,three_clusters,0.8021804513179518,0.0006598266703386044,1.024,0.15304901175767194,1,0.976,0.024
1,0.725,three_clusters,0.823299939905208,5.062189239178738e-05,1.0,0.0,1,1.0,0.0
1,0.75,three_clusters,0.8405860058379676,2.8600128670371665e-06,1.0645,0.2456415070789137,1,0.9355,0.0645
1,0.775,three_clusters,0.855025301763216,1.6433513992230982e-07,1.1655,0.3716312015964214,1,0.8345,0.1655
1,0.8,three_clusters,0.8673017310293487,9.559038811840337e-09,1.283,0.45045643518546835,1,0.717,0.283
1,0.825,three_clusters,0.8778820672037762,5.650352701812818e-10,1.352,0.4775939698111775,1,0.648,0.352
1,0.85,three_clusters,0.8871005746845037,3.430988175957189e-11,1.376,0.4843800161030593,1,0.624,0.376
1,0.875,three_clusters,0.8952052504751113,2.1783215532333105e-12,1.392,0.4881966816765555,2,0.608,0.392
1,0.9,three_clusters,0.9023851945923161,1.487779771970612e-13,1.362,0.48057881767718397,2,0.638,0.362
1,0.925,three_clusters,0.9087878045240162,1.1636850178316931e-14,1.1305,0.3368527126208129,1,0.8695,0.1305
1,0.95,three_clusters,0.9145300733420381,1.2101125398586197e-15,1.0735,0.26095545596902164,2,0.9265,0.0735
1,0.975,three_clusters,0.9197062858688768,2.411127348965528e-16,1.0665,0.24915406880081248,1,0.9335,0.0665
1,1.0,three_clusters,0.9243934196980247,2.875884829609236e-16,1.0485,0.2148202737173565,1,0.9515,0.0485
1,1.025,three_clusters,0.9286550318439215,1.8066300106418957e-16,1.029,0.16780643611018023,1,0.971,0.029
1,1.05,three_clusters,0.9325441163259516,1.1773076328541346e-16,1.008,0.08908422980528033,1,0.992,0.008
1,1.075,three_clusters,0.9361052445744493,1.703387512287217e-16,1.0,0.0,1,1.0,0.0
1,1.1,three_clusters,0.9393761949199354,1.2617038697066414e-16,1.0,0.0,1,1.0,0.0
1,1.125,three_clusters,0.9423892110132169,1.2521425833852792e-16,1.0,0.0,1,1.0,0.0
1,1.15,three_clusters,0.9451719860986889,1.9976303073317525e-16,1.0,0.0,1,1.0,0.0
1,1.175,three_clusters,0.9477484416384313,1.1322097734007353e-16,1.0,0.0,1,1.0,0.0
1,1.2,three_clusters,0.950139349551458,1.9311179844628583e-16,1.0,0.0,1,1.0,0.0
2,0.4,three_clusters,0.04122625682972093,0.019441581816608378,0.0,0.0,0,1.0,0.0
2,0.425,three_clusters,0.04663350094538875,0.019025555332162946,0.0,0.0,0,1.0,0.0
2,0.45,three_clusters,0.07019451368243372,0.02249371006259534,0.0,0.0,0,1.0,0.0
2,0.475,three_clusters,0.10770141657998117,0.031179577241186657,0.0015,0.038700775186034715,0,1.0,0.0
2,0.5,three_clusters,0.13618608547007502,0.03640879947621442,0.0,0.0,0,1.0,0.0
2,0.525,three_clusters,0.1630788331430473,0.0686162546114969,0.003,0.054690035655501276,0,1.0,0.0
2,0.55,three_clusters,0.18904454904934112,0.06895490195306622,0.015,0.12155245781143217,0,1.0,0.0
2,0.575,three_clusters,0.21228226388360583,0.08047902212246716,0.027,0.1768360822909171,0,0.9975,0.0025
2,0.6,three_clusters,0.25073674725357276,0.1625891525503862,0.3305,0.6739953634855361,0,0.9175,0.0825
2,0.625,three_clusters,0.3629388510954957,0.12779768344667286,0.874,1.1367163234510183,0,0.7335,0.2665
2,0.65,three_clusters,0.42978683233525994,0.11407063750602507,1.451,1.2163876849097084,0,0.545,0.455
2,0.675,three_clusters,0.4696748503722856,0.04085856859080015,3.088,1.0075991266371762,4,0.0625,0.9375
2,0.7,three_clusters,0.6619781265384683,0.0020315568126427572,1.942,0.8219708024011558,1,0.341,0.659
2,0.725,three_clusters,0.721512654731455,0.0003620364512560946,1.021,0.14338409953687334,1,0.979,0.021
2,0.75,three_clusters,0.7604825210005285,8.20194970085246e-06,1.0,0.0,1,1.0,0.0
2,0.775,three_clusters,0.7890667905282087,2.136053134800449e-07,1.0,0.0,1,1.0,0.0
2,0.8,three_clusters,0.8114100523010995,6.611090249027246e-09,1.0,0.0,1,1.0,0.0
2,0.825,three_clusters,0.8295532866378642,3.2829234943432306e-10,1.0,0.0,1,1.0,0.0
2,0.85,three_clusters,0.8446692465040175,3.411160454576032e-11,1.0,0.0,1,1.0,0.0
2,0.875,three_clusters,0.8575014459292691,4.842021421689737e-12,1.0,0.0,1,1.0,0.0
2,0.9,three_clusters,0.8685534091355805,7.80831825855529e-13,1.0,0.0,1,1.0,0.0
2,0.925,three_clusters,0.878182776591794,1.3738517672700241e-13,1.0,0.0,1,1.0,0.0
2,0.95,three_clusters,0.8866529132682598,2.5866496895198514e-14,1.0,0.0,1,1.0,0.0
2,0.975,three_clusters,0.8941633379079278,5.156075223170205e-15,1.0,0.0,1,1.0,0.0
2,1.0,three_clusters,0.9008687006237341,1.0774055221024704e-15,1.0,0.0,1,1.0,0.0
2,1.025,three_clusters,0.9068911607653543,3.951130731171443e-16,1.0,0.0,1,1.0,0.0
2,1.05,three_clusters,0.9123287606655224,3.0230906116922567e-16,1.0,0.0,1,1.0,0.0
2,1.075,three_clusters,0.9172612650260212,2.2309682368601357e-16,1.0,0.0,1,1.0,0.0
2,1.1,three_clusters,0.9217543384018186,2.0878392655873427e-16,1.0,0.0,1,1.0,0.0
2,1.125,three_clusters,0.9258625997055199,1.928722946973679e-16,1.0,0.0,1,1.0,0.0
2,1.15,three_clusters,0.9296318981296852,2.215027099591644e-16,1.0,0.0,1,1.0,0.0
2,1.175,three_clusters,0.9331010371134401,1.2116190988960708e-16,1.0,0.0,1,1.0,0.0
2,1.2,three_clusters,0.936303099327002,1.7258523154637315e-16,1.0,0.0,1,1.0,0.0
3,0.4,three_clusters,0.06776580169221882,0.033058282096977934,0.0,0.0,0,1.0,0.0
3,0.425,three_clusters,0.09277501126184,0.03818305906300055,0.002,0.044676615807377355,0,1.0,0.0
3,0.45,three_clusters,0.10302597966637624,0.05548188227184642,0.001,0.03160696125855822,0,1.0,0.0
3,0.475,three_clusters,0.1384125900067093,0.06693239690198345,0.008,0.08908422980528034,0,1.0,0.0
3,0.5,three_clusters,0.2221511024030661,0.08086685797220018,0.0375,0.19517620244281836,0,0.999,0.001
3,0.525,three_clusters,0.2605195324981501,0.09430378789492615,0.066,0.2639014967748383,0,0.996,0.004
3,0.55,three_clusters,0.32043201838731283,0.11252148941745957,0.169,0.44434108520369797,1,0.9775,0.0225
3,0.575,three_clusters,0.3940468680946958,0.14128560967575177,0.829,1.2086186329856081,0,0.7655,0.2345
3,0.6,three_clusters,0.31314106772116035,0.08819090361070077,0.231,0.5056075553232962,0,0.974,0.026
3,0.625,three_clusters,0.4388439196722013,0.02581579697735699,1.576,1.066875812829216,0,0.515,0.485
3,0.65,three_clusters,0.6013557105082077,0.008935500797569959,3.2245,1.023278920920391,4,0.0325,0.9675
3,0.675,three_clusters,0.6738344967128157,0.004558745911685191,1.405,0.6511336268386083,2,0.6735,0.3265
3,0.7,three_clusters,0.7221024485192704,0.0027293559065351657,1.025,0.16240381768911716,1,0.976,0.024
3,0.725,three_clusters,0.7572188376081401,0.0010294206166438233,1.0,0.0,1,1.0,0.0
3,0.75,three_clusters,0.7845177182635578,0.0001168806403519592,1.0,0.0,1,1.0,0.0
3,0.775,three_clusters,0.8065175767709346,6.438051582647417e-06,1.0,0.0,1,1.0,0.0
3,0.8,three_clusters,0.824648220800051,3.767611435902166e-07,1.0,0.0,1,1.0,0.0
3,0.825,three_clusters,0.8399104465975835,2.263761168785036e-08,1.0,0.0,1,1.0,0.0
3,0.85,three_clusters,0.8529649591898483,1.3950855954787146e-09,1.0,0.0,1,1.0,0.0
3,0.875,three_clusters,0.8642719254231416,8.890655263843006e-11,1.0,0.0,1,1.0,0.0
3,0.9,three_clusters,0.8741655865926398,5.937076557156492e-12,1.0,0.0,1,1.0,0.0
3,0.925,three_clusters,0.8828965572565874,4.2729746260710737e-13,1.0,0.0,1,1.0,0.0
3,0.95,three_clusters,0.8906575155446922,3.551610917410748e-14,1.0,0.0,1,1.0,0.0
3,0.975,three_clusters,0.8975996456881061,3.864779477481225e-15,1.0,0.0,1,1.0,0.0
3,1.0,three_clusters,0.9038436031694863,6.233385706630712e-16,1.0,0.0,1,1.0,0.0
3,1.025,three_clusters,0.9094870740580029,2.785310389307247e-16,1.0,0.0,1,1.0,0.0
3,1.05,three_clusters,0.9146101319381664,3.3340905042023114e-16,1.0,0.0,1,1.0,0.0
3,1.075,three_clusters,0.9192791237357413,2.9154718749726264e-16,1.0,0.0,1,1.0,0.0
3,1.1,three_clusters,0.9235495456499964,2.2642834598067383e-16,1.0,0.0,1,1.0,0.0
3,1.125,three_clusters,0.9274682092745756,1.9047687173078127e-16,1.0,0.0,1,1.0,0.0
3,1.15,three_clusters,0.9310748984418112,1.3211187504541324e-16,1.0,0.0,1,1.0,0.0
3,1.175,three_clusters,0.934403653962102,1.3105805437295003e-16,1.0,0.0,1,1.0,0.0
3,1.2,three_clusters,0.9374837820430013,9.158498836488046e-17,1.0,0.0,1,1.0,0.0
4,0.4,three_clusters,0.14406073925034849,0.036736120386041855,0.0,0.0,0,1.0,0.0
4,0.425,three_clusters,0.19608470516723575,0.042104483558565546,0.0075,0.08627716963368699,0,1.0,0.0
4,0.45,three_clusters,0.24867585076466295,0.023929572987712193,0.012,0.1088852607105296,0,1.0,0.0
4,0.475,three_clusters,0.2772091198117099,0.047868345712239586,0.047,0.21163884331568247,0,1.0,0.0
4,0.5,three_clusters,0.297231911623001,0.05135892500965123,0.014,0.11749042514179614,0,1.0,0.0
4,0.525,three_clusters,0.31622883491063725,0.07881026887735045,0.127,0.39098721206709564,0,0.98,0.02
4,0.55,three_clusters,0.32217269128023457,0.07645019703343289,0.1375,0.40693211964650816,1,0.9815,0.0185
4,0.575,three_clusters,0.40509525039178984,0.09792375946253748,0.7805,1.1297432230378726,0,0.7905,0.2095
4,0.6,three_clusters,0.43031656116815087,0.09558995433842678,1.2105,1.188776576989974,2,0.635,0.365
4,0.625,three_clusters,0.4355252436784409,0.07355655633369941,1.8655,1.338435560645338,4,0.402,0.598
4,0.65,three_clusters,0.5271901557630082,0.010312412008901393,2.7545,0.9051131144779642,2,0.0585,0.9415
4,0.675,three_clusters,0.6446178915091026,0.003752834741362141,1.2885,0.5130962385362029,1,0.739,0.261
4,0.7,three_clusters,0.7057413211688459,0.0021392705225932534,1.0965,0.29527571860889607,1,0.9035,0.0965
4,0.725,three_clusters,0.7464571070542534,0.0006672795346389596,1.0095,0.09700386590234432,1,0.9905,0.0095
4,0.75,three_clusters,0.7769130838412209,7.393476621528102e-05,1.0,0.0,1,1.0,0.0
4,0.775,three_clusters,0.8007797757441791,3.6343069331270047e-06,1.0,0.0,1,1.0,0.0
4,0.8,three_clusters,0.8201234808160327,1.8031409398625872e-07,1.0,0.0,1,1.0,0.0
4,0.825,three_clusters,0.8362247731170799,9.1041211010707e-09,1.0,0.0,1,1.0,0.0
4,0.85,three_clusters,0.8498874901485847,4.726128187575734e-10,1.0,0.0,1,1.0,0.0
4,0.875,three_clusters,0.8616519565957905,2.577905835970269e-11,1.165,0.3711805490593493,1,0.835,0.165
4,0.9,three_clusters,0.8719001837660398,1.5488753596108848e-12,1.1475,0.35460365198345045,1,0.8525,0.1475
4,0.925,three_clusters,0.880912728427974,1.2248307587992578e-13,1.227,0.4188925876641887,1,0.773,0.227
4,0.95,three_clusters,0.8889018454689913,1.7893239610683272e-14,1.1635,0.369821240601456,1,0.8365,0.1635
4,0.975,three_clusters,0.8960319902815753,3.7947530171003436e-15,1.2335,0.42305762018902343,1,0.7665,0.2335
4,1.0,three_clusters,0.9024331019432437,8.665004434201902e-16,1.225,0.41758232721225164,1,0.775,0.225
4,1.025,three_clusters,0.908209540875816,2.816117413709873e-16,1.216,0.4115142767875739,2,0.784,0.216
4,1.05,three_clusters,0.9134462949232974,2.909758784558849e-16,1.2405,0.42738711960001785,2,0.7595,0.2405
4,1.075,three_clusters,0.9182134052416637,2.597898154800353e-16,1.231,0.42147241902644117,1,0.769,0.231
4,1.1,three_clusters,0.9225691958183563,9.265541171513158e-17,1.2185,0.41322844771385236,1,0.7815,0.2185
4,1.125,three_clusters,0.9265626773035817,9.707311693717199e-17,1.204,0.4029689814365369,1,0.796,0.204
4,1.15,three_clusters,0.9302353675628686,1.2315471366552868e-16,1.188,0.39071217027371946,1,0.812,0.188
4,1.175,three_clusters,0.9336226916475644,2.5931492281445975e-16,1.171,0.3765089640367145,1,0.829,0.171
4,1.2,three_clusters,0.9367550729310995,9.225545843057782e-17,1.127,0.33297297187609687,1,0.873,0.127
5,0.4,three_clusters,0.1464096622555676,0.0651917264082486,0.0,0.0,0,1.0,0.0
5,0.425,three_clusters,0.14506708496648893,0.051610824955890436,0.0025,0.04993746088859545,0,1.0,0.0
5,0.45,three_clusters,0.15684227166098208,0.04900264426794284,0.0025,0.04993746088859544,0,1.0,0.0
5,0.475,three_clusters,0.2131234483559065,0.04696608360537518,0.01,0.09949874371066199,0,1.0,0.0
5,0.5,three_clusters,0.23823316648206627,0.049551689073790046,0.009,0.09444045743218316,0,1.0,0.0
5,0.525,three_clusters,0.3041841535213107,0.06478308133362229,0.0755,0.287749456993406,0,0.9955,0.0045
5,0.55,three_clusters,0.335415435652887,0.06742580259748548,0.168,0.43217589011882646,0,0.9795,0.0205
5,0.575,three_clusters,0.4080687782744965,0.11405957513202047,0.8105,1.2456282551387472,1,0.7535,0.2465
5,0.6,three_clusters,0.42824106475890905,0.12969058439367223,1.3755,1.3132020979270478,2,0.5935,0.4065
5,0.625,three_clusters,0.4679359975014985,0.09897097352976368,2.0225,1.3228732932522298,3,0.323,0.677
5,0.65,three_clusters,0.6153255088082885,0.005617841633209489,2.257,1.1063231896692756,4,0.306,0.694
5,0.675,three_clusters,0.6958637101728256,0.0023901024605534078,1.0445,0.2269796246362215,1,0.96,0.04
5,0.7,three_clusters,0.742830817392345,0.0006051471454526141,1.0,0.0,1,1.0,0.0
5,0.725,three_clusters,0.7764860072218951,2.294467576381735e-05,1.0,0.0,1,1.0,0.0
5,0.75,three_clusters,0.8020909032519364,7.127303115709544e-07,1.0,0.0,1,1.0,0.0
5,0.775,three_clusters,0.8224883369936632,2.366276754112571e-08,1.0,0.0,1,1.0,0.0
5,0.8,three_clusters,0.8392521146945287,8.426441396747168e-10,1.0,0.0,1,1.0,0.0
5,0.825,three_clusters,0.8533337511229624,3.121367228875078e-11,1.0,0.0,1,1.0,0.0
5,0.85,three_clusters,0.8653575157333148,9.15355945507158e-13,1.04,0.19595917942265426,1,0.96,0.04
5,0.875,three_clusters,0.8757568422017398,1.0839235511215415e-13,1.066,0.24828209762284514,1,0.934,0.066
5,0.9,three_clusters,0.8848455155428582,3.7017092315294416e-14,1.0765,0.26579644467148156,1,0.9235,0.0765
5,0.925,three_clusters,0.8928581284558355,9.443918522164248e-15,1.0705,0.25598779267769783,1,0.9295,0.0705
5,0.95,three_clusters,0.8999745980025966,2.2910051335201035e-15,1.0575,0.2327955111251074,1,0.9425,0.0575
5,0.975,three_clusters,0.9063357957944339,5.834589064209894e-16,1.064,0.24475293665245373,2,0.936,0.064
5,1.0,three_clusters,0.9120539317586527,2.1364222180557376e-16,1.063,0.24296296014001803,1,0.937,0.063
5,1.025,three_clusters,0.9172196911563358,1.0880752066901082e-16,1.0,0.0,1,1.0,0.0
5,1.05,three_clusters,0.9219072814241742,2.4380709957580735e-16,1.0,0.0,1,1.0,0.0
5,1.075,three_clusters,0.9261780876162463,1.496537808987474e-16,1.0,0.0,1,1.0,0.0
5,1.1,three_clusters,0.9300833747729983,2.1018137570293107e-16,1.0,0.0,1,1.0,0.0
5,1.125,three_clusters,0.9336663212523033,2.51558016649635e-16,1.0,0.0,1,1.0,0.0
5,1.15,three_clusters,0.9369635723487881,2.0024065695604062e-16,1.0,0.0,1,1.0,0.0
5,1.175,three_clusters,0.9400064435440675,2.2425405839770103e-16,1.0,0.0,1,1.0,0.0
5,1.2,three_clusters,0.9428218636753061,1.4585812468861363e-16,1.0,0.0,1,1.0,0.0
6,0.4,three_clusters,0.09962914781501372,0.04424551340345339,0.0025,0.04993746088859544,0,1.0,0.0
6,0.425,three_clusters,0.11475684536304286,0.051966410001479765,0.003,0.054690035655501276,0,1.0,0.0
6,0.45,three_clusters,0.13712759594559643,0.06877339365351332,0.0125,0.11110243021644485,0,1.0,0.0
6,0.475,three_clusters,0.1830607081837619,0.06866731209890489,0.0035,0.059057175685940155,0,1.0,0.0
6,0.5,three_clusters,0.20123540546084764,0.06509232006330389,0.008,0.08908422980528036,0,1.0,0.0
6,0.525,three_clusters,0.21432329879317016,0.07086132551997391,0.0095,0.09700386590234432,0,1.0,0.0
6,0.55,three_clusters,0.23307440689557404,0.05185213797677477,0.0095,0.09700386590234432,0,1.0,0.0
6,0.575,three_clusters,0.32008323893116175,0.11418878589936908,0.2605,0.5492173977579371,0,0.9565,0.0435
6,0.6,three_clusters,0.3805762312293858,0.11459926772779498,0.745,1.0222401870402082,0,0.8095,0.1905
