replication,K,R_mean_mean,R_mean_std,R_std_mean,R_std_std,cluster_mean_mean,cluster_mean_std,cluster_std_mean,cluster_std_std,dominant_fraction_mean,dominant_fraction_std,switching_rate_mean,switching_rate_std,memory_score_mean,memory_score_std,reorganization_score_mean,reorganization_score_std
smaller_N,0.8,0.8256175332697511,0.024334107919983486,2.53837753956446e-05,7.685571519420542e-05,1.3153000000000001,0.47484127172491375,0.035998749978297856,0.11383804285035824,0.9846999999999999,0.04838284820057621,0.00075,0.0023717082451262844,0.9555,0.14072135587749288,4.130857110790555e-05,0.00013062917158800666
smaller_N,0.825,0.8415202766257937,0.020963562446819968,4.030194875069891e-06,1.2249890302342483e-05,1.6,0.6992058987801009,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
smaller_N,0.85,0.8549290217001551,0.01838794888094882,7.366537206833816e-07,2.229367223961871e-06,1.5,0.7071067811865476,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
smaller_N,0.875,0.8664238334603251,0.016348925014632504,1.4035542464520508e-07,4.095428283261291e-07,1.7,0.8232726023485646,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
smaller_N,0.9,0.8764048614277178,0.014691296224820988,2.7742387538484062e-08,7.471574927062113e-08,1.7,0.8232726023485646,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
smaller_dt,0.4,0.08458195617008467,0.01642152625268776,0.041204696894388534,0.014169198150338501,0.040749999999999995,0.01722603004499618,0.198978880784722,0.04255427908577979,0.96035,0.016489137838791534,0.0229,0.007662317607037124,0.6964,0.12424277309633214,0.00022967449195991353,0.00023087216457822455
smaller_dt,0.425,0.10029971319566992,0.027808329075042704,0.045859676584304274,0.013782620105059202,0.05550000000000001,0.03254825477485527,0.22999891802307335,0.06554724935508217,0.9471,0.02879988425902669,0.03005,0.014299281256218595,0.5855,0.15626526592091197,0.0005759612492881564,0.0009394860682757881
smaller_dt,0.45,0.12893750384359792,0.04851482430307868,0.04917567692988101,0.010333751461784911,0.09485,0.10086240627706639,0.2894814122115289,0.14490643335162062,0.916,0.07349678753372678,0.04605,0.03521556631819388,0.5103500000000001,0.19104116048642503,0.0033148864701681496,0.008366255393401521
smaller_dt,0.475,0.16246699398799547,0.06100442597682764,0.05828997541921789,0.009900887036362676,0.14895,0.1175099168391994,0.3687128684877139,0.13859210981053474,0.8686999999999999,0.08895292138104417,0.06705,0.04090738183859838,0.34865,0.18426928513576116,0.006485268242729403,0.01262334550811309
smaller_dt,0.5,0.18821034178524615,0.07641776241489406,0.0624271907504685,0.010105951845656005,0.2298,0.2162253454153791,0.45305620716197065,0.21279612870332432,0.8164,0.14944653447526535,0.09235000000000002,0.06977585144191681,0.34750000000000003,0.1758691116837873,0.01879332930769969,0.031529424389377836
smaller_dt,0.525,0.2540966426935793,0.08934994206545191,0.06917895395359497,0.02494210688214972,0.5388499999999999,0.3421260367174647,0.7363258894264786,0.2808116402310064,0.63995,0.20005144477247735,0.1699,0.08820959887298736,0.2237,0.17214370611659188,0.07044871674223341,0.06447744294781507
smaller_dt,0.55,0.2961809595601256,0.09649454902750122,0.07446381932234787,0.01834208308566007,0.89155,0.6141947053753485,0.9511625245960721,0.3925229318198799,0.51725,0.2207753068418457,0.23405,0.11343266480359368,0.17255,0.15771835833394776,0.1622146863280037,0.1511953512239563
