replication,N,dt,omega_std,K,seed,actual_seed,R_mean,R_std,cluster_mean,cluster_std,dominant_cluster,dominant_fraction,switching_rate,memory_score,reorganization_score
baseline_shifted_seeds,400,0.03,0.4,0.6,4,1004,0.15838301166647298,0.05973430524659321,0.12304347826086956,0.34902267003247417,0,0.8839130434782608,0.07217391304347825,0.2534782608695652,0.0029242689972616533
baseline_shifted_seeds,400,0.03,0.4,0.6,5,1005,0.11901585459884223,0.05744899677961987,0.08608695652173913,0.2835756034523173,0,0.9147826086956522,0.05434782608695652,0.30130434782608695,0.0013133463917613711
baseline_shifted_seeds,400,0.03,0.4,0.6,6,1006,0.23859767368505522,0.05369783530485422,0.25478260869565217,0.5343412813127335,0,0.7878260869565218,0.12043478260869565,0.09043478260869565,0.013654086510864784
baseline_shifted_seeds,400,0.03,0.4,0.6,7,1007,0.13167364478500337,0.09132929557639674,0.11782608695652173,0.36657588954776,0,0.8956521739130435,0.05782608695652174,0.40956521739130436,0.0022119286572238914
baseline_shifted_seeds,400,0.03,0.4,0.6,8,1008,0.232690562605132,0.057565343534564904,0.2382608695652174,0.48339067082715,0,0.7869565217391304,0.10739130434782608,0.12304347826086956,0.011059503484875471
baseline_shifted_seeds,400,0.03,0.4,0.6,9,1009,0.10719509412609425,0.050648946079029124,0.05304347826086957,0.22412020809123445,0,0.9469565217391305,0.035652173913043476,0.44782608695652176,0.00042383716911773874
baseline_shifted_seeds,400,0.03,0.4,0.625,0,1000,0.22177331256198685,0.04520081465688523,0.20217391304347826,0.43787487315083745,0,0.8130434782608695,0.10260869565217391,0.10956521739130434,0.008399913527486813
baseline_shifted_seeds,400,0.03,0.4,0.625,1,1001,0.2385961777619564,0.06810052375336564,0.26608695652173914,0.5052570515002608,0,0.7626086956521739,0.12782608695652173,0.09260869565217392,0.015331925060402582
baseline_shifted_seeds,400,0.03,0.4,0.625,2,1002,0.33609369143095835,0.04376766939396384,0.6582608695652173,0.7699218039002292,0,0.5056521739130435,0.25521739130434784,0.08652173913043479,0.09713807985835722
baseline_shifted_seeds,400,0.03,0.4,0.625,3,1003,0.16747860783094226,0.07448532016292231,0.16478260869565217,0.4110153870516221,0,0.8486956521739131,0.08391304347826087,0.2308695652173913,0.005218419241004132
baseline_shifted_seeds,400,0.03,0.4,0.625,4,1004,0.19510090231209007,0.07789733755579736,0.19695652173913045,0.479935999198885,0,0.8352173913043478,0.09391304347826086,0.13956521739130434,0.007427123073114885
baseline_shifted_seeds,400,0.03,0.4,0.625,5,1005,0.13991770444605003,0.08217289439212455,0.08043478260869565,0.30368717114920235,0,0.9282608695652174,0.04869565217391304,0.5304347826086957,0.0010608958484095545
baseline_shifted_seeds,400,0.03,0.4,0.625,6,1006,0.278923159417682,0.04251540960294907,0.35478260869565215,0.5869958118894916,0,0.7004347826086956,0.17347826086956522,0.08652173913043479,0.03050502959783824
baseline_shifted_seeds,400,0.03,0.4,0.625,7,1007,0.14544813423163147,0.09086415583172718,0.12695652173913044,0.3723770270620274,0,0.8869565217391304,0.06304347826086956,0.40347826086956523,0.0026538022954479957
baseline_shifted_seeds,400,0.03,0.4,0.625,8,1008,0.23895460812615674,0.05140903031634664,0.2634782608695652,0.4810912296711931,0,0.7552173913043478,0.12956521739130436,0.08652173913043479,0.015257958523595424
baseline_shifted_seeds,400,0.03,0.4,0.625,9,1009,0.2114726451835632,0.047265543819597376,0.18782608695652173,0.43281642379971563,0,0.8291304347826087,0.10260869565217391,0.1373913043478261,0.0075884419784118685
baseline_shifted_seeds,400,0.03,0.4,0.65,0,1000,0.40461232511525397,0.03713753677890995,1.2143478260869565,1.0289983567272827,1,0.3739130434782609,0.3843478260869565,0.08652173913043479,0.2476131855553127
baseline_shifted_seeds,400,0.03,0.4,0.65,1,1001,0.24602659708338093,0.07108615121462605,0.3373913043478261,0.5971615278625778,0,0.7226086956521739,0.16043478260869565,0.09130434782608696,0.026575607200139628
baseline_shifted_seeds,400,0.03,0.4,0.65,2,1002,0.4637249793790125,0.03780696942490789,1.9908695652173913,1.3633093146218116,2,0.26956521739130435,0.46391304347826084,0.08652173913043479,0.4619685728329493
baseline_shifted_seeds,400,0.03,0.4,0.65,3,1003,0.1927892168880835,0.10520898143292819,0.2426086956521739,0.5152560983442188,0,0.7947826086956522,0.11652173913043479,0.3060869565217391,0.012320951980248074
baseline_shifted_seeds,400,0.03,0.4,0.65,4,1004,0.22959478337851214,0.08115094264642632,0.3239130434782609,0.5799867999280133,0,0.7304347826086957,0.14956521739130435,0.1108695652173913,0.023383664558734942
