replication,K,R_mean_mean,R_mean_std,R_std_mean,R_std_std,cluster_mean_mean,cluster_mean_std,cluster_std_mean,cluster_std_std,dominant_fraction_mean,dominant_fraction_std,switching_rate_mean,switching_rate_std,memory_score_mean,memory_score_std,reorganization_score_mean,reorganization_score_std
lower_noise,0.5,0.17332828556328042,0.09990434473755207,0.05584175937428924,0.011280307103253751,0.23169565217391302,0.4428771833566414,0.3877935236076199,0.31372500568181383,0.8504782608695652,0.2006845510120618,0.084,0.09801684032444406,0.391304347826087,0.19840563830569227,0.033158072929386634,0.09808247089311496
lower_noise,0.525,0.21054086486681922,0.1230597081986735,0.053395191468865656,0.011176539601944969,0.34756521739130436,0.6073936800343611,0.47066718500262655,0.3253863007485902,0.8021304347826087,0.20894062212714698,0.11321739130434783,0.13021046734231104,0.3081304347826087,0.20436304291169807,0.05074526862313054,0.13450131680626032
lower_noise,0.55,0.2545705978342911,0.13926950715595524,0.05120700458049958,0.013355059931531778,0.5823913043478262,0.9609730473054657,0.5754904798516834,0.3552710309031032,0.7222173913043478,0.22645607641960946,0.15782608695652173,0.15136985643896633,0.22760869565217395,0.17663667398865265,0.07829439382048876,0.15956650483030432
lower_noise,0.575,0.31883365930534363,0.15770317817049237,0.051762000590689264,0.017368554495334355,1.0285217391304349,1.2402804765759676,0.7860459546632619,0.4437216333637499,0.5968260869565217,0.27361390382798517,0.2393913043478261,0.17924275358656908,0.19204347826086957,0.1988959286214281,0.16645962755169885,0.20438857607005745
lower_noise,0.6,0.3847912511085368,0.16825242217332223,0.0516251303166827,0.025237972240138185,1.6892173913043478,1.7322879014935697,0.9800482348010158,0.46366263972242316,0.5195217391304348,0.26587385691805154,0.31165217391304345,0.19530584484565705,0.12034782608695652,0.07646264736408205,0.2627553687392362,0.2630261854153567
lower_noise,0.625,0.44922365787858876,0.18726317363674044,0.03619124808243142,0.013764081823285004,2.605434782608696,2.277039474661373,1.0702721670987447,0.491208278685172,0.4520434782608696,0.2553786905212702,0.3699565217391304,0.2092971856219351,0.11600000000000002,0.08486885245602338,0.34303648888028426,0.27514874321362587
lower_noise,0.65,0.5553285056109478,0.1490901771320227,0.02991763274145311,0.01239126220749248,4.04495652173913,2.372492657832302,1.3577611946238095,0.34558122444959843,0.32182608695652176,0.14352799606444142,0.47073913043478266,0.14063110520248565,0.08652173913043479,0.0,0.49640935513169493,0.2314784801299657
lower_noise,0.675,0.6223549098577019,0.13903413705398318,0.02926220650082257,0.032044325878989255,5.236,2.077367339702387,1.4264563886680692,0.21368428019357327,0.2997391304347826,0.10763115463672776,0.49743478260869567,0.11107245809506505,0.09347826086956522,0.02199845328812785,0.5298553633132235,0.16807513862340426
lower_noise,0.7,0.6839229511703027,0.08801690235106244,0.024591504021067318,0.02494792185866373,6.200086956521739,1.4440303903020675,1.5508212390341964,0.18428579607927886,0.25804347826086954,0.022995803385072944,0.5073043478260869,0.059120061607884515,0.08652173913043479,0.0,0.5816146969665343,0.08078631206131828
lower_noise,0.725,0.7327848372252875,0.049468088172424665,0.014920960648360331,0.0040836304961954445,6.726521739130435,0.5025714594300476,1.529745832627705,0.1189004507924132,0.258,0.016892857071490516,0.4620869565217391,0.05448843646173498,0.08652173913043479,0.0,0.5208250541972466,0.039087410932405586
lower_noise,0.75,0.768887960589179,0.03556321078557875,0.01141704258698859,0.0029767295058330365,7.301347826086956,0.3114734144043393,1.5719448981543178,0.1252795777977607,0.2529565217391304,0.027804037157427835,0.42843478260869566,0.06077017420308922,0.08652173913043479,0.0,0.4994864956934931,0.057729870682259175
lower_noise,0.775,0.7964418276803125,0.02675574874926776,0.009382643200541396,0.0022765024846736837,7.285695652173914,0.3215679430990991,1.5325690725386916,0.11495173135657737,0.26808695652173914,0.013344670668274163,0.37230434782608696,0.0593534618902157,0.08652173913043479,0.0,0.41859216222444234,0.08262971197157408
