seed,K,outsider_fraction,local_boost,R,state
4,0.9249999999999999,0.2,2.0,0.8284236208760358,dual_cluster
4,0.95,0.2,2.0,0.8368161564352036,dual_cluster
4,0.975,0.2,2.0,0.8449381810541501,dual_cluster
4,1.0,0.2,2.0,0.8527356838045032,dual_cluster
4,1.025,0.2,2.0,0.8601688561676482,dual_cluster
4,1.0499999999999998,0.2,2.0,0.867212896996054,dual_cluster
4,1.075,0.2,2.0,0.8738568359973649,dual_cluster
4,1.1,0.2,2.0,0.8801011906486121,dual_cluster
4,1.125,0.2,2.0,0.8859552121184906,dual_cluster
4,1.15,0.2,2.0,0.8914342465903836,dual_cluster
4,1.1749999999999998,0.2,2.0,0.8965574909934982,dual_cluster
4,1.2,0.2,2.0,0.9013462347281086,dual_cluster
5,0.4,0.2,2.0,0.7575424667092236,dual_cluster
5,0.42500000000000004,0.2,2.0,0.8921884917125203,dual_cluster
5,0.45,0.2,2.0,0.564627219766997,dual_cluster
5,0.47500000000000003,0.2,2.0,0.8470636148176209,dual_cluster
5,0.5,0.2,2.0,0.613308379705008,dual_cluster
5,0.525,0.2,2.0,0.5482556957458163,dual_cluster
5,0.55,0.2,2.0,0.5697409995883098,dual_cluster
5,0.575,0.2,2.0,0.7265004083124313,dual_cluster
5,0.6,0.2,2.0,0.9506028951726726,dual_cluster
5,0.625,0.2,2.0,0.6856982885237696,dual_cluster
5,0.65,0.2,2.0,0.9235027542286899,dual_cluster
5,0.675,0.2,2.0,0.865980115133907,dual_cluster
5,0.7,0.2,2.0,0.7135124799412,dual_cluster
5,0.725,0.2,2.0,0.7940080367131583,dual_cluster
5,0.75,0.2,2.0,0.7726338356723259,dual_cluster
5,0.7749999999999999,0.2,2.0,0.7798656648346324,dual_cluster
5,0.8,0.2,2.0,0.7888972485606657,dual_cluster
5,0.825,0.2,2.0,0.797991709576043,dual_cluster
5,0.85,0.2,2.0,0.8071060972291592,dual_cluster
5,0.875,0.2,2.0,0.8161782780524345,dual_cluster
5,0.8999999999999999,0.2,2.0,0.8251330886910717,dual_cluster
5,0.9249999999999999,0.2,2.0,0.8338906679024797,dual_cluster
5,0.95,0.2,2.0,0.8423753556837851,dual_cluster
5,0.975,0.2,2.0,0.8505231517785021,dual_cluster
5,1.0,0.2,2.0,0.858286302794144,dual_cluster
5,1.025,0.2,2.0,0.8656346722571368,dual_cluster
5,1.0499999999999998,0.2,2.0,0.8725545039375676,dual_cluster
5,1.075,0.2,2.0,0.8790456314977823,dual_cluster
5,1.1,0.2,2.0,0.8851181368441727,dual_cluster
5,1.125,0.2,2.0,0.8907891534152259,dual_cluster
5,1.15,0.2,2.0,0.8960801744471791,dual_cluster
5,1.1749999999999998,0.2,2.0,0.9010149752662396,dual_cluster
5,1.2,0.2,2.0,0.9056181138027541,dual_cluster
6,0.4,0.2,2.0,0.6217399185014383,dual_cluster
6,0.42500000000000004,0.2,2.0,0.7080516010513378,dual_cluster
6,0.45,0.2,2.0,0.6429527351250939,dual_cluster
6,0.47500000000000003,0.2,2.0,0.9235745421218541,absorbed
6,0.5,0.2,2.0,0.8946235640028228,dual_cluster
6,0.525,0.2,2.0,0.930336986943052,dual_cluster
6,0.55,0.2,2.0,0.7726024380392481,dual_cluster
6,0.575,0.2,2.0,0.7127035791167778,dual_cluster
6,0.6,0.2,2.0,0.8395143571633183,dual_cluster
6,0.625,0.2,2.0,0.907650257664676,dual_cluster
6,0.65,0.2,2.0,0.8236263368736814,dual_cluster
6,0.675,0.2,2.0,0.7903077817762506,dual_cluster
6,0.7,0.2,2.0,0.7797725170824873,dual_cluster
6,0.725,0.2,2.0,0.7637986879901977,dual_cluster
6,0.75,0.2,2.0,0.7448180987187125,dual_cluster
6,0.7749999999999999,0.2,2.0,0.7748343756608569,dual_cluster
6,0.8,0.2,2.0,0.7837044032555699,dual_cluster
6,0.825,0.2,2.0,0.7921374905367674,dual_cluster
6,0.85,0.2,2.0,0.8006085771226221,dual_cluster
6,0.875,0.2,2.0,0.809085552045654,dual_cluster
6,0.8999999999999999,0.2,2.0,0.8175216583145315,dual_cluster
6,0.9249999999999999,0.2,2.0,0.8258598099333335,dual_cluster
6,0.95,0.2,2.0,0.8340381037960058,dual_cluster
6,0.975,0.2,2.0,0.841995905271497,dual_cluster
6,1.0,0.2,2.0,0.849679347498308,dual_cluster
6,1.025,0.2,2.0,0.8570452670175753,dual_cluster
6,1.0499999999999998,0.2,2.0,0.8640631236298681,dual_cluster
6,1.075,0.2,2.0,0.8707150342104439,dual_cluster
6,1.1,0.2,2.0,0.8769944376239719,dual_cluster
6,1.125,0.2,2.0,0.8829040204084239,dual_cluster
6,1.15,0.2,2.0,0.8884534395249549,dual_cluster
6,1.1749999999999998,0.2,2.0,0.8936571982495374,dual_cluster
6,1.2,0.2,2.0,0.8985328561122109,dual_cluster
7,0.4,0.2,2.0,0.7794175218259227,dual_cluster
7,0.42500000000000004,0.2,2.0,0.5806181875213824,dual_cluster
7,0.45,0.2,2.0,0.7759091823086319,dual_cluster
7,0.47500000000000003,0.2,2.0,0.8997791470296522,dual_cluster
7,0.5,0.2,2.0,0.8842763798143841,dual_cluster
7,0.525,0.2,2.0,0.9332417209172358,absorbed
7,0.55,0.2,2.0,0.5668326257971843,dual_cluster
7,0.575,0.2,2.0,0.8240347517812994,dual_cluster
7,0.6,0.2,2.0,0.5823576816176871,dual_cluster
7,0.625,0.2,2.0,0.6841762484449054,dual_cluster
7,0.65,0.2,2.0,0.8531158145817731,dual_cluster
7,0.675,0.2,2.0,0.5691387602195647,dual_cluster
7,0.7,0.2,2.0,0.6178984481497007,dual_cluster
7,0.725,0.2,2.0,0.6853796748955507,dual_cluster
7,0.75,0.2,2.0,0.7273234488524998,dual_cluster
7,0.7749999999999999,0.2,2.0,0.7701750395818593,dual_cluster
7,0.8,0.2,2.0,0.7795636626270782,dual_cluster
7,0.825,0.2,2.0,0.7882810492107332,dual_cluster
7,0.85,0.2,2.0,0.7970311858132093,dual_cluster
7,0.875,0.2,2.0,0.8057829723336696,dual_cluster
7,0.8999999999999999,0.2,2.0,0.8144892635526245,dual_cluster
7,0.9249999999999999,0.2,2.0,0.8230910619128835,dual_cluster
7,0.95,0.2,2.0,0.8315235397203815,dual_cluster
7,0.975,0.2,2.0,0.8397227950017445,dual_cluster
7,1.0,0.2,2.0,0.8476320093190413,dual_cluster
7,1.025,0.2,2.0,0.8552058631157072,dual_cluster
7,1.0499999999999998,0.2,2.0,0.8624126724643674,dual_cluster
7,1.075,0.2,2.0,0.8692343963151342,dual_cluster
7,1.1,0.2,2.0,0.8756651165330266,dual_cluster
7,1.125,0.2,2.0,0.881708716835303,dual_cluster
7,1.15,0.2,2.0,0.8873763684775197,dual_cluster
7,1.1749999999999998,0.2,2.0,0.8926842158118569,dual_cluster
7,1.2,0.2,2.0,0.897651452323582,dual_cluster
8,0.4,0.2,2.0,0.5237294613982586,dual_cluster
8,0.42500000000000004,0.2,2.0,0.4737111592600777,dual_cluster
8,0.45,0.2,2.0,0.5316968175207164,dual_cluster
8,0.47500000000000003,0.2,2.0,0.7352726108225015,dual_cluster
8,0.5,0.2,2.0,0.9055080980988964,dual_cluster
8,0.525,0.2,2.0,0.7330304516356945,dual_cluster
8,0.55,0.2,2.0,0.5594074090446365,dual_cluster
8,0.575,0.2,2.0,0.5495481720677966,dual_cluster
8,0.6,0.2,2.0,0.5949420427392558,dual_cluster
8,0.625,0.2,2.0,0.763335998536342,dual_cluster
8,0.65,0.2,2.0,0.9511214023645365,dual_cluster
8,0.675,0.2,2.0,0.6713125806678404,dual_cluster
8,0.7,0.2,2.0,0.8867275696768383,dual_cluster
8,0.725,0.2,2.0,0.6779978089419695,dual_cluster
8,0.75,0.2,2.0,0.7729412454614735,dual_cluster
8,0.7749999999999999,0.2,2.0,0.7739794573087894,dual_cluster
8,0.8,0.2,2.0,0.7830870906821097,dual_cluster
8,0.825,0.2,2.0,0.7922249023791603,dual_cluster
8,0.85,0.2,2.0,0.8013709348471578,dual_cluster
8,0.875,0.2,2.0,0.8104783042296043,dual_cluster
8,0.8999999999999999,0.2,2.0,0.8194846871136684,dual_cluster
8,0.9249999999999999,0.2,2.0,0.8283191525838163,dual_cluster
8,0.95,0.2,2.0,0.8369102388317725,dual_cluster
8,0.975,0.2,2.0,0.845193595248204,dual_cluster
8,1.0,0.2,2.0,0.8531176279038576,dual_cluster
8,1.025,0.2,2.0,0.8606463404988176,dual_cluster
8,1.0499999999999998,0.2,2.0,0.8677594885715102,dual_cluster
8,1.075,0.2,2.0,0.8744508000156165,dual_cluster
8,1.1,0.2,2.0,0.8807251964137167,dual_cluster
8,1.125,0.2,2.0,0.8865957934521441,dual_cluster
8,1.15,0.2,2.0,0.8920811716980651,dual_cluster
8,1.1749999999999998,0.2,2.0,0.8972031436413759,dual_cluster
8,1.2,0.2,2.0,0.9019850611760802,dual_cluster
9,0.4,0.2,2.0,0.8501416046133483,absorbed
9,0.42500000000000004,0.2,2.0,0.7983019623878276,dual_cluster
9,0.45,0.2,2.0,0.7637218342205048,dual_cluster
9,0.47500000000000003,0.2,2.0,0.8431728941555505,dual_cluster
9,0.5,0.2,2.0,0.9021352974378564,dual_cluster
9,0.525,0.2,2.0,0.6319163821768329,dual_cluster
9,0.55,0.2,2.0,0.8739479733364036,dual_cluster
9,0.575,0.2,2.0,0.9248127943445693,dual_cluster
9,0.6,0.2,2.0,0.9130980270352641,dual_cluster
9,0.625,0.2,2.0,0.9568468609710314,absorbed
9,0.65,0.2,2.0,0.5682444367664796,dual_cluster
9,0.675,0.2,2.0,0.7668202028848099,dual_cluster
9,0.7,0.2,2.0,0.9260208789375172,dual_cluster
9,0.725,0.2,2.0,0.678089520177574,dual_cluster
9,0.75,0.2,2.0,0.7753442641157977,dual_cluster
9,0.7749999999999999,0.2,2.0,0.7733341374540211,dual_cluster
9,0.8,0.2,2.0,0.7822027898741225,dual_cluster
9,0.825,0.2,2.0,0.7911561789556065,dual_cluster
9,0.85,0.2,2.0,0.8001375712882566,dual_cluster
9,0.875,0.2,2.0,0.8091042936902698,dual_cluster
9,0.8999999999999999,0.2,2.0,0.8179977168459232,dual_cluster
9,0.9249999999999999,0.2,2.0,0.8267491302903397,dual_cluster
9,0.95,0.2,2.0,0.8352872693789407,dual_cluster
9,0.975,0.2,2.0,0.8435459035388998,dual_cluster
9,1.0,0.2,2.0,0.8514699052180646,dual_cluster
9,1.025,0.2,2.0,0.8590187879023421,dual_cluster
9,1.0499999999999998,0.2,2.0,0.8661675745965485,dual_cluster
9,1.075,0.2,2.0,0.8729055674415631,dual_cluster
9,1.1,0.2,2.0,0.879233889218684,dual_cluster
9,1.125,0.2,2.0,0.8851626014594219,dual_cluster
9,1.15,0.2,2.0,0.8907079553742989,dual_cluster
9,1.1749999999999998,0.2,2.0,0.895890066104588,dual_cluster
9,1.2,0.2,2.0,0.9007311016521401,dual_cluster
10,0.4,0.2,2.0,0.85037371802204,absorbed
10,0.42500000000000004,0.2,2.0,0.7593261597697775,dual_cluster
10,0.45,0.2,2.0,0.6777911434322424,dual_cluster
10,0.47500000000000003,0.2,2.0,0.7288903747355538,dual_cluster
10,0.5,0.2,2.0,0.8893174464404384,dual_cluster
10,0.525,0.2,2.0,0.6137799107717885,dual_cluster
10,0.55,0.2,2.0,0.8685510957628041,dual_cluster
10,0.575,0.2,2.0,0.6932276914468496,dual_cluster
10,0.6,0.2,2.0,0.6371450977622433,dual_cluster
10,0.625,0.2,2.0,0.6911064152541267,dual_cluster
10,0.65,0.2,2.0,0.8177571949298265,dual_cluster
10,0.675,0.2,2.0,0.9525974826431127,dual_cluster
10,0.7,0.2,2.0,0.6426142933230776,dual_cluster
10,0.725,0.2,2.0,0.7806971914302636,dual_cluster
10,0.75,0.2,2.0,0.8102418903904985,dual_cluster
10,0.7749999999999999,0.2,2.0,0.7747534078735289,dual_cluster
10,0.8,0.2,2.0,0.7836711515981511,dual_cluster
10,0.825,0.2,2.0,0.7924253779570712,dual_cluster
10,0.85,0.2,2.0,0.8012218044158068,dual_cluster
10,0.875,0.2,2.0,0.8100179112051379,dual_cluster
10,0.8999999999999999,0.2,2.0,0.8187558806217343,dual_cluster
10,0.9249999999999999,0.2,2.0,0.8273679665441508,dual_cluster
10,0.95,0.2,2.0,0.8357835880592704,dual_cluster
10,0.975,0.2,2.0,0.8439366094418279,dual_cluster
10,1.0,0.2,2.0,0.8517712986158693,dual_cluster
10,1.025,0.2,2.0,0.859245945062726,dual_cluster
10,1.0499999999999998,0.2,2.0,0.8663339267340855,dual_cluster
10,1.075,0.2,2.0,0.8730227082361097,dual_cluster
10,1.1,0.2,2.0,0.8793115763912717,dual_cluster
10,1.125,0.2,2.0,0.8852088900270829,dual_cluster
10,1.15,0.2,2.0,0.8907294008865103,dual_cluster
10,1.1749999999999998,0.2,2.0,0.8958919507784222,dual_cluster
10,1.2,0.2,2.0,0.900717653560843,dual_cluster
11,0.4,0.2,2.0,0.5822177586428384,dual_cluster
11,0.42500000000000004,0.2,2.0,0.5107120482669827,dual_cluster
11,0.45,0.2,2.0,0.5630100051478751,dual_cluster
11,0.47500000000000003,0.2,2.0,0.7493608955191702,dual_cluster
11,0.5,0.2,2.0,0.9198280634081254,dual_cluster
11,0.525,0.2,2.0,0.7062592596966207,dual_cluster
11,0.55,0.2,2.0,0.5464305443585286,dual_cluster
11,0.575,0.2,2.0,0.6410734126737042,dual_cluster
11,0.6,0.2,2.0,0.5559610258372016,dual_cluster
11,0.625,0.2,2.0,0.6965211986682653,dual_cluster
11,0.65,0.2,2.0,0.9106883651875862,dual_cluster
11,0.675,0.2,2.0,0.6177633543462421,dual_cluster
11,0.7,0.2,2.0,0.858366097136592,dual_cluster
11,0.725,0.2,2.0,0.6704538438555095,dual_cluster
11,0.75,0.2,2.0,0.7731075846039355,dual_cluster
11,0.7749999999999999,0.2,2.0,0.7746818361404249,dual_cluster
11,0.8,0.2,2.0,0.783622277695531,dual_cluster
11,0.825,0.2,2.0,0.7926024298042934,dual_cluster
11,0.85,0.2,2.0,0.8016151893711383,dual_cluster
11,0.875,0.2,2.0,0.8106128455668318,dual_cluster
11,0.8999999999999999,0.2,2.0,0.819531975114108,dual_cluster
11,0.9249999999999999,0.2,2.0,0.8282999796374306,dual_cluster
11,0.95,0.2,2.0,0.8368430873920567,dual_cluster
11,0.975,0.2,2.0,0.8450941354216845,dual_cluster
11,1.0,0.2,2.0,0.8529984958479851,dual_cluster
11,1.025,0.2,2.0,0.8605172230458178,dual_cluster
11,1.0499999999999998,0.2,2.0,0.8676274447567096,dual_cluster
11,1.075,0.2,2.0,0.8743207100350507,dual_cluster
11,1.1,0.2,2.0,0.880600237613091,dual_cluster
11,1.125,0.2,2.0,0.8864778761580698,dual_cluster
11,1.15,0.2,2.0,0.891971302511572,dual_cluster
11,1.1749999999999998,0.2,2.0,0.8971017091422969,dual_cluster
11,1.2,0.2,2.0,0.9018920391736067,dual_cluster
12,0.4,0.2,2.0,0.8166207074897882,dual_cluster
12,0.42500000000000004,0.2,2.0,0.4795502687550145,dual_cluster
12,0.45,0.2,2.0,0.8625649325328021,dual_cluster
12,0.47500000000000003,0.2,2.0,0.6281030201396113,dual_cluster
12,0.5,0.2,2.0,0.5373791214798668,dual_cluster
12,0.525,0.2,2.0,0.572786044515842,dual_cluster
12,0.55,0.2,2.0,0.7561622994021315,dual_cluster
12,0.575,0.2,2.0,0.932633549792797,dual_cluster
12,0.6,0.2,2.0,0.785576169086845,dual_cluster
12,0.625,0.2,2.0,0.6376865161784482,dual_cluster
12,0.65,0.2,2.0,0.5868010175460815,dual_cluster
12,0.675,0.2,2.0,0.5935223027834455,dual_cluster
12,0.7,0.2,2.0,0.6387155648071892,dual_cluster
12,0.725,0.2,2.0,0.7726880911711236,dual_cluster
12,0.75,0.2,2.0,0.7684930945967757,dual_cluster
12,0.7749999999999999,0.2,2.0,0.7757544928353585,dual_cluster
12,0.8,0.2,2.0,0.7852564465712992,dual_cluster
12,0.825,0.2,2.0,0.7948179910209501,dual_cluster
12,0.85,0.2,2.0,0.8043936639577,dual_cluster
12,0.875,0.2,2.0,0.8139134191428886,dual_cluster
12,0.8999999999999999,0.2,2.0,0.8232922409225656,dual_cluster
12,0.9249999999999999,0.2,2.0,0.8324405850406892,dual_cluster
12,0.95,0.2,2.0,0.8412752444910594,dual_cluster
12,0.975,0.2,2.0,0.8497280061651559,dual_cluster
12,1.0,0.2,2.0,0.857750426533977,dual_cluster
12,1.025,0.2,2.0,0.8653145858649027,dual_cluster
12,1.0499999999999998,0.2,2.0,0.8724108601854256,dual_cluster
12,1.075,0.2,2.0,0.879044150150338,dual_cluster
12,1.1,0.2,2.0,0.8852297824794538,dual_cluster
12,1.125,0.2,2.0,0.8909898314315504,dual_cluster
12,1.15,0.2,2.0,0.8963501789838736,dual_cluster
12,1.1749999999999998,0.2,2.0,0.9013383516931407,dual_cluster
12,1.2,0.2,2.0,0.9059820328003846,dual_cluster
13,0.4,0.2,2.0,0.8495509230090552,dual_cluster
13,0.42500000000000004,0.2,2.0,0.6180737693503764,dual_cluster
13,0.45,0.2,2.0,0.8279511713887443,dual_cluster
13,0.47500000000000003,0.2,2.0,0.6070828924962419,dual_cluster
13,0.5,0.2,2.0,0.5473899191159065,dual_cluster
13,0.525,0.2,2.0,0.6013037471372994,dual_cluster
13,0.55,0.2,2.0,0.8017709694558673,dual_cluster
13,0.575,0.2,2.0,0.8181037828545651,dual_cluster
13,0.6,0.2,2.0,0.8535891924986821,dual_cluster
13,0.625,0.2,2.0,0.7171154029058525,dual_cluster
13,0.65,0.2,2.0,0.655628361898026,dual_cluster
13,0.675,0.2,2.0,0.6402086906356276,dual_cluster
13,0.7,0.2,2.0,0.6488440409618293,dual_cluster
13,0.725,0.2,2.0,0.7570527968723955,dual_cluster
13,0.75,0.2,2.0,0.7717190520896259,dual_cluster
13,0.7749999999999999,0.2,2.0,0.780227187592687,dual_cluster
13,0.8,0.2,2.0,0.7894435254067775,dual_cluster
13,0.825,0.2,2.0,0.7987395178034732,dual_cluster
13,0.85,0.2,2.0,0.8080629423704255,dual_cluster
13,0.875,0.2,2.0,0.8173402438369906,dual_cluster
13,0.8999999999999999,0.2,2.0,0.8264849335119857,dual_cluster
13,0.9249999999999999,0.2,2.0,0.8354077160850049,dual_cluster
13,0.95,0.2,2.0,0.8440267493231808,dual_cluster
13,0.975,0.2,2.0,0.8522755825492363,dual_cluster
13,1.0,0.2,2.0,0.8601073273114757,dual_cluster
13,1.025,0.2,2.0,0.8674950564768596,dual_cluster
13,1.0499999999999998,0.2,2.0,0.874429476187354,dual_cluster
13,1.075,0.2,2.0,0.8809152301738533,dual_cluster
13,1.1,0.2,2.0,0.886966956327489,dual_cluster
13,1.125,0.2,2.0,0.892605772648364,dual_cluster
13,1.15,0.2,2.0,0.8978564749305792,dual_cluster
13,1.1749999999999998,0.2,2.0,0.9027454732257717,dual_cluster
13,1.2,0.2,2.0,0.9072993683578046,dual_cluster
14,0.4,0.2,2.0,0.832837901772472,dual_cluster
14,0.42500000000000004,0.2,2.0,0.5009524685404967,dual_cluster
14,0.45,0.2,2.0,0.8194569379852064,dual_cluster
14,0.47500000000000003,0.2,2.0,0.8985735392404609,dual_cluster
14,0.5,0.2,2.0,0.9095568141030418,dual_cluster
14,0.525,0.2,2.0,0.880543161454604,dual_cluster
14,0.55,0.2,2.0,0.5856888537980892,dual_cluster
14,0.575,0.2,2.0,0.9324961909851424,dual_cluster
14,0.6,0.2,2.0,0.7496436537549169,dual_cluster
14,0.625,0.2,2.0,0.6468720580579832,dual_cluster
14,0.65,0.2,2.0,0.6390970861557382,dual_cluster
14,0.675,0.2,2.0,0.6895400061724426,dual_cluster
14,0.7,0.2,2.0,0.7556949999999998,dual_cluster
14,0.725,0.2,2.0,0.8018585714147255,dual_cluster
14,0.75,0.2,2.0,0.8018506449917947,dual_cluster
14,0.7749999999999999,0.2,2.0,0.7712581682861774,dual_cluster
14,0.8,0.2,2.0,0.7791168049743445,dual_cluster
14,0.825,0.2,2.0,0.7879745181536246,dual_cluster
14,0.85,0.2,2.0,0.7968451264378157,dual_cluster
14,0.875,0.2,2.0,0.8056982860014745,dual_cluster
14,0.8999999999999999,0.2,2.0,0.8144874414669838,dual_cluster
14,0.9249999999999999,0.2,2.0,0.823154465920535,dual_cluster
14,0.95,0.2,2.0,0.8316358701385073,dual_cluster
14,0.975,0.2,2.0,0.8398695847900695,dual_cluster
14,1.0,0.2,2.0,0.8478009934079025,dual_cluster
14,1.025,0.2,2.0,0.8553871326291139,dual_cluster
14,1.0499999999999998,0.2,2.0,0.8625986045486046,dual_cluster
14,1.075,0.2,2.0,0.8694194125375067,dual_cluster
14,1.1,0.2,2.0,0.8758453477987599,dual_cluster
14,1.125,0.2,2.0,0.8818816458223923,dual_cluster
14,1.15,0.2,2.0,0.8875404980539915,dual_cluster
14,1.1749999999999998,0.2,2.0,0.8928387880903749,dual_cluster
14,1.2,0.2,2.0,0.8977962251661513,dual_cluster
15,0.4,0.2,2.0,0.467357532892782,dual_cluster
15,0.42500000000000004,0.2,2.0,0.8740155478832929,absorbed
15,0.45,0.2,2.0,0.8401607187570571,dual_cluster
15,0.47500000000000003,0.2,2.0,0.8075230247965179,dual_cluster
15,0.5,0.2,2.0,0.8834317243668179,dual_cluster
15,0.525,0.2,2.0,0.8506337770533459,dual_cluster
15,0.55,0.2,2.0,0.6976738622637932,dual_cluster
15,0.575,0.2,2.0,0.7231806553375116,dual_cluster
15,0.6,0.2,2.0,0.9492755923503343,dual_cluster
15,0.625,0.2,2.0,0.93000722206841,dual_cluster
15,0.65,0.2,2.0,0.9538572961807221,dual_cluster
15,0.675,0.2,2.0,0.6190354619827458,dual_cluster
15,0.7,0.2,2.0,0.6446489789872658,dual_cluster
15,0.725,0.2,2.0,0.7295215240148283,dual_cluster
15,0.75,0.2,2.0,0.7690924075906642,dual_cluster
15,0.7749999999999999,0.2,2.0,0.7741246748778289,dual_cluster
15,0.8,0.2,2.0,0.7825151036125554,dual_cluster
15,0.825,0.2,2.0,0.7912495374551676,dual_cluster
15,0.85,0.2,2.0,0.8000127497465597,dual_cluster
15,0.875,0.2,2.0,0.8087676025481362,dual_cluster
15,0.8999999999999999,0.2,2.0,0.8174618940466093,dual_cluster
15,0.9249999999999999,0.2,2.0,0.8260331848224921,dual_cluster
15,0.95,0.2,2.0,0.8344152681560056,dual_cluster
15,0.975,0.2,2.0,0.8425449874795256,dual_cluster
15,1.0,0.2,2.0,0.8503680365502505,dual_cluster
15,1.025,0.2,2.0,0.8578427334728176,dual_cluster
15,1.0499999999999998,0.2,2.0,0.8649414517028846,dual_cluster
15,1.075,0.2,2.0,0.871650044050055,dual_cluster
15,1.1,0.2,2.0,0.8779659514427496,dual_cluster
15,1.125,0.2,2.0,0.883895719187302,dual_cluster
15,1.15,0.2,2.0,0.8894524739919317,dual_cluster
15,1.1749999999999998,0.2,2.0,0.8946536899352185,dual_cluster
15,1.2,0.2,2.0,0.8995193816500602,dual_cluster
16,0.4,0.2,2.0,0.5070938983431317,dual_cluster
16,0.42500000000000004,0.2,2.0,0.7202521887974397,dual_cluster
16,0.45,0.2,2.0,0.901546962127384,dual_cluster
16,0.47500000000000003,0.2,2.0,0.6815372131142531,dual_cluster
16,0.5,0.2,2.0,0.5498454478369481,dual_cluster
16,0.525,0.2,2.0,0.7033063071706575,dual_cluster
16,0.55,0.2,2.0,0.5584262182325596,dual_cluster
16,0.575,0.2,2.0,0.7019758861491809,dual_cluster
16,0.6,0.2,2.0,0.9572229735836202,absorbed
16,0.625,0.2,2.0,0.7549236337208834,dual_cluster
16,0.65,0.2,2.0,0.6036921762803995,dual_cluster
16,0.675,0.2,2.0,0.7712904926884406,fragmented
16,0.7,0.2,2.0,0.9053915012236392,dual_cluster
16,0.725,0.2,2.0,0.8020845136092528,dual_cluster
16,0.75,0.2,2.0,0.762777459362266,dual_cluster
16,0.7749999999999999,0.2,2.0,0.7777145480638876,dual_cluster
16,0.8,0.2,2.0,0.7868433556050243,dual_cluster
16,0.825,0.2,2.0,0.796048312780544,dual_cluster
16,0.85,0.2,2.0,0.8052901942213359,dual_cluster
16,0.875,0.2,2.0,0.8145041708786608,dual_cluster
16,0.8999999999999999,0.2,2.0,0.8236106336436055,dual_cluster
16,0.9249999999999999,0.2,2.0,0.8325241640066425,dual_cluster
16,0.95,0.2,2.0,0.8411633491349069,dual_cluster
16,0.975,0.2,2.0,0.8494591308622523,dual_cluster
16,1.0,0.2,2.0,0.857359985316075,dual_cluster
16,1.025,0.2,2.0,0.8648334851020234,dual_cluster
16,1.0499999999999998,0.2,2.0,0.8718649255546966,dual_cluster
16,1.075,0.2,2.0,0.8784542205659861,dual_cluster
16,1.1,0.2,2.0,0.8846122104806303,dual_cluster
16,1.125,0.2,2.0,0.8903571630717835,dual_cluster
16,1.15,0.2,2.0,0.8957118589754214,dual_cluster
16,1.1749999999999998,0.2,2.0,0.9007013686149233,dual_cluster
16,1.2,0.2,2.0,0.905351468613613,dual_cluster
17,0.4,0.2,2.0,0.4927471161454059,dual_cluster
17,0.42500000000000004,0.2,2.0,0.7689926406597155,dual_cluster
17,0.45,0.2,2.0,0.8112889528631477,dual_cluster
17,0.47500000000000003,0.2,2.0,0.5679868396459012,dual_cluster
17,0.5,0.2,2.0,0.686189291121532,dual_cluster
17,0.525,0.2,2.0,0.9089225972208511,dual_cluster
17,0.55,0.2,2.0,0.8247415534920315,dual_cluster
17,0.575,0.2,2.0,0.7228784245935651,dual_cluster
17,0.6,0.2,2.0,0.740327151354869,dual_cluster
17,0.625,0.2,2.0,0.8532494326185355,dual_cluster
17,0.65,0.2,2.0,0.9541053651136946,absorbed
17,0.675,0.2,2.0,0.6868512026264344,dual_cluster
17,0.7,0.2,2.0,0.8882631371321275,dual_cluster
17,0.725,0.2,2.0,0.6675067000239,dual_cluster
17,0.75,0.2,2.0,0.76590674324921,dual_cluster
17,0.7749999999999999,0.2,2.0,0.7738779061944203,dual_cluster
17,0.8,0.2,2.0,0.7827875223095716,dual_cluster
17,0.825,0.2,2.0,0.7917740792694966,dual_cluster
17,0.85,0.2,2.0,0.800784866373203,dual_cluster
17,0.875,0.2,2.0,0.8097756299816221,dual_cluster
17,0.8999999999999999,0.2,2.0,0.8186863214683429,dual_cluster
17,0.9249999999999999,0.2,2.0,0.8274472992887297,dual_cluster
17,0.95,0.2,2.0,0.8359870320325266,dual_cluster
17,0.975,0.2,2.0,0.8442397071809077,dual_cluster
17,1.0,0.2,2.0,0.8521511674340613,dual_cluster
17,1.025,0.2,2.0,0.85968222555101,dual_cluster
17,1.0499999999999998,0.2,2.0,0.866809301060403,dual_cluster
17,1.075,0.2,2.0,0.8735230095811701,dual_cluster
17,1.1,0.2,2.0,0.8798255977079878,dual_cluster
17,1.125,0.2,2.0,0.8857280206167314,dual_cluster
17,1.15,0.2,2.0,0.891247197836274,dual_cluster
17,1.1749999999999998,0.2,2.0,0.8964037165930007,dual_cluster
17,1.2,0.2,2.0,0.901220058518614,dual_cluster
18,0.4,0.2,2.0,0.4299163983560824,dual_cluster
18,0.42500000000000004,0.2,2.0,0.5019458922726574,dual_cluster
18,0.45,0.2,2.0,0.4919562215126374,dual_cluster
18,0.47500000000000003,0.2,2.0,0.6418945139357953,dual_cluster
18,0.5,0.2,2.0,0.9143944757944458,absorbed
18,0.525,0.2,2.0,0.6499039794421728,dual_cluster
18,0.55,0.2,2.0,0.5450555389999897,dual_cluster
18,0.575,0.2,2.0,0.5998368937730162,dual_cluster
18,0.6,0.2,2.0,0.5680922217810516,dual_cluster
18,0.625,0.2,2.0,0.7655422734080859,dual_cluster
18,0.65,0.2,2.0,0.9541551437342752,absorbed
