K,kick_strength,R_pre_mean_mean,R_pre_mean_std,R_post_mean_mean,R_post_mean_std,R_change_mean,R_change_std,cluster_change_mean,cluster_change_std,kick_distance_mean,kick_distance_std,recovery_similarity_mean,recovery_similarity_std,memory_loss_mean,memory_loss_std,core_overlap_mean,core_overlap_std,new_core_fraction_mean,new_core_fraction_std,irreversibility_score_mean,irreversibility_score_std,reversible_fraction,metastable_fraction,irreversible_fraction
1.0,0.3,0.9061009174512092,0.008273278687148144,0.9061009174481522,0.008273278689172377,4.544264964323474e-12,4.607397512662741e-12,0.0,0.0,0.04416520534539563,0.003605055368114475,1.0,1.2987336803007606e-16,0.0,1.2987336803007608e-16,0.33916666666666667,0.39102784782899763,0.6608333333333334,0.39102784782899763,0.6608333333344694,0.3910278478291855,0.25,0.15,0.6
1.0,0.4,0.9061009174512092,0.008273278687148144,0.9061009174481468,0.008273278689173137,4.554301380466086e-12,4.6086772601459136e-12,0.0,0.0,0.07717671473485552,0.0061903165337039495,1.0,1.5492956138548855e-16,-3.8857805861880476e-17,1.4971229062208225e-16,0.3225,0.3835154029859627,0.6775,0.3835154029859627,0.6775000000011385,0.3835154029861233,0.25,0.15,0.6
1.0,0.5,0.9061009174512092,0.008273278687148144,0.9061009174481403,0.008273278689172364,4.5639381163198326e-12,4.607844983542484e-12,0.0,0.0,0.11796585834561295,0.009251582888256735,1.0,1.836686784592059e-16,-7.771561172376095e-17,1.7312285962293365e-16,0.2633333333333333,0.3604172370951778,0.7366666666666666,0.3604172370951778,0.7366666666678076,0.36041723709524837,0.2,0.1,0.7
1.0,0.6,0.9061009174512092,0.008273278687148144,0.906100917448135,0.0082732786891687,4.57238691353723e-12,4.6023414868120414e-12,0.0,0.0,0.16539907327823805,0.012620482702679188,1.0,2.1761802242724056e-16,-2.7755575615628914e-17,2.1574680951018033e-16,0.25,0.3628187245727332,0.75,0.3628187245727332,0.750000000001143,0.36281872457280395,0.15,0.15,0.7
1.0,0.7,0.9061009174512092,0.008273278687148144,0.906100917448134,0.008273278689161764,4.5783377089492205e-12,4.594018795172952e-12,0.0,0.0,0.21820165710832762,0.01611951376397819,1.0,1.5492956138548855e-16,-2.7755575615628914e-17,1.5229002304740427e-16,0.2575,0.355922120070607,0.7424999999999999,0.3559221200706069,0.7425000000011446,0.35592212007069457,0.15,0.15,0.7
1.0,0.8,0.9061009174512092,0.008273278687148144,0.9061009174481398,0.008273278689148655,4.579470136434338e-12,4.582922945887264e-12,0.0,0.0,0.27501336509577834,0.019574552190271183,1.0,1.854263135156602e-16,0.0,1.8716744385994232e-16,0.29166666666666663,0.3732463871185842,0.7083333333333333,0.3732463871185842,0.7083333333344781,0.37324638711860736,0.25,0.1,0.65
1.0,0.9,0.9061009174512092,0.008273278687148144,0.9061009174481558,0.008273278689128603,4.573369460914023e-12,4.570694196924105e-12,0.0,0.0,0.3344453021287236,0.022826270986153894,1.0,1.9892911330537304e-16,-7.216449660063518e-17,1.846374482880772e-16,0.30333333333333334,0.39197356397313476,0.6966666666666667,0.39197356397313476,0.69666666666781,0.39197356397304967,0.25,0.05,0.7
1.0,1.0,0.9061009174512092,0.008273278687148144,0.9061009174481839,0.008273278689102988,4.559208566234929e-12,4.561730999657052e-12,0.0,0.0,0.3951348454840403,0.025739536121692635,1.0,1.2987336803007606e-16,1.1102230246251566e-17,1.3904057699927471e-16,0.335,0.38502297341649566,0.665,0.38502297341649566,0.6650000000011398,0.3850229734163444,0.25,0.1,0.65
1.05,0.0,0.9167089054900093,0.007181285126928188,0.9167089054895505,0.007181285127149964,4.59732252267031e-13,5.013211259237603e-13,0.0,0.0,0.0,0.0,1.0,1.3950637588190223e-16,3.3306690738754695e-17,1.3525644966876973e-16,0.18416666666666667,0.15203060249031197,0.8158333333333333,0.15203060249031197,0.8158333333334482,0.15203060249032102,0.0,0.1,0.9
1.05,0.1,0.9167089054900093,0.007181285126928188,0.9167089054895508,0.007181285127149978,4.596156788494455e-13,5.017955333748661e-13,0.0,0.0,0.00500521791818454,0.0004168250027602412,1.0,1.506841079775381e-16,-4.9960036108132046e-17,1.4169801160886666e-16,0.35,0.3860884969607099,0.65,0.38608849696070996,0.6500000000001148,0.38608849696071224,0.25,0.2,0.55
1.05,0.2,0.9167089054900093,0.007181285126928188,0.9167089054895504,0.007181285127150125,4.598654790299861e-13,5.02408522952986e-13,0.0,0.0,0.01987273902897569,0.0016425761674761917,1.0,1.2735131497718752e-16,2.7755575615628914e-17,1.2412670766236363e-16,0.32,0.37360265974484314,0.6799999999999999,0.37360265974484314,0.680000000000115,0.37360265974484075,0.25,0.15,0.6
1.05,0.3,0.9167089054900093,0.007181285126928188,0.9167089054895499,0.007181285127150338,4.603151193549592e-13,5.029158106659886e-13,0.0,0.0,0.044165205345395635,0.0036050553681144775,1.0,1.9397574391993368e-16,3.3306690738754695e-17,1.768304077870531e-16,0.30416666666666664,0.36761738786358994,0.6958333333333333,0.36761738786358994,0.6958333333334484,0.36761738786358455,0.25,0.15,0.6
1.05,0.4,0.9167089054900093,0.007181285126928188,0.9167089054895493,0.007181285127150513,4.608036174857944e-13,5.033988533893388e-13,0.0,0.0,0.07717671473485552,0.006190316533703957,1.0,1.9229626863835638e-16,3.8857805861880476e-17,1.881181966329836e-16,0.2833333333333333,0.35396666179291336,0.7166666666666666,0.3539666617929134,0.7166666666667819,0.35396666179290437,0.25,0.1,0.65
1.05,0.5,0.9167089054900093,0.007181285126928188,0.9167089054895486,0.0071812851271506085,4.613698312283531e-13,5.040017223293561e-13,0.0,0.0,0.11796585834561295,0.009251582888256735,1.0,1.5700924586837752e-16,0.0,1.5700924586837752e-16,0.23583333333333334,0.33118937710737634,0.7641666666666667,0.3311893771073764,0.764166666666782,0.33118937710736146,0.15,0.15,0.7
1.05,0.6,0.9167089054900093,0.007181285126928188,0.9167089054895481,0.00718128512715047,4.618527782440651e-13,5.042714657016115e-13,0.0,0.0,0.16539907327823802,0.01262048270267919,1.0,1.5492956138548855e-16,-1.1102230246251566e-17,1.5659551854617445e-16,0.215,0.3299344255245257,0.7849999999999999,0.3299344255245257,0.7850000000001154,0.32993442552451296,0.15,0.15,0.7
1.05,0.7,0.9167089054900093,0.007181285126928188,0.9167089054895478,0.007181285127150101,4.620470672733745e-13,5.04516597145712e-13,0.0,0.0,0.21820165710832767,0.016119513763978174,1.0,1.8189406023808036e-16,-5.551115123125783e-18,1.8180487461848096e-16,0.215,0.3307310704117055,0.7849999999999999,0.3307310704117055,0.7850000000001155,0.33073107041169475,0.1,0.2,0.7
1.05,0.8,0.9167089054900093,0.007181285126928188,0.9167089054895481,0.007181285127149159,4.617028981357407e-13,5.045127413714766e-13,0.0,0.0,0.27501336509577834,0.01957455219027119,1.0,1.854263135156602e-16,-9.43689570931383e-17,1.5814141504216354e-16,0.24083333333333332,0.3417992896217968,0.7591666666666667,0.3417992896217968,0.759166666666782,0.34179928962179357,0.2,0.05,0.75
1.05,0.9,0.9167089054900093,0.007181285126928188,0.9167089054895495,0.007181285127147559,4.605149594993918e-13,5.04328025732089e-13,0.0,0.0,0.3344453021287236,0.022826270986153887,1.0,1.6506616999368355e-16,0.0,1.6506616999368355e-16,0.27166666666666667,0.36374835463143473,0.7283333333333333,0.36374835463143473,0.7283333333334484,0.36374835463141336,0.2,0.1,0.7
1.05,1.0,0.9167089054900093,0.007181285126928188,0.916708905489552,0.007181285127145331,4.581890422628021e-13,5.041718309792044e-13,0.0,0.0,0.3951348454840403,0.025739536121692618,1.0,1.2215109018058463e-16,5.551115123125783e-18,1.2201824501873678e-16,0.2891666666666667,0.37327674226475654,0.7108333333333333,0.3732767422647565,0.7108333333334479,0.3732767422647366,0.25,0.05,0.7
1.1,0.0,0.9254910156477679,0.0063110316120258405,0.9254910156477042,0.006311031612052644,6.377121053446899e-14,6.366858043744368e-14,0.0,0.0,0.0,0.0,1.0,1.6895061133507964e-16,-2.2204460492503132e-17,1.6740765105828269e-16,0.145,0.09598671935428182,0.8550000000000001,0.09598671935428178,0.8550000000000159,0.0959867193542812,0.0,0.0,1.0
1.1,0.1,0.9254910156477679,0.0063110316120258405,0.9254910156477042,0.006311031612052681,6.378786387983836e-14,6.371181983283316e-14,0.0,0.0,0.00500521791818454,0.0004168250027602412,1.0,1.4181242261790519e-16,4.9960036108132046e-17,1.4169801160886666e-16,0.3075,0.35406887194707093,0.6925,0.35406887194707093,0.692500000000016,0.3540688719470701,0.15,0.25,0.6
1.1,0.2,0.9254910156477679,0.0063110316120258405,0.9254910156477042,0.006311031612052711,6.382672168570025e-14,6.376450607727372e-14,0.0,0.0,0.01987273902897569,0.0016425761674761917,1.0,2.362015019996291e-16,-1.6653345369377347e-17,1.9819400012812296e-16,0.2891666666666667,0.34936345624779286,0.7108333333333333,0.3493634562477929,0.7108333333333492,0.34936345624779197,0.2,0.2,0.6
1.1,0.3,0.9254910156477679,0.0063110316120258405,0.9254910156477042,0.006311031612052764,6.386002837643901e-14,6.378900726521238e-14,0.0,0.0,0.04416520534539563,0.0036050553681144684,1.0,1.4408156546142918e-16,-5.551115123125783e-18,1.46204634290504e-16,0.275,0.3406006047114781,0.725,0.3406006047114781,0.7250000000000159,0.3406006047114767,0.2,0.2,0.6
1.1,0.4,0.9254910156477679,0.0063110316120258405,0.9254910156477042,0.006311031612052731,6.389333506717776e-14,6.381949879502505e-14,0.0,0.0,0.07717671473485553,0.006190316533703958,1.0,1.59061741425188e-16,-6.106226635438361e-17,1.46204634290504e-16,0.24666666666666667,0.3209361307176243,0.7533333333333333,0.3209361307176243,0.7533333333333492,0.32093613071762217,0.1,0.25,0.65
1.1,0.5,0.9254910156477679,0.0063110316120258405,0.925491015647704,0.006311031612052779,6.395439733353214e-14,6.388210544032198e-14,0.0,0.0,0.11796585834561295,0.009251582888256726,1.0,1.3234736877071766e-16,-2.7755575615628914e-17,1.2924746863753808e-16,0.21750000000000003,0.3084802874079611,0.7825,0.3084802874079611,0.782500000000016,0.30848028740795863,0.1,0.2,0.7
1.1,0.6,0.9254910156477679,0.0063110316120258405,0.925491015647704,0.00631103161205276,6.401545959988653e-14,6.392691392952338e-14,0.0,0.0,0.16539907327823805,0.01262048270267918,1.0,1.59061741425188e-16,4.4408920985006264e-17,1.4587146720130534e-16,0.1925,0.30341501695634626,0.8074999999999999,0.30341501695634626,0.8075000000000161,0.3034150169563439,0.1,0.15,0.75
1.1,0.7,0.9254910156477679,0.0063110316120258405,0.925491015647704,0.006311031612052714,6.403766406037902e-14,6.395176373356244e-14,0.0,0.0,0.21820165710832767,0.01611951376397816,1.0,1.6308925831987489e-16,5.551115123125783e-18,1.6298978331316978e-16,0.19,0.3015748139700207,0.8099999999999999,0.3015748139700208,0.8100000000000159,0.3015748139700189,0.1,0.15,0.75
1.1,0.8,0.9254910156477679,0.0063110316120258405,0.9254910156477039,0.006311031612052642,6.406541963599465e-14,6.398551318799457e-14,0.0,0.0,0.27501336509577834,0.019574552190271183,1.0,1.7646315836095689e-16,-2.2204460492503132e-17,1.8225036628030617e-16,0.21583333333333332,0.3099459960506608,0.7841666666666667,0.3099459960506608,0.7841666666666827,0.3099459960506603,0.1,0.15,0.75
1.1,0.9,0.9254910156477679,0.0063110316120258405,0.925491015647704,0.006311031612052448,6.390443729742401e-14,6.3943889383667e-14,0.0,0.0,0.3344453021287236,0.022826270986153887,1.0,1.6308925831987489e-16,-2.7755575615628914e-17,1.6058389803465958e-16,0.2533333333333333,0.34129097873184794,0.7466666666666667,0.34129097873184794,0.7466666666666826,0.34129097873184533,0.2,0.1,0.7
1.1,1.0,0.9254910156477679,0.0063110316120258405,0.9254910156477043,0.006311031612052274,6.366018823200647e-14,6.393210952622223e-14,0.0,0.0,0.3951348454840403,0.025739536121692615,1.0,1.4851587827545446e-16,-7.771561172376095e-17,1.252971268177105e-16,0.26166666666666666,0.351026064909166,0.7383333333333333,0.351026064909166,0.7383333333333492,0.3510260649091635,0.2,0.1,0.7
1.15,0.0,0.9328681788021977,0.005602753038875006,0.9328681788021885,0.005602753038878506,9.087175456556906e-15,9.069579413262307e-15,0.0,0.0,0.0,0.0,1.0,1.5700924586837752e-16,0.0,1.5700924586837752e-16,0.15833333333333333,0.08710751573914627,0.8416666666666666,0.08710751573914627,0.8416666666666689,0.08710751573914685,0.0,0.05,0.95
1.15,0.1,0.9328681788021977,0.005602753038875006,0.9328681788021885,0.005602753038878535,9.103828801926284e-15,9.094417683412147e-15,0.0,0.0,0.00500521791818454,0.0004168250027602412,1.0,1.3234736877071766e-16,-1.6653345369377347e-17,1.3123983993763783e-16,0.21333333333333332,0.22286019533929038,0.7866666666666666,0.22286019533929036,0.786666666666669,0.22286019533929036,0.0,0.25,0.75
1.15,0.2,0.9328681788021977,0.005602753038875006,0.9328681788021885,0.005602753038878545,9.103828801926284e-15,9.078639349652595e-15,0.0,0.0,0.01987273902897569,0.0016425761674761917,1.0,1.6308925831987489e-16,-6.106226635438361e-17,1.5895974606912447e-16,0.22666666666666666,0.257200401989627,0.7733333333333333,0.257200401989627,0.7733333333333355,0.2572004019896269,0.0,0.25,0.75
1.15,0.3,0.9328681788021977,0.005602753038875006,0.9328681788021885,0.005602753038878542,9.103828801926284e-15,9.075137270584337e-15,0.0,0.0,0.044165205345395635,0.0036050553681144775,1.0,2.0216394514001613e-16,-8.326672684688674e-17,1.8322663527087697e-16,0.23083333333333336,0.27446252633569684,0.7691666666666667,0.2744625263356969,0.7691666666666688,0.27446252633569657,0.0,0.25,0.75
1.15,0.4,0.9328681788021977,0.005602753038875006,0.9328681788021885,0.005602753038878531,9.087175456556906e-15,9.074299072693326e-15,0.0,0.0,0.07717671473485552,0.006190316533703957,1.0,1.2987336803007606e-16,-2.7755575615628914e-17,1.2412670766236363e-16,0.21583333333333332,0.2683322436503972,0.7841666666666667,0.2683322436503972,0.7841666666666689,0.2683322436503969,0.0,0.25,0.75
1.15,0.5,0.9328681788021977,0.005602753038875006,0.9328681788021885,0.005602753038878547,9.098277686803158e-15,9.085244952630673e-15,0.0,0.0,0.11796585834561298,0.009251582888256744,1.0,1.5700924586837752e-16,-5.551115123125783e-18,1.5895974606912447e-16,0.20166666666666666,0.26824641721908826,0.7983333333333333,0.2682464172190883,0.7983333333333356,0.26824641721908793,0.0,0.2,0.8
1.15,0.6,0.9328681788021977,0.005602753038875006,0.9328681788021885,0.005602753038878522,9.109379917049409e-15,9.085958977193451e-15,0.0,0.0,0.16539907327823805,0.012620482702679183,1.0,1.5700924586837752e-16,-5.551115123125783e-17,1.5492956138548855e-16,0.1775,0.26348291332463114,0.8225,0.26348291332463114,0.8225000000000022,0.26348291332463075,0.0,0.2,0.8
1.15,0.7,0.9328681788021977,0.005602753038875006,0.9328681788021885,0.00560275303887852,9.131584377541913e-15,9.081416824078534e-15,0.0,0.0,0.21820165710832767,0.01611951376397819,1.0,1.6895061133507964e-16,-1.1102230246251566e-17,1.7974139198700534e-16,0.16999999999999998,0.2544688310283055,0.8300000000000001,0.2544688310283055,0.8300000000000022,0.2544688310283051,0.0,0.25,0.75
1.15,0.8,0.9328681788021977,0.005602753038875006,0.9328681788021885,0.005602753038878522,9.137135492665038e-15,9.077931895645549e-15,0.0,0.0,0.27501336509577834,0.01957455219027119,1.0,2.9812178500870274e-16,-5.551115123125783e-18,1.988475682667734e-16,0.18,0.2506482822672215,0.82,0.2506482822672215,0.8200000000000023,0.25064828226722136,0.0,0.2,0.8
1.15,0.9,0.9328681788021977,0.005602753038875006,0.9328681788021885,0.005602753038878505,9.120482147295662e-15,9.073226638399995e-15,0.0,0.0,0.3344453021287236,0.022826270986153894,1.0,1.6701968379038557e-16,5.551115123125783e-18,1.6298978331316978e-16,0.22166666666666668,0.29849035365999715,0.7783333333333333,0.29849035365999715,0.7783333333333357,0.29849035365999693,0.1,0.2,0.7
1.15,1.0,0.9328681788021977,0.005602753038875006,0.9328681788021885,0.005602753038878493,9.109379917049409e-15,9.092810760170761e-15,0.0,0.0,0.3951348454840403,0.025739536121692615,1.0,1.6895061133507964e-16,-3.8857805861880476e-17,1.6614344507011055e-16,0.2475,0.32531024328472186,0.7525000000000001,0.3253102432847219,0.7525000000000023,0.32531024328472147,0.1,0.2,0.7
1.2,0.0,0.9391408149143177,0.005016368881324596,0.9391408149143162,0.005016368881325049,1.3378187446733137e-15,1.3915600741612112e-15,0.0,0.0,0.0,0.0,1.0,1.7085971838778703e-16,2.7755575615628914e-17,1.7227766567476602e-16,0.1475,0.07785032122361399,0.8525,0.07785032122361397,0.8525000000000004,0.07785032122361392,0.0,0.0,1.0
1.2,0.1,0.9391408149143177,0.005016368881324596,0.9391408149143162,0.005016368881325026,1.3433698597964394e-15,1.3866213288482207e-15,0.0,0.0,0.00500521791818454,0.0004168250027602412,1.0,1.9397574391993368e-16,-1.1102230246251566e-17,1.9364101417282532e-16,0.14666666666666667,0.09343978891268312,0.8533333333333333,0.09343978891268317,0.8533333333333337,0.09343978891268317,0.0,0.0,1.0
1.2,0.2,0.9391408149143177,0.005016368881324596,0.9391408149143163,0.0050163688813250375,1.326716514427062e-15,1.3671031684206035e-15,0.0,0.0,0.01987273902897569,0.0016425761674761917,1.0,1.4181242261790519e-16,0.0,1.4408156546142918e-16,0.13166666666666665,0.12365061133779535,0.8683333333333334,0.12365061133779537,0.8683333333333337,0.12365061133779531,0.0,0.05,0.95
1.2,0.3,0.9391408149143177,0.005016368881324596,0.9391408149143162,0.005016368881325051,1.3433698597964394e-15,1.3959470195888793e-15,0.0,0.0,0.04416520534539563,0.0036050553681144684,1.0,1.8889252589269227e-16,-4.9960036108132046e-17,1.8880664613108454e-16,0.15,0.1442869136487866,0.85,0.14428691364878657,0.8500000000000003,0.14428691364878654,0.0,0.05,0.95
1.2,0.4,0.9391408149143177,0.005016368881324596,0.9391408149143162,0.005016368881325062,1.3489209749195652e-15,1.3928648003532407e-15,0.0,0.0,0.07717671473485552,0.006190316533703945,1.0,2.0216394514001613e-16,-6.106226635438361e-17,1.9221190966582193e-16,0.15083333333333332,0.15526575971652887,0.8491666666666667,0.15526575971652887,0.8491666666666668,0.15526575971652878,0.0,0.05,0.95
1.2,0.5,0.9391408149143177,0.005016368881324596,0.9391408149143162,0.005016368881325037,1.3489209749195652e-15,1.3835183338795345e-15,0.0,0.0,0.11796585834561295,0.009251582888256737,1.0,1.6701968379038557e-16,-1.1102230246251566e-17,1.6856619533905897e-16,0.15666666666666668,0.16449461855077127,0.8433333333333334,0.16449461855077127,0.8433333333333337,0.16449461855077122,0.0,0.1,0.9
1.2,0.6,0.9391408149143177,0.005016368881324596,0.9391408149143162,0.005016368881325019,1.3433698597964394e-15,1.387089102477169e-15,0.0,0.0,0.16539907327823802,0.012620482702679188,1.0,1.6108808733817073e-16,2.7755575615628914e-17,1.5649191581002654e-16,0.14416666666666667,0.1639493396293876,0.8558333333333333,0.16394933962938757,0.8558333333333337,0.16394933962938754,0.0,0.1,0.9
1.2,0.7,0.9391408149143177,0.005016368881324596,0.9391408149143162,0.005016368881325017,1.3378187446733137e-15,1.3826740529536955e-15,0.0,0.0,0.21820165710832762,0.016119513763978195,1.0,1.3234736877071766e-16,3.8857805861880476e-17,1.261999484656919e-16,0.13416666666666668,0.17831857620529346,0.8658333333333333,0.1783185762052934,0.8658333333333337,0.17831857620529337,0.0,0.1,0.9
1.2,0.8,0.9391408149143177,0.005016368881324596,0.9391408149143162,0.005016368881325034,1.3544720900426909e-15,1.3785037188700801e-15,0.0,0.0,0.27501336509577834,0.01957455219027119,1.0,2.0376210396350005e-16,-4.4408920985006264e-17,1.986027322597818e-16,0.145,0.17262168349901783,0.8550000000000001,0.17262168349901785,0.8550000000000002,0.17262168349901774,0.0,0.1,0.9
1.2,0.9,0.9391408149143177,0.005016368881324596,0.9391408149143162,0.005016368881325019,1.3433698597964394e-15,1.387089102477169e-15,0.0,0.0,0.3344453021287236,0.022826270986153883,1.0,1.4851587827545446e-16,-5.551115123125783e-18,1.46204634290504e-16,0.17333333333333334,0.209664170347452,0.8266666666666665,0.209664170347452,0.8266666666666669,0.20966417034745194,0.0,0.15,0.85
1.2,1.0,0.9391408149143177,0.005016368881324596,0.9391408149143163,0.0050163688813249984,1.3322676295501878e-15,1.3824511706129786e-15,0.0,0.0,0.3951348454840403,0.025739536121692618,1.0,1.7646315836095689e-16,-2.2204460492503132e-17,1.8225036628030617e-16,0.20916666666666667,0.2548635112304724,0.7908333333333333,0.2548635112304724,0.7908333333333336,0.2548635112304724,0.05,0.2,0.75
