K,kick_strength,seed,R_pre_mean,R_post_mean,R_change,cluster_pre_mean,cluster_post_mean,cluster_change,cluster_pre_mode,cluster_post_mode,cluster_shift,kick_distance,recovery_similarity,memory_loss,core_overlap,new_core_fraction,irreversibility_score,regime
0.75,0.0,5,0.8020898638044798,0.8020905406214062,6.768169263926538e-07,1.0,1.0,0.0,1,1,0,0.0,0.9999999999999957,4.3298697960381105e-15,0.05,0.95,0.9500001692042359,irreversible
0.75,0.0,6,0.7544338832564869,0.7543959957468964,3.788750959043963e-05,1.2233333333333334,1.0,0.22333333333333338,1,1,0,0.0,0.999994220943173,5.779056826971107e-06,0.0,1.0,1.0558485842675578,irreversible
0.75,0.0,7,0.8247095194777921,0.8247108446438636,1.32516607143085e-06,1.0,1.0,0.0,1,1,0,0.0,0.9999999998538693,1.4613066312563205e-10,0.9833333333333333,0.01666666666666672,0.01666699810431524,reversible
0.75,0.0,8,0.7468006367291815,0.7467070493501545,9.358737902698255e-05,1.6393333333333333,1.4046666666666667,0.23466666666666658,2,1,1,0.0,0.9998527226411321,0.00014727735886788107,0.016666666666666666,0.9833333333333333,1.0421706742036245,irreversible
0.75,0.0,9,0.7773734566376826,0.7773711207935382,2.3358441444409905e-06,1.0,1.0,0.0,1,1,0,0.0,0.9999999974459759,2.5540241033183975e-09,0.016666666666666666,0.9833333333333333,0.9833339198483935,irreversible
0.75,0.0,10,0.8035695437820957,0.8035663014673021,3.2423147935389807e-06,1.0393333333333334,1.0,0.03933333333333344,1,1,0,0.0,0.9999998147128374,1.8528716261290157e-07,0.8166666666666667,0.18333333333333335,0.1931676625325277,reversible
0.75,0.0,11,0.8126876283212132,0.8126558782686115,3.175005260169783e-05,2.1133333333333333,2.029333333333333,0.08400000000000007,2,2,0,0.0,0.9999883570357414,1.164296425859579e-05,0.05,0.95,0.971019580477409,irreversible
0.75,0.0,12,0.7853680056948861,0.7853680418496215,3.615473542772918e-08,1.0,1.0,0.0,1,1,0,0.0,0.9999999930104236,6.989576362137484e-09,0.016666666666666666,0.9833333333333333,0.9833333493615934,irreversible
0.75,0.0,13,0.7512130490780061,0.7512013949529427,1.1654125063431664e-05,1.1006666666666667,1.0,0.10066666666666668,1,1,0,0.0,0.9999976462704683,2.353729531723303e-06,0.6666666666666666,0.33333333333333337,0.3585052672607976,metastable
0.75,0.0,14,0.803770230826189,0.803770808783503,5.77957314007449e-07,1.968,2.0,0.03200000000000003,2,2,0,0.0,0.999999999975219,2.478095506575073e-11,0.0,1.0,1.0080001445141096,irreversible
0.75,0.0,15,0.7638053827389516,0.7637929781684152,1.2404570536417303e-05,1.0406666666666666,1.0,0.04066666666666663,1,1,0,0.0,0.9999998984674715,1.0153252849587346e-07,0.016666666666666666,0.9833333333333333,0.9935032026751626,irreversible
0.75,0.0,16,0.783714365872977,0.7837115782524962,2.7876204808929828e-06,1.234,1.0,0.23399999999999999,1,1,0,0.0,0.9999989879047817,1.0120952183001464e-06,0.8166666666666667,0.18333333333333335,0.24183504233367187,reversible
0.75,0.0,17,0.781816059964542,0.7817984278589571,1.7632105584808322e-05,1.392,1.3826666666666667,0.009333333333333194,1,1,0,0.0,0.9996988558538699,0.00030114414613013896,0.5666666666666667,0.43333333333333335,0.435972218839193,metastable
0.75,0.0,18,0.7505943068700596,0.7505792297614646,1.5077108594940825e-05,1.0,1.0,0.0,1,1,0,0.0,0.999997686833611,2.313166388989707e-06,0.6666666666666666,0.33333333333333337,0.3333394157768711,metastable
0.75,0.0,19,0.7888508320343205,0.7888498203120592,1.0117222613015286e-06,1.0,1.0,0.0,1,1,0,0.0,0.9999999999989133,1.0866862965031032e-12,0.016666666666666666,0.9833333333333333,0.9833335862649852,irreversible
0.75,0.1,0,0.78978823247269,0.7898723553733962,8.412290070614059e-05,1.4333333333333333,1.4053333333333333,0.028000000000000025,1,1,0,0.005082959184978253,0.9999930225665068,6.977433493204899e-06,0.03333333333333333,0.9666666666666667,0.9736946748253364,irreversible
0.75,0.1,1,0.8405846804471656,0.840585907020729,1.2265735633842922e-06,1.0,1.0,0.0,1,1,0,0.005567735344719993,0.9999999999998762,1.2378986724570495e-13,0.8,0.19999999999999996,0.2000003066435146,reversible
0.75,0.1,2,0.7604853828714172,0.7604832980831009,2.084788316314423e-06,1.0,1.0,0.0,1,1,0,0.005307263305182053,0.99999999738491,2.6150900334087623e-09,0.8833333333333333,0.1166666666666667,0.11666719047883581,reversible
0.75,0.1,3,0.7845178228052009,0.7845143832981364,3.439507064495473e-06,1.1206666666666667,1.0,0.1206666666666667,1,1,0,0.004175440822384302,0.9999999019450333,9.805496670178826e-08,0.95,0.050000000000000044,0.08016762459839955,reversible
0.75,0.1,4,0.776929283514857,0.7769070430325439,2.2240482313140575e-05,1.0206666666666666,1.0,0.02066666666666661,1,1,0,0.004554961461759155,0.9999972929427644,2.7070572355958333e-06,0.0,1.0,1.0051749338444806,irreversible
0.75,0.1,5,0.8020898638044798,0.8020905403738631,6.765693832955222e-07,1.0,1.0,0.0,1,1,0,0.004855247808518315,0.9999999999999963,3.6637359812630166e-15,0.03333333333333333,0.9666666666666667,0.9666668358090161,irreversible
0.75,0.1,6,0.7544338832564869,0.7543964907487444,3.739250774248415e-05,1.2233333333333334,1.0,0.22333333333333338,1,1,0,0.00540133673198373,0.9999906609573427,9.339042657319219e-06,0.8,0.19999999999999996,0.2558520205029262,reversible
0.75,0.1,7,0.8247095194777921,0.8247106968844422,1.1774066500658265e-06,1.0,1.0,0.0,1,1,0,0.005785230342152614,0.9999999998594011,1.4059886588313475e-10,0.9833333333333333,0.01666666666666672,0.0166669611589281,reversible
0.75,0.1,8,0.7468006367291815,0.746727595283659,7.30414455225592e-05,1.6393333333333333,1.5386666666666666,0.10066666666666668,2,1,1,0.005601349941135814,0.9997946009881469,0.0002053990118531246,0.6,0.4,0.42539032603990046,metastable
0.75,0.1,9,0.7773734566376826,0.7773715634698095,1.8931678731348711e-06,1.0,1.0,0.0,1,1,0,0.0045797356965694425,0.9999999972431681,2.7568318738957487e-09,0.6333333333333333,0.3666666666666667,0.36666714271546685,metastable
0.75,0.1,10,0.8035695437820957,0.8035659170748092,3.626707286485953e-06,1.0393333333333334,1.0,0.03933333333333344,1,1,0,0.004845457257861452,0.9999997687906226,2.3120937742149295e-07,0.8333333333333334,0.16666666666666663,0.17650113788619903,reversible
0.75,0.1,11,0.8126876283212132,0.8126534605964453,3.416772476794172e-05,2.1133333333333333,2.030666666666667,0.08266666666666644,2,2,0,0.004834404950814775,0.9999757500104083,2.424998959171809e-05,0.08333333333333333,0.9166666666666666,0.937366125254117,irreversible
0.75,0.1,12,0.7853680056948861,0.785367736013022,2.696818640623988e-07,1.0,1.0,0.0,1,1,0,0.004960474886224864,0.9999999945659678,5.434032224194141e-09,0.016666666666666666,0.9833333333333333,0.9833334061878315,irreversible
0.75,0.1,13,0.7512130490780061,0.7512029251754637,1.0123902542402696e-05,1.1006666666666667,1.0,0.10066666666666668,1,1,0,0.004633053394615061,0.9999969820684828,3.017931517246275e-06,0.6666666666666666,0.33333333333333337,0.3585055489071529,metastable
0.75,0.1,14,0.803770230826189,0.8037707438065507,5.129803616332751e-07,1.968,2.0,0.03200000000000003,2,2,0,0.004485647838096685,0.9999999999809208,1.9079182678183315e-11,0.9833333333333333,0.01666666666666672,0.024666794930836317,reversible
0.75,0.1,15,0.7638053827389516,0.7637930457771112,1.2336961840442306e-05,1.0406666666666666,1.0,0.04066666666666663,1,1,0,0.0053028351034647425,0.9999998343568108,1.6564318916501009e-07,0.7666666666666667,0.23333333333333328,0.24350324988364921,reversible
0.75,0.1,16,0.783714365872977,0.7837107201127224,3.645760254689101e-06,1.234,1.0,0.23399999999999999,1,1,0,0.0049821369432875295,0.999998896251946,1.103748053954412e-06,0.03333333333333333,0.9666666666666667,1.0251686818547843,irreversible
0.75,0.1,17,0.781816059964542,0.7818042390373889,1.1820927153016747e-05,1.392,1.386,0.006000000000000005,1,1,0,0.0051455148148101815,0.9996954487446448,0.0003045512553552232,0.5833333333333334,0.41666666666666663,0.4184741731538101,metastable
0.75,0.1,18,0.7505943068700596,0.7505789410539206,1.5365816138923627e-05,1.0,1.0,0.0,1,1,0,0.005223089436370398,0.9999981692655404,1.8307344595847042e-06,0.8,0.19999999999999996,0.20000567218849427,reversible
0.75,0.1,19,0.7888508320343205,0.788849977710223,8.543240974656641e-07,1.0,1.0,0.0,1,1,0,0.0047804830987612235,0.9999999999991772,8.227862835497035e-13,0.03333333333333333,0.9666666666666667,0.9666668802485139,irreversible
0.75,0.2,0,0.78978823247269,0.7898723294604448,8.409698775480035e-05,1.4333333333333333,1.4053333333333333,0.028000000000000025,1,1,0,0.020193045814065447,0.9999946062898557,5.393710144296904e-06,0.016666666666666666,0.9833333333333333,0.9903597512904163,irreversible
0.75,0.2,1,0.8405846804471656,0.8405858821399134,1.2016927477542794e-06,1.0,1.0,0.0,1,1,0,0.02209382812342442,0.9999999999999728,2.7200464103316335e-14,0.8,0.19999999999999996,0.2000003004232141,reversible
0.75,0.2,2,0.7604853828714172,0.760483945949503,1.436921914232947e-06,1.0,1.0,0.0,1,1,0,0.021078674462537306,0.9999999966202924,3.3797076248731628e-09,0.8333333333333334,0.16666666666666663,0.1666670292768528,reversible
0.75,0.2,3,0.7845178228052009,0.784515195623022,2.627182178915888e-06,1.1206666666666667,1.0,0.1206666666666667,1,1,0,0.01660651766859711,0.9999995976640075,4.0233599252204044e-07,0.9,0.09999999999999998,0.1301677257982039,reversible
0.75,0.2,4,0.776929283514857,0.7769074227801184,2.1860734738643472e-05,1.0206666666666666,1.0,0.02066666666666661,1,1,0,0.01810989112517447,0.9999964425685928,3.557431407230638e-06,0.0,1.0,1.0051756892817587,irreversible
0.75,0.2,5,0.8020898638044798,0.8020905484813596,6.846768798585146e-07,1.0,1.0,0.0,1,1,0,0.019288153457760138,0.9999999999999967,3.3306690738754696e-15,0.03333333333333333,0.9666666666666667,0.96666683783589,irreversible
0.75,0.2,6,0.7544338832564869,0.7544006015082615,3.328174822536667e-05,1.2233333333333334,1.004,0.21933333333333338,1,1,0,0.0214311705939928,0.9999857447293816,1.4255270618379612e-05,0.8,0.19999999999999996,0.254855909041008,reversible
0.75,0.2,7,0.8247095194777921,0.8247104982121751,9.787343829836814e-07,1.0,1.0,0.0,1,1,0,0.02295582617563563,0.9999999998633362,1.3666379139465334e-10,0.9833333333333333,0.01666666666666672,0.016666911486926256,reversible
0.75,0.2,8,0.7468006367291815,0.7467415076014213,5.912912776018242e-05,1.6393333333333333,1.6213333333333333,0.018000000000000016,2,2,0,0.02222273995200541,0.9997663435918187,0.00023365640818129307,0.8,0.19999999999999996,0.2047484386901213,reversible
0.75,0.2,9,0.7773734566376826,0.7773720829813768,1.3736563058142082e-06,1.0,1.0,0.0,1,1,0,0.018187698023347854,0.9999999969390215,3.0609784706925325e-09,0.6333333333333333,0.3666666666666667,0.3666670131417216,metastable
0.75,0.2,10,0.8035695437820957,0.803565542567304,4.001214791715668e-06,1.0393333333333334,1.0,0.03933333333333344,1,1,0,0.019247186053557908,0.9999997320200144,2.679799856464271e-07,0.9166666666666666,0.08333333333333337,0.0931679349503503,reversible
0.75,0.2,11,0.8126876283212132,0.8126522047779895,3.542354322372265e-05,2.1133333333333333,2.0393333333333334,0.07399999999999984,2,2,0,0.019202771093093873,0.9999594428764543,4.0557123545670315e-05,0.08333333333333333,0.9166666666666666,0.9352160796760182,irreversible
0.75,0.2,12,0.7853680056948861,0.7853675167177898,4.889770962579476e-07,1.0,1.0,0.0,1,1,0,0.019693681911027383,0.9999999956669003,4.33309965686135e-09,0.016666666666666666,0.9833333333333333,0.983333459910707,irreversible
0.75,0.2,13,0.7512130490780061,0.7512043502500197,8.698827986375335e-06,1.1006666666666667,1.0,0.10066666666666668,1,1,0,0.018400621743477563,0.9999966811830492,3.318816950814707e-06,0.6666666666666666,0.33333333333333337,0.35850549352394745,metastable
0.75,0.2,14,0.803770230826189,0.8037706768544151,4.460282260199122e-07,1.968,2.0,0.03200000000000003,2,2,0,0.017822918794434872,0.9999999999866411,1.3358869566104659e-11,0.9833333333333333,0.01666666666666672,0.0246667781870821,reversible
0.75,0.2,15,0.7638053827389516,0.7637935221251392,1.1860613812419984e-05,1.0406666666666666,1.0,0.04066666666666663,1,1,0,0.021030983863888464,0.9999997697925076,2.3020749240210137e-07,0.7666666666666667,0.23333333333333328,0.24350319536094545,reversible
0.75,0.2,16,0.783714365872977,0.78371195300131,2.4128716670235306e-06,1.234,1.0873333333333333,0.14666666666666672,1,1,0,0.019762566257660485,0.9999988222248679,1.1777751320884988e-06,0.6333333333333333,0.3666666666666667,0.40333511432638225,metastable
0.75,0.2,17,0.781816059964542,0.7818077198164586,8.340148083374466e-06,1.392,1.3886666666666667,0.0033333333333331883,1,1,0,0.02041849490494585,0.9997022522189741,0.00029774778102586996,0.5833333333333334,0.41666666666666663,0.41779983281804667,metastable
0.75,0.2,18,0.7505943068700596,0.7505799571276884,1.4349742371133622e-05,1.0,1.0,0.0,1,1,0,0.020710169321628502,0.9999984929830159,1.5070169840925018e-06,0.9333333333333333,0.06666666666666665,0.06667176111924353,reversible
0.75,0.2,19,0.7888508320343205,0.788850146764251,6.852700694670588e-07,1.0,1.0,0.0,1,1,0,0.018997841239258295,0.9999999999994078,5.921929613350585e-13,0.03333333333333333,0.9666666666666667,0.9666668379847763,irreversible
0.75,0.3,0,0.78978823247269,0.789872400722077,8.416824938695111e-05,1.4333333333333333,1.404,0.029333333333333433,1,1,0,0.04491957961568338,0.9999961388127456,3.861187254372567e-06,0.016666666666666666,0.9833333333333333,0.9906915699162677,irreversible
0.75,0.3,1,0.8405846804471656,0.8405858591972413,1.1787500756588187e-06,1.0,1.0,0.0,1,1,0,0.04905571508536821,0.9999999999999268,7.316369732279782e-14,0.8,0.19999999999999996,0.20000029468759203,reversible
0.75,0.3,2,0.7604853828714172,0.7604845723256285,8.1054578870976e-07,1.0,1.0,0.0,1,1,0,0.04686935264896541,0.9999999958554932,4.144506848824392e-09,0.85,0.15000000000000002,0.15000020678095405,reversible
0.75,0.3,3,0.7845178228052009,0.7845164622069418,1.3605982590592092e-06,1.1206666666666667,1.0,0.1206666666666667,1,1,0,0.037010886385621666,0.9999989611789932,1.0388210067713288e-06,0.9333333333333333,0.06666666666666665,0.09683471230390486,reversible
0.75,0.3,4,0.776929283514857,0.77690827044874,2.1013066117014922e-05,1.0206666666666666,1.0,0.02066666666666661,1,1,0,0.04033879710526955,0.9999955979541011,4.402045898910245e-06,0.0,1.0,1.005176321979095,irreversible
0.75,0.3,5,0.8020898638044798,0.8020905552422163,6.914377365108137e-07,1.0,1.0,0.0,1,1,0,0.04290546087307101,0.9999999999999961,3.885780586188048e-15,0.03333333333333333,0.9666666666666667,0.9666668395261047,irreversible
0.75,0.3,6,0.7544338832564869,0.7544062690390718,2.7614217415039555e-05,1.2233333333333334,1.08,0.1433333333333333,1,1,0,0.04757620097962545,0.9999808523894489,1.914761055110681e-05,0.8,0.19999999999999996,0.23585938449823815,reversible
0.75,0.3,7,0.8247095194777921,0.8247102561965214,7.367187292439681e-07,1.0,1.0,0.0,1,1,0,0.0509654938033971,0.99999999986425,1.3574996682308438e-10,0.9833333333333333,0.01666666666666672,0.016666850982098996,reversible
0.75,0.3,8,0.7468006367291815,0.7467479710224831,5.266570669837378e-05,1.6393333333333333,1.6473333333333333,0.008000000000000007,2,2,0,0.04932491169818787,0.9997568181451648,0.00024318185483518384,0.8333333333333334,0.16666666666666663,0.1689230149481764,reversible
0.75,0.3,9,0.7773734566376826,0.777372683672596,7.729650866039606e-07,1.0,1.0,0.0,1,1,0,0.04043632998506097,0.9999999965419958,3.45800421630571e-09,0.6166666666666667,0.3833333333333333,0.38333353003260917,metastable
0.75,0.3,10,0.8035695437820957,0.8035651607192698,4.383062825907835e-06,1.0393333333333334,1.0,0.03933333333333344,1,1,0,0.04280687287122964,0.9999997051374793,2.9486252073329666e-07,0.7666666666666667,0.23333333333333328,0.24316805729489385,reversible
0.75,0.3,11,0.8126876283212132,0.8126530065700179,3.46217511952851e-05,2.1133333333333333,2.0326666666666666,0.08066666666666666,2,2,0,0.04270669406900163,0.999944016804017,5.598319598298929e-05,0.08333333333333333,0.9166666666666666,0.9368979719671151,irreversible
0.75,0.3,12,0.7853680056948861,0.7853673722366241,6.334582619560436e-07,1.0,1.0,0.0,1,1,0,0.043762203751507744,0.9999999963936529,3.6063471098302102e-09,0.016666666666666666,0.9833333333333333,0.9833334953042459,irreversible
0.75,0.3,13,0.7512130490780061,0.7512051329401417,7.916137864438788e-06,1.1006666666666667,1.0,0.10066666666666668,1,1,0,0.04091397074266456,0.9999968003149556,3.1996850443638536e-06,0.6666666666666666,0.33333333333333337,0.3585051787195105,metastable
0.75,0.3,14,0.803770230826189,0.8037706287072567,3.9788106764859776e-07,1.968,2.0,0.03200000000000003,2,2,0,0.039658121293117965,0.9999999999915961,8.403944207202585e-12,0.9833333333333333,0.01666666666666672,0.024666766145337582,reversible
0.75,0.3,15,0.7638053827389516,0.7637940637428722,1.1318996079423549e-05,1.0406666666666666,1.0,0.04066666666666663,1,1,0,0.04665332075894657,0.9999997298450001,2.7015499992621983e-07,0.7666666666666667,0.23333333333333328,0.24350309990401972,reversible
0.75,0.3,16,0.783714365872977,0.7837138219552909,5.439176861132822e-07,1.234,1.176,0.05800000000000005,1,1,0,0.04385319866641246,0.9999988919733175,1.1080266825169716e-06,0.7333333333333333,0.2666666666666667,0.2811679106727708,metastable
0.75,0.3,17,0.781816059964542,0.7818098475929831,6.212371558844687e-06,1.392,1.3893333333333333,0.002666666666666595,1,1,0,0.045336698142943166,0.999714144291395,0.000285855708604954,0.5833333333333334,0.41666666666666663,0.4176207421348279,metastable
0.75,0.3,18,0.7505943068700596,0.7505809238036889,1.3383066370664665e-05,1.0,1.0,0.0,1,1,0,0.04592561741286427,0.9999987075223125,1.2924776875422594e-06,0.9666666666666667,0.033333333333333326,0.033337971577613534,reversible
0.75,0.3,19,0.7888508320343205,0.7888502953054379,5.367288825608441e-07,1.0,1.0,0.0,1,1,0,0.04228468101897398,0.9999999999995517,4.483080573436382e-13,0.03333333333333333,0.9666666666666667,0.9666668008493357,irreversible
0.75,0.4,0,0.78978823247269,0.7898725569862257,8.432451353568293e-05,1.4333333333333333,1.4046666666666667,0.028666666666666618,1,1,0,0.078596769228518,0.9999974217115376,2.578288462395939e-06,0.016666666666666666,0.9833333333333333,0.9905236594168463,irreversible
0.75,0.4,1,0.8405846804471656,0.8405858391509609,1.1587037952454082e-06,1.0,1.0,0.0,1,1,0,0.08561117446767541,0.9999999999997595,2.404743071338089e-13,0.8,0.19999999999999996,0.20000028967618924,reversible
0.75,0.4,2,0.7604853828714172,0.760485040106284,3.427651331655568e-07,1.0,1.0,0.0,1,1,0,0.08195835964297293,0.9999999953265327,4.6734672798365295e-09,0.8833333333333333,0.1166666666666667,0.11666675703141727,reversible
0.75,0.4,3,0.7845178228052009,0.7845181141531032,2.9134790235918473e-07,1.1206666666666667,1.0,0.1206666666666667,1,1,0,0.06492912668400885,0.9999980129461461,1.9870538539024096e-06,0.95,0.050000000000000044,0.08016872655749621,reversible
0.75,0.4,4,0.776929283514857,0.7769089942518437,2.0289263013339998e-05,1.0206666666666666,1.0,0.02066666666666661,1,1,0,0.07071109653724983,0.9999948834361685,5.116563831508714e-06,0.0,1.0,1.0051768555462515,irreversible
0.75,0.4,5,0.8020898638044798,0.8020905469863443,6.831818645247623e-07,1.0,1.0,0.0,1,1,0,0.0750690014097507,0.999999999999995,4.9960036108132044e-15,0.03333333333333333,0.9666666666666667,0.9666668374621378,irreversible
0.75,0.4,6,0.7544338832564869,0.7544112780475349,2.2605208951920197e-05,1.2233333333333334,1.144,0.07933333333333348,1,1,0,0.08301100111133863,0.9999771435191831,2.2856480816901836e-05,0.8,0.19999999999999996,0.2198618411163882,reversible
0.75,0.4,7,0.8247095194777921,0.8247099999385784,4.804607862674004e-07,1.0,1.0,0.0,1,1,0,0.08893318175785414,0.9999999998591894,1.4081058541393077e-10,0.9833333333333333,0.01666666666666672,0.01666678692267387,reversible
0.75,0.4,8,0.7468006367291815,0.7467505625256053,5.007420357616699e-05,1.6393333333333333,1.6533333333333333,0.014000000000000012,2,2,0,0.08603765836187849,0.9997584663196826,0.0002415336803174295,0.85,0.15000000000000002,0.1537540522312115,reversible
0.75,0.4,9,0.7773734566376826,0.7773733638307664,9.280691626312176e-08,1.0,1.0,0.0,1,1,0,0.07069990312459717,0.9999999960767197,3.9232802562239044e-09,0.6166666666666667,0.3833333333333333,0.38333336045834265,metastable
0.75,0.4,10,0.8035695437820957,0.8035647916529975,4.752129098117841e-06,1.0393333333333334,1.0,0.03933333333333344,1,1,0,0.07487908239870322,0.9999996889019903,3.11098009686539e-07,0.5833333333333334,0.41666666666666663,0.42650149913028423,metastable
0.75,0.4,11,0.8126876283212132,0.8126562260701661,3.140225104714123e-05,2.1133333333333333,2.0273333333333334,0.08599999999999985,2,2,0,0.07470227106958927,0.9999359008018067,6.409919819327925e-05,0.08333333333333333,0.9166666666666666,0.9382386164276216,irreversible
0.75,0.4,12,0.7853680056948861,0.7853672951932095,7.105016766040251e-07,1.0,1.0,0.0,1,1,0,0.07646068187257193,0.9999999968453012,3.1546988354946848e-09,0.016666666666666666,0.9833333333333333,0.9833335141134513,irreversible
0.75,0.4,13,0.7512130490780061,0.7512054328626813,7.616215324857123e-06,1.1006666666666667,1.0,0.10066666666666668,1,1,0,0.071544980527114,0.9999972692338885,2.7307661114583937e-06,0.6833333333333333,0.31666666666666665,0.341837968153276,metastable
0.75,0.4,14,0.803770230826189,0.8037706185690874,3.877428983445341e-07,1.968,2.0,0.03200000000000003,2,2,0,0.0694192131554271,0.9999999999950941,4.905853501213642e-12,0.9833333333333333,0.01666666666666672,0.024666763607297165,reversible
0.75,0.4,15,0.7638053827389516,0.7637944118396488,1.0970899302797932e-05,1.0406666666666666,1.0,0.04066666666666663,1,1,0,0.08131708391445913,0.9999997124450298,2.875549701686353e-07,0.7666666666666667,0.23333333333333328,0.2435030302797958,reversible
0.75,0.4,16,0.783714365872977,0.7837149805203732,6.146473962020949e-07,1.234,1.2153333333333334,0.01866666666666661,1,1,0,0.07647264166529855,0.9999990575548457,9.424451542505707e-07,0.7833333333333333,0.21666666666666667,0.22133442944033663,reversible
0.75,0.4,17,0.781816059964542,0.7818111877749683,4.8721895736791865e-06,1.392,1.39,0.0020000000000000018,1,1,0,0.0791239878765776,0.9997287874881069,0.00027121251189310414,0.5833333333333334,0.41666666666666663,0.4174390972259532,metastable
0.75,0.4,18,0.7505943068700596,0.7505816556170751,1.2651252984441363e-05,1.0,1.0,0.0,1,1,0,0.080012374822243,0.9999988570283614,1.1429716385569222e-06,0.9666666666666667,0.033333333333333326,0.03333763911821799,reversible
0.75,0.4,19,0.7888508320343205,0.7888503864388527,4.4559546774625147e-07,1.0,1.0,0.0,1,1,0,0.07404470506928251,0.9999999999996162,3.838040996129166e-13,0.03333333333333333,0.9666666666666667,0.9666667780659174,irreversible
0.75,0.5,0,0.78978823247269,0.7898727048333019,8.447236061182029e-05,1.4333333333333333,1.4026666666666667,0.03066666666666662,1,1,0,0.12033069666070473,0.9999983303908881,1.6696091118539869e-06,0.016666666666666666,0.9833333333333333,0.9910227876992647,irreversible
0.75,0.5,1,0.8405846804471656,0.8405858250342456,1.1445870800042002e-06,1.0,1.0,0.0,1,1,0,0.13063955510002478,0.9999999999994811,5.189182417097982e-13,0.8,0.19999999999999996,0.20000028614728887,reversible
0.75,0.5,2,0.7604853828714172,0.7604852942944572,8.857695998898407e-08,1.0,1.0,0.0,1,1,0,0.12537838721291605,0.9999999951101959,4.8898041171696605e-09,0.9,0.09999999999999998,0.10000002703404409,reversible
0.75,0.5,3,0.7845178228052009,0.784519768852063,1.9460468621002036e-06,1.1206666666666667,1.0,0.1206666666666667,1,1,0,0.09974093526391925,0.9999970105903114,2.989409688569644e-06,0.9333333333333333,0.06666666666666665,0.09683680925473742,reversible
0.75,0.5,4,0.776929283514857,0.7769093859212372,1.9897593619866427e-05,1.0206666666666666,1.0,0.02066666666666661,1,1,0,0.10851013231817641,0.9999943590492321,5.640950767937802e-06,0.2833333333333333,0.7166666666666667,0.7218439486825062,irreversible
0.75,0.5,5,0.8020898638044798,0.8020905226498034,6.588453236311409e-07,1.0,1.0,0.0,1,1,0,0.11492066500086584,0.9999999999999933,6.661338147750939e-15,0.03333333333333333,0.9666666666666667,0.9666668313780042,irreversible
0.75,0.5,6,0.7544338832564869,0.7544148383794334,1.904487705350899e-05,1.2233333333333334,1.172,0.05133333333333345,1,1,0,0.12664078909907894,0.9999748515353316,2.5148464668389714e-05,0.8,0.19999999999999996,0.21286324301726509,reversible
0.75,0.5,7,0.8247095194777921,0.824709779262449,2.59784656897466e-07,1.0,1.0,0.0,1,1,0,0.1356854011947447,0.9999999998472415,1.5275847253803931e-10,0.9833333333333333,0.01666666666666672,0.016666731765589415,reversible
0.75,0.5,8,0.7468006367291815,0.7467514207588428,4.921597033868963e-05,1.6393333333333333,1.652,0.012666666666666604,2,2,0,0.13120089928104572,0.9997644786179196,0.00023552138208038365,0.8166666666666667,0.18333333333333335,0.18674782537466506,reversible
0.75,0.5,9,0.7773734566376826,0.7773740753940456,6.187563629245219e-07,1.0,1.0,0.0,1,1,0,0.10814347616729081,0.9999999956245663,4.375433682035634e-09,0.6166666666666667,0.3833333333333333,0.38333349239785774,metastable
0.75,0.5,10,0.8035695437820957,0.8035644748744036,5.068907692029612e-06,1.0393333333333334,1.0,0.03933333333333344,1,1,0,0.11459786559889451,0.9999996808913493,3.1910865072593e-07,0.6,0.4,0.4098349196689071,metastable
0.75,0.5,11,0.8126876283212132,0.812660883399838,2.674492137522133e-05,2.1133333333333333,2.022,0.09133333333333349,2,2,0,0.11432899370206262,0.9999362581263175,6.374187368252127e-05,0.06666666666666667,0.9333333333333333,0.9562370947706931,irreversible
0.75,0.5,12,0.7853680056948861,0.785367280202159,7.254927271160838e-07,1.0,1.0,0.0,1,1,0,0.11684978056724893,0.9999999971303907,2.8696093279378942e-09,0.016666666666666666,0.9833333333333333,0.9833335175761244,irreversible
0.75,0.5,13,0.7512130490780061,0.7512055764202933,7.472657712837005e-06,1.1006666666666667,1.0,0.10066666666666668,1,1,0,0.10945454337863159,0.9999979034489641,2.0965510358905703e-06,0.6833333333333333,0.31666666666666665,0.3418372980487974,metastable
0.75,0.5,14,0.803770230826189,0.8037706442035287,4.133773396919338e-07,1.968,1.9993333333333334,0.031333333333333435,2,2,0,0.10634090326647128,0.9999999999971261,2.8739233215446802e-12,0.9833333333333333,0.01666666666666672,0.024500103347208924,reversible
0.75,0.5,15,0.7638053827389516,0.7637945310823606,1.0851656590982195e-05,1.0406666666666666,1.004,0.036666666666666625,1,1,0,0.1238941505101453,0.9999997077427938,2.922572062136197e-07,0.7666666666666667,0.23333333333333328,0.2425030051713539,reversible
0.75,0.5,16,0.783714365872977,0.7837154222475331,1.0563745560521198e-06,1.234,1.2286666666666666,0.005333333333333412,1,1,0,0.11659172823971997,0.9999992321254312,7.678745688188826e-07,0.8,0.19999999999999996,0.20133436530154114,reversible
0.75,0.5,17,0.781816059964542,0.7818120643939777,3.995570564296891e-06,1.392,1.388,0.0040000000000000036,1,1,0,0.1207497832915988,0.9997443038412241,0.0002556961587758533,0.5833333333333334,0.41666666666666663,0.41792336171808353,metastable
0.75,0.5,18,0.7505943068700596,0.7505822082149636,1.2098655095993394e-05,1.0,1.0,0.0,1,1,0,0.1218425643847636,0.999998953663809,1.046336191024011e-06,0.9833333333333333,0.01666666666666672,0.01667073766663174,reversible
