K,kick_strength,R_pre_mean_mean,R_pre_mean_std,R_post_mean_mean,R_post_mean_std,R_change_mean,R_change_std,cluster_change_mean,cluster_change_std,kick_distance_mean,kick_distance_std,recovery_similarity_mean,recovery_similarity_std,memory_loss_mean,memory_loss_std,core_overlap_mean,core_overlap_std,new_core_fraction_mean,new_core_fraction_std,irreversibility_score_mean,irreversibility_score_std,reversible_fraction,metastable_fraction,irreversible_fraction,baseline_irreversibility_score,baseline_recovery_similarity,baseline_memory_loss,baseline_R_change,baseline_cluster_change,baseline_irreversible_fraction,excess_irreversibility_score,excess_memory_loss,excess_R_change,excess_cluster_change,excess_irreversible_fraction,global_state_irreversibility,baseline_global_state_irreversibility,excess_global_state_irreversibility
0.45,0.9,0.1553425336827154,0.053707700655497,0.1500743815160443,0.0590580876475249,0.0293818106409533,0.0236972069514529,0.0431333333333333,0.046605021941583,0.3344453021287235,0.0228262709861538,0.1953635555861761,0.1120395673019106,0.8046364444138238,0.1120395673019106,0.7308333333333333,0.1192416338845706,0.2691666666666666,0.1192416338845706,1.0919318970740624,0.1206185698815324,0.0,0.0,1.0,1.097257580644916,0.2285815660114609,0.771418433988539,0.0308232532921742,0.0525333333333333,1.0,-0.005325683570853723,0.033218010425284716,-0.0014414426512209012,-0.009399999999999999,0.0,0.8301106830676338,0.7999633939679595,0.030147289099674346
0.45,1.0,0.1553425336827154,0.053707700655497,0.1525474058507406,0.0604836315282351,0.0252329912700025,0.0198472913050941,0.0426333333333333,0.0425461428217159,0.3951348454840403,0.0257395361216926,0.2062574140392383,0.1158593013194363,0.7937425859607616,0.1158593013194363,0.7091666666666667,0.1678445221796976,0.2908333333333333,0.1678445221796976,1.1015425004449289,0.1393320350252866,0.0,0.0,1.0,1.097257580644916,0.2285815660114609,0.771418433988539,0.0308232532921742,0.0525333333333333,1.0,0.004284919800012776,0.022324151972222595,-0.005590262022171701,-0.009899999999999999,0.0,0.8170174149290962,0.7999633939679595,0.01705402096113673
0.5,0.0,0.2249029850234666,0.0683533783413624,0.2205863966424768,0.0780521015276052,0.0147656241156971,0.0112949494470801,0.0731,0.0822232803788398,0.0,0.0,0.3155870969604,0.1766382582655828,0.6844129030396,0.1766382582655828,0.55,0.2055516041978366,0.45,0.2055516041978366,1.1563793090685244,0.1966905715368276,0.0,0.05,0.95,1.1563793090685244,0.3155870969604,0.6844129030396,0.0147656241156971,0.0731,0.95,0.0,0.0,0.0,0.0,0.0,0.7100707150974486,0.7100707150974486,0.0
0.5,0.1,0.2249029850234666,0.0683533783413624,0.2196113233234596,0.0777269750818678,0.0148731103780981,0.0174972855883677,0.0626,0.0541092246029685,0.0050052179181845,0.0004168250027602,0.3185972683654473,0.1638050372873903,0.6814027316345527,0.1638050372873903,0.545,0.165089024362349,0.4549999999999999,0.165089024362349,1.1557710092290772,0.1896708764689507,0.0,0.05,0.95,1.1563793090685244,0.3155870969604,0.6844129030396,0.0147656241156971,0.0731,0.95,-0.0006082998394472128,-0.003010171405047335,0.00010748626240100062,-0.010499999999999995,0.0,0.7044892868236018,0.7100707150974486,-0.005581428273846778
0.5,0.2,0.2249029850234666,0.0683533783413624,0.2198838683212751,0.0815941131485852,0.0180265445678595,0.0289713669498264,0.0764666666666666,0.0709118883293397,0.0198727390289756,0.0016425761674761,0.3125320937347412,0.1655250078597983,0.6874679062652589,0.1655250078597984,0.5766666666666667,0.1767477470347821,0.4233333333333333,0.1767477470347821,1.1344245424072237,0.2168131918186692,0.0,0.05,0.95,1.1563793090685244,0.3155870969604,0.6844129030396,0.0147656241156971,0.0731,0.95,-0.021954766661300695,0.003055003225658881,0.0032609204521624018,0.003366666666666601,0.0,0.7155978452158553,0.7100707150974486,0.005527130118406776
0.5,0.3,0.2249029850234666,0.0683533783413624,0.2244883666090351,0.0753503114854278,0.0155131120180388,0.0171119478954417,0.0681,0.0510127950925833,0.0441652053453956,0.0036050553681144,0.3165223450746701,0.1543322254114839,0.68347765492533,0.1543322254114839,0.5183333333333333,0.2094897728107048,0.4816666666666666,0.2094897728107048,1.1860475995965063,0.2197471304673483,0.0,0.05,0.95,1.1563793090685244,0.3155870969604,0.6844129030396,0.0147656241156971,0.0731,0.95,0.029668290527981922,-0.0009352481142700375,0.0007474879023417012,-0.0050000000000000044,0.0,0.7082592109343493,0.7100707150974486,-0.0018115041630992756
0.5,0.4,0.2249029850234666,0.0683533783413624,0.2237535800787597,0.0735736642635092,0.0178917657031044,0.012869361978513,0.0631666666666666,0.049868540634645,0.0771767147348555,0.0061903165337039,0.3087244476222262,0.1648497315698134,0.6912755523777738,0.1648497315698134,0.5291666666666667,0.2125365465648931,0.4708333333333333,0.2125365465648931,1.18237349380355,0.2347785489252701,0.0,0.1,0.9,1.1563793090685244,0.3155870969604,0.6844129030396,0.0147656241156971,0.0731,0.95,0.02599418473502557,0.006862649338173821,0.0031261415874073023,-0.009933333333333405,-0.04999999999999993,0.7160131018959927,0.7100707150974486,0.005942386798544086
0.5,0.5,0.2249029850234666,0.0683533783413624,0.2124927097305033,0.0833579794687142,0.027649801003605,0.0316717811598403,0.0817,0.070664837778386,0.1179658583456129,0.0092515828882567,0.2986781484669208,0.1702174627876459,0.7013218515330792,0.1702174627876459,0.5283333333333333,0.231073011929358,0.4716666666666667,0.231073011929358,1.200325968450647,0.2493844939303509,0.0,0.05,0.95,1.1563793090685244,0.3155870969604,0.6844129030396,0.0147656241156971,0.0731,0.95,0.04394665938212272,0.016908948493479237,0.0128841768879079,0.008599999999999997,0.0,0.7355717520348818,0.7100707150974486,0.02550103693743322
0.5,0.6,0.2249029850234666,0.0683533783413624,0.2176943399578039,0.0757555296810324,0.021304781028957,0.0200185723314285,0.0725666666666666,0.0594144035148821,0.165399073278238,0.0126204827026791,0.3023432979962174,0.1696701654498895,0.6976567020037826,0.1696701654498895,0.48,0.2505899471994575,0.52,0.2505899471994575,1.2411245639276884,0.2239181679765418,0.0,0.05,0.95,1.1563793090685244,0.3155870969604,0.6844129030396,0.0147656241156971,0.0731,0.95,0.08474525485916407,0.013243798964182596,0.006539156913259899,-0.0005333333333333995,0.0,0.7264507591849277,0.7100707150974486,0.016380044087479173
0.5,0.7,0.2249029850234666,0.0683533783413624,0.2146368046807375,0.0794401369015784,0.0193796994278063,0.0168634240539269,0.0670333333333333,0.057007017111931,0.2182016571083276,0.0161195137639781,0.3009720734100832,0.1724586983059685,0.6990279265899166,0.1724586983059685,0.5016666666666667,0.2323852920832301,0.4983333333333333,0.2323852920832301,1.218964518113535,0.1972459162539288,0.0,0.05,0.95,1.1563793090685244,0.3155870969604,0.6844129030396,0.0147656241156971,0.0731,0.95,0.06258520904501053,0.01461502355031663,0.004614075312109202,-0.006066666666666692,0.0,0.7254761096371531,0.7100707150974486,0.015405394539704576
